fgMaxotsu1,fgMinotsu1,fgStdevotsu1,fgMeanotsu1,fgMedianotsu1,bgMaxotsu1,bgMinotsu1,bgStdevotsu1,bgMeanotsu1,bgMedianotsu1,fgMaxotsu2,fgMinotsu2,fgStdevotsu2,fgMeanotsu2,fgMedianotsu2,bgMaxotsu2,bgMinotsu2,bgStdevotsu2,bgMeanotsu2,bgMedianotsu2,fgMaxotsu3,fgMinotsu3,fgStdevotsu3,fgMeanotsu3,fgMedianotsu3,bgMaxotsu3,bgMinotsu3,bgStdevotsu3,bgMeanotsu3,bgMedianotsu3,fgMaxotsu4,fgMinotsu4,fgStdevotsu4,fgMeanotsu4,fgMedianotsu4,bgMaxotsu4,bgMinotsu4,bgStdevotsu4,bgMeanotsu4,bgMedianotsu4,ImageName
1069.000000,290.000000,264.225533,766.263158,845.000000,363.000000,211.000000,27.196281,252.721311,249.000000,1069.000000,450.000000,184.506393,868.368421,941.500000,446.000000,211.000000,56.502849,277.687500,259.500000,1069.000000,756.000000,85.207268,970.796296,1001.000000,754.000000,211.000000,155.733781,350.862745,278.000000,1069.000000,980.000000,22.737551,1027.606061,1034.000000,976.000000,211.000000,247.080039,441.463415,298.000000,20406.dcm
1089.000000,313.000000,244.159783,820.173653,929.000000,310.000000,177.000000,38.076524,243.813953,244.000000,1089.000000,546.000000,146.632938,922.872180,999.000000,537.000000,177.000000,103.089354,320.922078,291.000000,1089.000000,809.000000,65.241110,988.895238,1021.000000,799.000000,177.000000,186.247085,415.419048,372.000000,1089.000000,989.000000,18.494765,1027.500000,1028.500000,982.000000,177.000000,266.014207,532.413043,494.000000,20418.dcm
1073.000000,384.000000,218.243336,761.276471,793.500000,376.000000,222.000000,47.172073,299.975000,299.500000,1073.000000,542.000000,151.129833,869.827869,908.000000,675.000000,222.000000,108.868690,401.102273,394.000000,1073.000000,747.000000,87.319958,944.318681,968.000000,735.000000,222.000000,147.143131,466.243697,464.000000,1073.000000,947.000000,30.567015,1007.185185,1008.000000,944.000000,222.000000,210.667471,557.871795,532.500000,20426.dcm
905.000000,251.000000,211.877567,588.354839,611.000000,247.000000,180.000000,22.825424,217.000000,219.000000,905.000000,466.000000,148.404735,694.818182,705.500000,428.000000,180.000000,69.464872,267.000000,246.000000,905.000000,622.000000,90.577407,778.866667,778.000000,611.000000,180.000000,127.773337,331.222222,297.000000,905.000000,778.000000,40.690250,851.625000,850.500000,754.000000,180.000000,188.736679,406.264706,335.000000,20434.dcm
1019.000000,264.000000,267.707821,729.253521,851.000000,241.000000,162.000000,23.551102,200.176471,195.000000,1019.000000,451.000000,184.569947,842.436364,917.000000,441.000000,162.000000,83.118868,268.060606,241.000000,1019.000000,786.000000,67.346007,945.550000,971.000000,710.000000,162.000000,163.003410,361.625000,323.000000,1019.000000,964.000000,13.416408,998.000000,1000.500000,980.000000,162.000000,281.254380,517.941176,453.500000,20440.dcm
1491.000000,297.000000,292.400346,699.469388,698.000000,276.000000,180.000000,25.806607,223.133333,220.000000,1491.000000,511.000000,246.389291,834.117647,781.000000,496.000000,180.000000,104.364464,308.700000,286.500000,1491.000000,737.000000,234.245071,947.090909,851.500000,713.000000,180.000000,173.892989,399.642857,337.500000,1491.000000,866.000000,246.016011,1126.100000,1113.000000,853.000000,180.000000,227.386912,488.148148,486.500000,20448.dcm
748.000000,228.000000,163.295808,405.395833,373.000000,227.000000,167.000000,17.931351,202.250000,207.000000,748.000000,276.000000,147.604932,477.818182,464.000000,267.000000,167.000000,27.020781,223.451613,227.000000,748.000000,412.000000,112.887217,570.450000,562.500000,392.000000,167.000000,60.218787,256.500000,244.500000,748.000000,572.000000,62.924028,667.900000,684.500000,553.000000,167.000000,102.277373,296.592593,256.500000,20452.dcm
974.000000,359.000000,177.383388,722.013158,762.500000,355.000000,216.000000,43.018175,264.708333,255.000000,974.000000,602.000000,106.457026,806.614035,841.000000,584.000000,216.000000,117.014452,354.627907,328.000000,974.000000,748.000000,63.080581,861.878049,877.000000,742.000000,216.000000,172.596378,438.796610,419.000000,974.000000,877.000000,24.611941,914.047619,907.000000,869.000000,216.000000,220.250466,532.037975,558.000000,20458.dcm
1073.000000,341.000000,235.320091,729.331522,728.000000,348.000000,199.000000,37.136352,276.796296,274.000000,1073.000000,514.000000,175.242267,837.207407,882.000000,548.000000,199.000000,89.230482,350.689320,341.000000,1073.000000,705.000000,102.851910,928.000000,960.500000,704.000000,199.000000,136.805133,415.714286,395.500000,1073.000000,930.000000,32.785311,1004.678571,1007.000000,924.000000,199.000000,213.266996,510.340659,479.000000,20465.dcm
1089.000000,341.000000,228.794681,838.590062,945.000000,337.000000,192.000000,43.755528,262.571429,270.000000,1089.000000,567.000000,136.828190,931.438462,1000.000000,560.000000,192.000000,109.388659,350.242424,333.500000,1089.000000,809.000000,65.241110,988.895238,1021.000000,799.000000,192.000000,183.856331,443.615385,398.000000,1089.000000,989.000000,18.494765,1027.500000,1028.500000,982.000000,192.000000,259.254195,566.314516,534.000000,20473.dcm
1069.000000,290.000000,260.250889,751.613208,793.500000,313.000000,214.000000,21.941146,251.880000,251.000000,1069.000000,521.000000,168.463202,869.271605,927.000000,479.000000,214.000000,68.241600,291.386667,266.000000,1069.000000,756.000000,90.304470,962.491228,998.000000,754.000000,214.000000,168.947020,377.808081,292.000000,1069.000000,976.000000,24.076101,1026.088235,1030.000000,972.000000,214.000000,247.089607,470.311475,342.500000,20482.dcm
1531.000000,491.000000,224.299332,835.363636,849.500000,484.000000,244.000000,71.072306,367.000000,375.500000,1531.000000,700.000000,178.582312,926.727273,915.000000,695.000000,244.000000,119.302866,459.913043,484.000000,1531.000000,836.000000,157.152402,1005.173913,968.000000,808.000000,244.000000,167.228228,546.696970,534.000000,1531.000000,969.000000,171.722080,1110.545455,1033.000000,968.000000,244.000000,216.464736,643.200000,695.000000,20488.dcm
1089.000000,462.000000,168.379057,864.413462,894.000000,437.000000,196.000000,70.785918,316.615385,331.000000,1089.000000,729.000000,95.606293,937.256098,945.000000,725.000000,196.000000,156.963541,443.250000,404.000000,1089.000000,892.000000,58.402395,995.942308,1000.500000,962.000000,196.000000,230.072172,594.128205,586.000000,1089.000000,1009.000000,21.013138,1052.863636,1053.000000,1006.000000,196.000000,254.420794,694.148148,805.000000,20495.dcm
1046.000000,400.000000,162.390412,762.239631,778.000000,395.000000,225.000000,40.035102,322.527273,325.000000,1046.000000,622.000000,114.029573,820.361582,816.000000,618.000000,225.000000,104.261759,399.378947,374.000000,1046.000000,682.000000,81.874011,882.512605,874.000000,763.000000,225.000000,166.584572,510.627451,501.000000,1046.000000,910.000000,37.842307,970.772727,971.500000,953.000000,225.000000,205.226229,615.925439,677.000000,20504.dcm
1258.000000,313.000000,248.790180,841.944444,956.000000,436.000000,137.000000,45.413835,245.284404,243.000000,1258.000000,538.000000,163.144486,930.319444,1005.000000,512.000000,137.000000,83.118193,283.713793,259.500000,1258.000000,638.000000,96.128715,994.255102,1033.500000,758.000000,137.000000,162.087450,350.789326,281.500000,1258.000000,963.000000,36.720789,1047.237864,1054.000000,1108.000000,137.000000,255.254616,453.740991,336.000000,20518.dcm
1258.000000,309.000000,259.536717,826.560538,940.000000,478.000000,137.000000,44.592241,236.232673,233.500000,1258.000000,538.000000,163.144486,930.319444,1005.000000,512.000000,137.000000,87.301669,282.812500,256.500000,1258.000000,638.000000,96.128715,994.255102,1033.500000,758.000000,137.000000,164.424423,350.435028,282.000000,1258.000000,966.000000,35.101135,1048.900990,1055.000000,1108.000000,137.000000,260.135865,458.491031,344.500000,20533.dcm
1258.000000,317.000000,243.992987,851.195238,963.000000,436.000000,137.000000,44.994808,245.432258,245.000000,1258.000000,561.000000,152.958058,941.359195,1011.000000,551.000000,137.000000,95.352425,299.343612,272.000000,1258.000000,638.000000,92.672476,998.295139,1036.000000,772.000000,137.000000,174.868125,376.428571,306.000000,1258.000000,976.000000,33.971704,1050.095477,1056.000000,1108.000000,137.000000,266.585083,496.210106,393.000000,20548.dcm
1258.000000,324.000000,235.825452,869.565657,985.500000,436.000000,137.000000,46.687920,247.037879,245.500000,1258.000000,578.000000,142.805590,953.888889,1020.000000,571.000000,137.000000,99.807876,304.164103,273.000000,1258.000000,638.000000,90.061130,1001.551237,1037.000000,796.000000,137.000000,179.701629,381.706122,309.000000,1258.000000,976.000000,33.971704,1050.095477,1056.000000,1108.000000,137.000000,272.191327,510.601824,415.000000,20562.dcm
783.000000,330.000000,90.517664,449.687500,436.000000,329.000000,135.000000,63.314383,242.400000,262.000000,783.000000,376.000000,85.834985,471.730769,452.000000,378.000000,135.000000,75.431840,284.312500,284.000000,605.000000,448.000000,49.955878,501.384615,491.000000,783.000000,135.000000,118.810919,355.034483,373.000000,605.000000,491.000000,41.043531,536.714286,525.000000,783.000000,135.000000,115.186024,373.057143,392.000000,20569.dcm
799.000000,305.000000,133.696458,542.333333,517.500000,303.000000,142.000000,49.320663,245.444444,256.000000,799.000000,452.000000,94.675966,600.333333,633.000000,438.000000,142.000000,82.842792,306.888889,304.000000,799.000000,516.000000,73.301508,646.000000,636.000000,511.000000,142.000000,111.139919,363.807692,332.000000,799.000000,653.000000,46.849302,710.500000,699.500000,642.000000,142.000000,145.351185,433.756757,452.000000,20572.dcm
799.000000,248.000000,161.407254,492.477273,501.500000,244.000000,128.000000,36.354581,170.900000,161.500000,799.000000,422.000000,105.377060,578.483871,570.000000,340.000000,128.000000,67.277051,236.739130,254.000000,799.000000,511.000000,77.469773,639.250000,635.500000,508.000000,128.000000,124.135603,311.558824,294.000000,799.000000,653.000000,46.849302,710.500000,699.500000,642.000000,128.000000,165.718666,384.652174,381.000000,20573.dcm
905.000000,47.000000,205.458723,336.918182,279.500000,132.000000,0.000000,36.208900,59.318182,59.500000,905.000000,116.000000,191.326823,414.632911,350.000000,229.000000,0.000000,55.802328,105.849057,117.000000,905.000000,335.000000,150.645154,554.116279,535.000000,321.000000,0.000000,86.704599,163.359551,161.000000,905.000000,592.000000,92.576284,694.578947,672.000000,584.000000,0.000000,142.242438,222.734513,204.000000,20575.dcm
656.000000,98.000000,102.735766,197.694444,174.000000,97.000000,24.000000,23.696607,66.062500,61.500000,271.000000,98.000000,42.856828,194.600000,188.500000,656.000000,24.000000,136.922985,156.395833,113.500000,271.000000,165.000000,29.884141,226.809524,224.000000,656.000000,24.000000,116.068670,157.134328,130.000000,271.000000,248.000000,9.352871,260.142857,257.000000,656.000000,24.000000,107.665970,166.296296,145.000000,20578.dcm
-92.000000,-722.000000,202.593861,-388.463158,-396.000000,-724.000000,-923.000000,68.613443,-816.730769,-807.500000,-92.000000,-592.000000,152.023303,-300.267606,-281.000000,-517.000000,-923.000000,103.169170,-736.400000,-727.000000,-92.000000,-410.000000,98.556510,-226.288462,-199.500000,-414.000000,-923.000000,139.967841,-672.057971,-668.000000,-92.000000,-220.000000,34.734423,-147.464286,-141.000000,-226.000000,-923.000000,199.103188,-580.752688,-605.000000,20581.dcm
-409.000000,-799.000000,105.217513,-638.852273,-644.000000,-804.000000,-888.000000,19.173652,-838.928571,-838.500000,-409.000000,-736.000000,86.182285,-599.676471,-617.000000,-739.000000,-888.000000,36.662885,-817.354839,-830.000000,-409.000000,-647.000000,67.554826,-553.933333,-552.000000,-623.000000,-888.000000,66.912058,-782.670588,-799.000000,-409.000000,-552.000000,40.164976,-498.043478,-501.000000,-556.000000,-888.000000,92.212951,-747.654206,-768.000000,20582.dcm
-92.000000,-719.000000,199.437198,-375.477778,-355.500000,-724.000000,-921.000000,61.860178,-799.450000,-780.500000,-92.000000,-540.000000,136.976153,-279.681818,-250.000000,-547.000000,-921.000000,96.809863,-711.886364,-705.500000,-92.000000,-368.000000,80.307564,-203.630435,-188.000000,-383.000000,-921.000000,147.172288,-631.484375,-639.000000,-92.000000,-205.000000,32.295907,-144.777778,-138.000000,-220.000000,-921.000000,195.597018,-552.686747,-575.000000,20586.dcm
608.000000,-746.000000,321.118390,-309.934426,-317.000000,-747.000000,-910.000000,48.912891,-833.085106,-837.000000,608.000000,-521.000000,257.387291,-143.170732,-160.500000,-527.000000,-910.000000,106.529007,-749.735632,-766.000000,608.000000,-289.000000,212.842833,-19.035714,-63.500000,-296.000000,-910.000000,175.051833,-671.690265,-701.000000,608.000000,-54.000000,182.764044,170.173913,111.000000,144.000000,-910.000000,271.884470,-553.979452,-642.000000,20588.dcm
-92.000000,-770.000000,222.936397,-461.645161,-513.500000,-778.000000,-923.000000,45.377882,-845.593750,-842.000000,-92.000000,-649.000000,184.706225,-360.534091,-339.500000,-654.000000,-923.000000,79.834893,-773.176471,-766.500000,-92.000000,-465.000000,115.799500,-251.576271,-231.000000,-481.000000,-923.000000,113.346875,-716.082474,-709.000000,-92.000000,-226.000000,37.095503,-150.172414,-144.000000,-231.000000,-923.000000,188.216519,-629.511811,-666.000000,20593.dcm
-409.000000,-794.000000,103.795965,-627.987342,-640.000000,-798.000000,-911.000000,29.814666,-835.714286,-833.000000,-409.000000,-709.000000,78.706069,-579.543860,-588.000000,-711.000000,-911.000000,49.641517,-793.651163,-794.000000,-409.000000,-625.000000,55.886094,-529.457143,-529.000000,-623.000000,-911.000000,77.025002,-748.153846,-749.000000,-409.000000,-529.000000,35.143218,-484.888889,-492.000000,-536.000000,-911.000000,98.611704,-712.597561,-716.500000,20594.dcm
-92.000000,-724.000000,207.715036,-401.545455,-406.000000,-730.000000,-921.000000,58.095104,-807.772727,-805.500000,-92.000000,-616.000000,163.125169,-316.506667,-310.000000,-619.000000,-921.000000,84.229775,-734.478261,-721.500000,-92.000000,-414.000000,100.952528,-229.830189,-205.000000,-421.000000,-921.000000,125.310153,-666.808824,-667.000000,-92.000000,-226.000000,37.095503,-150.172414,-144.000000,-231.000000,-921.000000,187.421382,-577.923913,-617.500000,20598.dcm
608.000000,-746.000000,321.178956,-329.569231,-369.500000,-747.000000,-910.000000,48.529912,-829.846154,-827.000000,608.000000,-544.000000,265.085296,-164.919540,-184.000000,-550.000000,-910.000000,98.452958,-754.189474,-766.000000,608.000000,-301.000000,215.310497,-28.672414,-72.500000,-309.000000,-910.000000,164.079290,-680.104839,-705.000000,608.000000,-54.000000,182.764044,170.173913,111.000000,144.000000,-910.000000,265.224190,-565.471698,-663.000000,20601.dcm
1110.000000,287.000000,259.177829,748.824561,835.000000,262.000000,122.000000,44.066184,182.600000,183.000000,1110.000000,543.000000,171.274624,867.162791,897.000000,523.000000,122.000000,119.943326,280.482759,262.000000,1110.000000,835.000000,79.359443,971.724138,963.000000,767.000000,122.000000,205.746780,400.976744,372.000000,1110.000000,963.000000,44.703574,1036.866667,1037.000000,955.000000,122.000000,281.731159,524.017544,523.000000,20607.dcm
1939.000000,253.000000,514.241267,823.153846,670.000000,242.000000,146.000000,36.340213,197.111111,205.000000,1939.000000,490.000000,446.048856,1076.307692,1005.500000,487.000000,146.000000,88.079669,267.863636,264.500000,1939.000000,776.000000,374.382138,1310.117647,1291.000000,722.000000,146.000000,188.759379,374.354839,275.000000,1939.000000,1291.000000,274.653620,1579.111111,1435.000000,1267.000000,146.000000,319.263994,504.230769,430.000000,20616.dcm
1200.000000,215.000000,286.777204,909.066914,1057.500000,298.000000,0.000000,48.891665,128.795812,126.000000,1200.000000,431.000000,182.120216,997.083156,1069.000000,427.000000,0.000000,97.169028,177.100000,154.000000,1200.000000,731.000000,88.046353,1055.612591,1079.000000,725.000000,0.000000,177.041111,245.917722,176.000000,1200.000000,976.000000,38.559348,1087.260000,1089.000000,997.000000,0.000000,288.013407,351.284960,218.000000,20626.dcm
1200.000000,210.000000,281.879791,915.394737,1058.000000,298.000000,0.000000,49.942741,127.711765,125.000000,1200.000000,438.000000,177.555748,1000.521459,1069.500000,431.000000,0.000000,100.834770,179.906780,155.000000,1200.000000,736.000000,86.683429,1056.400485,1079.000000,731.000000,0.000000,183.115800,253.324138,180.500000,1200.000000,976.000000,39.099634,1086.724432,1089.000000,992.000000,0.000000,290.490207,360.497143,232.500000,20638.dcm
1980.000000,97.000000,554.043979,623.341463,380.000000,80.000000,4.000000,23.104318,49.333333,53.000000,1980.000000,223.000000,541.381969,825.689655,671.000000,211.000000,4.000000,52.123620,87.111111,79.000000,1980.000000,561.000000,467.461330,1131.722222,1082.500000,423.000000,4.000000,123.025804,155.947368,110.000000,1980.000000,1196.000000,246.164128,1547.444444,1552.000000,969.000000,4.000000,253.737080,263.191489,141.000000,20646.dcm
1200.000000,210.000000,281.879791,915.394737,1058.000000,298.000000,0.000000,49.077686,128.750000,124.500000,1200.000000,438.000000,177.555748,1000.521459,1069.500000,431.000000,0.000000,97.522323,175.503817,152.000000,1200.000000,736.000000,86.683429,1056.400485,1079.000000,731.000000,0.000000,178.782225,243.632911,175.000000,1200.000000,976.000000,39.099634,1086.724432,1089.000000,992.000000,0.000000,286.224903,344.941489,204.000000,20654.dcm
1200.000000,205.000000,299.442982,894.172414,1054.000000,298.000000,0.000000,49.634738,127.443966,124.000000,1200.000000,427.000000,183.706739,995.917021,1069.000000,425.000000,0.000000,95.205511,173.083067,151.000000,1200.000000,747.000000,85.330844,1057.180049,1079.000000,736.000000,0.000000,173.515275,235.900538,173.500000,1200.000000,976.000000,38.121497,1087.750000,1089.000000,1003.000000,0.000000,281.787789,330.388506,200.000000,20667.dcm
1111.000000,342.000000,242.429865,793.125000,878.000000,321.000000,145.000000,60.186219,219.333333,214.000000,1111.000000,650.000000,131.997508,913.472222,924.000000,551.000000,145.000000,126.995558,313.888889,320.000000,1111.000000,887.000000,70.228171,993.782609,1005.000000,880.000000,145.000000,245.287156,462.575000,387.500000,1111.000000,1005.000000,35.939659,1051.250000,1047.500000,988.000000,145.000000,291.605416,563.627451,541.000000,20676.dcm
1111.000000,252.000000,254.243473,738.188406,820.000000,229.000000,133.000000,25.515355,178.333333,174.000000,1111.000000,540.000000,152.439633,859.961538,874.000000,493.000000,133.000000,106.985861,262.157895,217.000000,1111.000000,820.000000,87.732644,946.571429,927.000000,809.000000,133.000000,219.878594,391.818182,342.000000,1111.000000,939.000000,49.717158,1030.062500,1027.000000,936.000000,133.000000,285.351117,516.202703,482.500000,20678.dcm
1111.000000,255.000000,258.589523,713.318182,779.000000,252.000000,112.000000,31.736805,176.468750,174.000000,1111.000000,540.000000,152.029436,851.952381,873.000000,493.000000,112.000000,107.492187,258.701754,220.000000,1111.000000,809.000000,85.190640,937.465116,918.000000,782.000000,112.000000,207.308278,365.038961,308.000000,1111.000000,936.000000,53.270674,1024.529412,1026.000000,1015.000000,112.000000,288.295773,495.165049,419.000000,20684.dcm
2862.000000,640.000000,553.590962,1413.500000,1404.000000,621.000000,24.000000,184.738554,338.833333,364.500000,2862.000000,1005.000000,475.846952,1639.531250,1547.500000,954.000000,24.000000,285.568537,574.791667,630.500000,2862.000000,1465.000000,383.780763,1908.900000,1817.000000,1526.000000,24.000000,387.676739,780.055556,832.500000,2862.000000,1735.000000,326.872913,2137.583333,2085.500000,1702.000000,24.000000,466.467198,922.931818,950.000000,20687.dcm
1691.000000,441.000000,284.496283,998.855615,992.000000,520.000000,0.000000,116.566179,284.216216,276.000000,1691.000000,613.000000,233.306430,1094.040268,1065.000000,781.000000,0.000000,202.341429,457.200000,452.000000,1691.000000,738.000000,195.850295,1219.462366,1191.000000,1098.000000,0.000000,271.072363,640.396947,699.000000,1691.000000,1084.000000,147.685483,1391.575758,1348.000000,1561.000000,0.000000,328.667653,792.565445,819.000000,20693.dcm
1630.000000,403.000000,293.819452,866.288889,855.000000,468.000000,65.000000,91.730114,308.000000,310.500000,1630.000000,555.000000,254.372531,970.558824,989.000000,867.000000,65.000000,158.087390,407.846154,397.500000,1630.000000,814.000000,190.296203,1113.772727,1076.500000,1024.000000,65.000000,199.170268,502.631579,472.500000,1630.000000,1070.000000,164.839960,1285.722222,1288.000000,1159.000000,65.000000,278.983631,628.068627,607.000000,20705.dcm
895.000000,148.000000,167.943982,529.517647,516.000000,292.000000,0.000000,106.649761,176.800000,219.000000,895.000000,299.000000,133.872876,608.864407,610.000000,494.000000,0.000000,118.130700,286.292683,303.000000,895.000000,558.000000,84.687451,683.750000,686.000000,841.000000,0.000000,151.718277,360.093750,372.500000,895.000000,683.000000,57.235389,739.470588,717.000000,843.000000,0.000000,179.670113,422.771084,420.000000,20707.dcm
2862.000000,483.000000,550.939224,1238.492063,1057.000000,524.000000,24.000000,141.719690,330.294118,356.000000,2862.000000,849.000000,499.167458,1435.255319,1345.000000,816.000000,24.000000,210.104727,490.393939,483.000000,2862.000000,1106.000000,434.799101,1718.482759,1586.000000,1088.000000,24.000000,292.800458,662.823529,657.000000,2862.000000,1586.000000,352.200809,2041.533333,1970.000000,1559.000000,24.000000,397.861134,815.646154,816.000000,20710.dcm
1691.000000,441.000000,264.380401,1039.529412,1028.500000,583.000000,0.000000,144.265577,369.160000,400.000000,1691.000000,698.000000,220.048930,1131.219697,1097.000000,1040.000000,0.000000,215.197924,581.396825,613.000000,1691.000000,902.000000,180.764073,1274.710145,1265.000000,1437.000000,0.000000,266.424396,777.730159,805.500000,1691.000000,1084.000000,147.685483,1391.575758,1348.000000,1561.000000,0.000000,292.647898,864.364198,904.500000,20722.dcm
1691.000000,0.000000,319.332326,854.477839,864.500000,530.000000,0.000000,129.248237,168.260870,166.000000,1691.000000,250.000000,256.239106,964.932504,960.000000,952.000000,0.000000,219.462284,339.510949,338.500000,1691.000000,511.000000,205.007743,1105.553191,1098.000000,1336.000000,0.000000,293.586422,536.527559,565.500000,1679.000000,1184.000000,124.027119,1403.100000,1402.000000,1691.000000,0.000000,372.751867,744.456548,784.000000,20740.dcm
1159.000000,508.000000,202.486443,853.953488,896.000000,468.000000,65.000000,113.855284,328.769231,344.000000,1159.000000,651.000000,147.592017,938.181818,978.000000,627.000000,65.000000,153.637773,436.260870,461.000000,1159.000000,896.000000,70.876760,1028.909091,1018.500000,874.000000,65.000000,200.891942,539.941176,572.000000,1099.000000,1044.000000,25.179357,1069.000000,1066.500000,1159.000000,65.000000,284.908974,706.115385,712.500000,20746.dcm
1607.000000,613.000000,216.012787,1082.650000,1066.000000,768.000000,276.000000,147.630905,567.600000,602.000000,1607.000000,738.000000,178.255236,1171.960784,1123.000000,957.000000,276.000000,172.015757,747.982759,780.000000,1607.000000,971.000000,156.856623,1277.293103,1263.500000,1199.000000,276.000000,199.895071,870.980392,904.500000,1607.000000,1208.000000,128.017022,1404.600000,1395.000000,1561.000000,276.000000,237.182869,963.078571,989.000000,20749.dcm
2862.000000,483.000000,563.446996,1274.017544,1088.000000,524.000000,24.000000,152.707236,305.000000,333.000000,2862.000000,880.000000,501.027896,1487.785714,1456.000000,849.000000,24.000000,230.033087,503.464286,528.000000,2862.000000,1199.000000,414.307465,1829.695652,1735.000000,1526.000000,24.000000,351.523603,734.063830,794.000000,2862.000000,1702.000000,335.465215,2104.076923,2083.000000,1684.000000,24.000000,430.144077,863.701754,880.000000,20753.dcm
2862.000000,483.000000,550.939224,1238.492063,1057.000000,524.000000,24.000000,141.719690,330.294118,356.000000,2862.000000,849.000000,499.167458,1435.255319,1345.000000,816.000000,24.000000,210.104727,490.393939,483.000000,2862.000000,1106.000000,434.799101,1718.482759,1586.000000,1088.000000,24.000000,292.800458,662.823529,657.000000,2862.000000,1586.000000,352.200809,2041.533333,1970.000000,1559.000000,24.000000,397.861134,815.646154,816.000000,20756.dcm
1691.000000,238.000000,291.759484,1011.783410,1016.000000,520.000000,0.000000,117.589517,285.947368,270.000000,1691.000000,613.000000,230.089762,1110.862069,1097.000000,791.000000,0.000000,201.531880,458.432099,454.000000,1691.000000,902.000000,172.893291,1250.330189,1225.000000,1117.000000,0.000000,272.491369,656.966443,711.000000,1691.000000,1084.000000,138.167469,1384.727273,1343.500000,1561.000000,0.000000,329.543030,803.293839,862.000000,20764.dcm
895.000000,299.000000,140.587929,598.816667,607.500000,390.000000,0.000000,112.571156,286.916667,326.500000,895.000000,495.000000,99.091099,664.522727,660.000000,473.000000,0.000000,103.459901,361.892857,394.000000,895.000000,607.000000,70.826516,702.346154,695.500000,843.000000,0.000000,161.158363,458.934783,444.500000,895.000000,694.000000,57.165895,750.642857,727.000000,843.000000,0.000000,162.974188,497.637931,501.000000,20767.dcm
1147.000000,270.000000,278.964608,625.517241,576.000000,262.000000,109.000000,38.222820,205.529412,215.500000,1147.000000,387.000000,238.248474,747.370968,772.000000,381.000000,109.000000,68.801381,255.440678,245.000000,1147.000000,592.000000,168.362839,888.575000,868.500000,587.000000,109.000000,126.014565,319.320988,295.000000,1147.000000,860.000000,89.859884,1015.318182,1012.000000,844.000000,109.000000,200.747794,394.656566,340.000000,20772.dcm
1147.000000,278.000000,277.096816,636.928571,581.000000,270.000000,109.000000,41.051506,199.115385,206.500000,1147.000000,392.000000,235.602287,753.278689,775.000000,387.000000,109.000000,75.348984,259.775510,247.000000,1147.000000,604.000000,158.187359,903.947368,879.500000,601.000000,109.000000,136.638431,337.902778,312.500000,1147.000000,872.000000,78.867244,1030.600000,1027.500000,865.000000,109.000000,213.606877,422.966667,367.000000,20777.dcm
1147.000000,278.000000,277.096816,636.928571,581.000000,270.000000,109.000000,41.051506,199.115385,206.500000,1147.000000,392.000000,235.602287,753.278689,775.000000,387.000000,109.000000,75.348984,259.775510,247.000000,1147.000000,604.000000,158.187359,903.947368,879.500000,601.000000,109.000000,136.638431,337.902778,312.500000,1147.000000,872.000000,78.867244,1030.600000,1027.500000,865.000000,109.000000,213.606877,422.966667,367.000000,20781.dcm
467.000000,198.000000,78.340541,316.052632,286.500000,192.000000,143.000000,18.559514,164.300000,158.500000,467.000000,253.000000,70.474465,342.310345,343.000000,251.000000,143.000000,39.472768,196.105263,192.000000,467.000000,299.000000,53.808211,385.500000,372.500000,288.000000,143.000000,48.819442,223.800000,243.000000,467.000000,376.000000,36.324923,428.333333,440.000000,369.000000,143.000000,67.390247,251.230769,253.000000,20787.dcm
1147.000000,278.000000,277.096816,636.928571,581.000000,270.000000,109.000000,41.051506,199.115385,206.500000,1147.000000,392.000000,235.602287,753.278689,775.000000,387.000000,109.000000,75.348984,259.775510,247.000000,1147.000000,604.000000,158.187359,903.947368,879.500000,601.000000,109.000000,136.638431,337.902778,312.500000,1147.000000,872.000000,78.867244,1030.600000,1027.500000,865.000000,109.000000,213.606877,422.966667,367.000000,20790.dcm
1089.000000,237.000000,258.775062,599.925000,576.000000,221.000000,146.000000,20.184152,182.250000,185.000000,1089.000000,377.000000,214.449212,702.533333,692.000000,361.000000,146.000000,61.613148,224.500000,198.500000,1089.000000,570.000000,165.434550,806.095238,771.000000,532.000000,146.000000,121.756645,285.285714,246.000000,1089.000000,766.000000,112.145570,921.416667,936.500000,760.000000,146.000000,187.095062,360.363636,301.500000,20795.dcm
662.000000,164.000000,144.848684,377.673469,351.000000,162.000000,98.000000,18.209887,137.800000,142.000000,662.000000,255.000000,121.867724,437.027778,417.500000,252.000000,98.000000,44.554348,172.857143,159.500000,662.000000,370.000000,92.026215,502.708333,486.000000,351.000000,98.000000,74.452601,212.700000,200.500000,662.000000,497.000000,52.531304,581.416667,568.500000,475.000000,98.000000,112.377596,261.461538,249.500000,20800.dcm
737.000000,217.000000,150.076641,438.959184,417.000000,211.000000,148.000000,20.960455,178.428571,179.500000,737.000000,318.000000,122.046175,506.714286,475.000000,311.000000,148.000000,53.109949,224.000000,214.000000,737.000000,452.000000,90.813638,579.545455,579.000000,447.000000,148.000000,89.579029,274.560976,263.000000,737.000000,584.000000,49.487005,655.181818,663.000000,574.000000,148.000000,125.246869,323.076923,302.000000,20806.dcm
