gabormean_0_0org1,gaborSD_0_0org1,gabormean_0_1org1,gaborSD_0_1org1,gabormean_0_2org1,gaborSD_0_2org1,gabormean_1_0org1,gaborSD_1_0org1,gabormean_1_1org1,gaborSD_1_1org1,gabormean_1_2org1,gaborSD_1_2org1,gabormean_2_0org1,gaborSD_2_0org1,gabormean_2_1org1,gaborSD_2_1org1,gabormean_2_2org1,gaborSD_2_2org1,gabormean_3_0org1,gaborSD_3_0org1,gabormean_3_1org1,gaborSD_3_1org1,gabormean_3_2org1,gaborSD_3_2org1,ImageName
67.567164,42.421844,48.582090,54.450742,148.313433,54.090611,95.641791,58.374367,85.208955,63.984264,109.582090,48.843333,107.955224,42.990285,55.373134,47.360908,140.522388,55.286953,102.059701,60.767785,108.970149,69.881712,120.029851,54.942662,22811.dcm
83.535211,58.261193,58.647887,57.889821,128.394366,57.811141,108.366197,53.437878,100.788732,51.461752,92.112676,49.151820,120.957746,66.133941,65.619718,57.644072,130.028169,59.586905,113.577465,64.229202,116.154930,49.876318,117.197183,53.043545,22813.dcm
70.795455,55.760109,67.772727,59.545513,124.568182,57.902242,124.204545,56.106037,88.045455,61.029141,152.977273,55.624358,85.613636,57.460286,98.772727,82.725622,126.795455,58.320518,145.750000,68.352072,128.568182,57.607492,119.181818,67.735901,22815.dcm
57.000000,52.577469,55.285714,69.203230,144.023810,49.881561,101.738095,57.577121,106.857143,70.749497,133.095238,67.831142,58.238095,60.150952,61.166667,64.692487,141.261905,49.387991,82.738095,56.768275,110.833333,61.769010,101.738095,57.373853,22817.dcm
70.487179,45.901423,48.256410,52.051957,126.179487,46.550975,129.717949,68.393578,126.025641,63.049474,144.769231,45.233000,65.256410,53.599253,51.923077,68.441825,130.769231,49.444526,113.282051,78.431649,61.717949,43.775112,131.666667,62.089635,22819.dcm
64.768116,55.071650,64.782609,71.479711,116.362319,55.372262,56.869565,32.929476,120.144928,66.164295,53.739130,36.491196,47.797101,63.204053,58.623188,68.605458,117.884058,51.717427,63.449275,38.483203,111.985507,41.949372,59.681159,41.466674,2282.dcm
63.270270,64.639018,74.540541,68.903150,119.378378,42.236340,108.216216,58.224248,97.432432,28.637136,145.864865,49.016529,72.378378,53.493692,100.351351,64.308811,108.648649,38.371876,94.891892,49.635216,110.054054,69.570885,167.270270,58.764903,22820.dcm
107.203390,72.820227,73.135593,59.946084,139.135593,54.697746,112.152542,56.104218,104.338983,58.446147,108.779661,57.958686,85.288136,45.426732,71.220339,57.905115,139.881356,54.692584,117.745763,56.254530,100.593220,51.354118,136.118644,46.796730,22823.dcm
64.016949,46.084065,57.694915,57.811004,147.694915,51.509375,108.372881,63.840831,88.677966,68.601659,129.508475,65.276170,72.474576,39.679038,69.457627,55.396478,145.610169,52.515028,88.254237,59.401496,102.745763,70.104256,106.084746,55.374365,22825.dcm
108.727273,74.057887,76.575758,60.011297,134.075758,54.614822,120.045455,58.524533,107.030303,58.376225,118.000000,62.931953,84.772727,46.391244,72.196970,60.593023,136.424242,53.123097,112.090909,58.642785,95.424242,50.733712,126.893939,53.010631,22827.dcm
66.487500,42.625836,34.625000,43.301234,143.900000,52.074581,111.912500,58.633639,88.437500,58.883675,107.825000,49.868124,119.375000,45.086520,61.500000,53.524394,144.025000,53.097468,90.812500,57.618363,91.300000,70.207901,103.137500,57.283604,22829.dcm
36.566914,24.685813,12.773234,23.062797,171.353160,62.545729,71.526022,38.269361,70.423792,35.400801,112.527881,50.008381,37.315985,32.190028,16.096654,32.750538,170.931227,61.197857,104.150558,46.086123,91.890335,44.241224,111.825279,46.629040,22836.dcm
28.061810,24.080445,11.713024,24.470259,121.050773,60.585854,48.567329,22.743140,99.066225,55.570692,48.064018,21.781555,30.790287,24.011478,13.432671,25.137815,125.732892,59.773035,38.871965,18.618110,94.295806,49.474190,36.454746,15.974144,2284.dcm
65.460177,48.375399,42.982301,61.528156,133.539823,53.165852,88.619469,48.429315,103.601770,66.367960,82.115044,45.304279,56.398230,40.677639,27.115044,40.459140,129.212389,53.072466,99.592920,56.641832,97.858407,67.655887,95.274336,53.537578,22848.dcm
48.233871,55.826111,46.838710,56.493238,122.774194,45.317460,32.419355,32.685766,44.395161,30.781374,28.846774,29.699592,31.677419,38.100541,28.564516,38.154423,104.911290,49.187548,42.967742,39.753291,47.645161,30.795732,38.975806,40.897147,22853.dcm
51.000000,49.950232,53.625000,63.000076,131.300000,45.539614,82.025000,47.853134,124.850000,64.112701,74.700000,57.580802,76.925000,77.736698,81.425000,78.358115,125.850000,46.927959,69.400000,52.816955,138.500000,57.098206,72.050000,59.872064,22863.dcm
25.172414,26.328783,17.206897,30.242072,143.077586,48.683923,33.431034,13.651707,46.017241,23.073034,25.956897,13.677905,29.181034,30.001913,19.741379,31.182526,146.008621,48.945843,20.905172,11.557778,53.405172,21.103875,22.275862,10.723875,22869.dcm
44.451613,38.433142,34.883871,40.054987,148.045161,40.717006,37.296774,35.909731,78.141935,50.020313,26.129032,36.915085,35.670968,38.024959,21.064516,40.165514,152.380645,43.631019,46.341935,26.455412,77.400000,47.843441,27.277419,24.899417,22876.dcm
54.720000,46.922178,46.813333,61.287910,120.133333,50.121834,26.106667,14.768093,53.266667,25.258840,27.173333,15.992712,36.346667,45.249606,34.973333,49.243733,112.666667,47.913022,24.333333,16.744772,60.186667,34.954292,23.613333,19.507374,22880.dcm
57.605263,48.807125,45.355263,61.763356,131.815789,51.931162,66.065789,37.105736,118.855263,63.929483,56.355263,37.066680,45.973684,47.913804,48.486842,58.378191,129.210526,53.075372,67.526316,34.280208,112.184211,70.830824,62.723684,41.217342,22887.dcm
83.634146,50.067333,58.634146,60.812316,124.731707,50.217539,78.902439,41.418477,94.853659,49.473003,67.902439,38.832206,53.121951,52.176717,70.243902,64.663274,122.560976,55.254434,40.414634,19.982462,143.024390,55.746519,43.243902,28.007839,22890.dcm
31.704174,27.531429,14.341198,29.741366,163.143376,70.753884,53.588022,29.895499,68.849365,34.563315,82.165154,39.073124,43.007260,30.433294,16.390200,27.355209,162.326679,69.639686,93.054446,50.446990,91.043557,44.317798,100.838475,52.816227,22898.dcm
68.175000,52.882496,74.900000,69.291210,113.875000,48.636373,70.600000,44.264242,97.050000,43.732843,75.850000,45.208094,67.275000,63.865639,73.800000,67.202030,112.475000,51.323503,83.800000,44.704270,76.875000,48.387426,73.375000,47.794800,22908.dcm
55.620000,56.257844,50.430000,66.035077,126.950000,49.389275,83.270000,43.522630,74.500000,56.432761,70.910000,36.507117,36.990000,48.992371,36.790000,57.714955,128.430000,49.429524,46.870000,26.001420,114.990000,60.696379,48.790000,24.912086,2291.dcm
31.970976,25.032290,14.981530,26.941582,197.248021,47.310767,67.063325,32.699468,69.374670,31.299915,84.646438,36.307717,23.643799,24.611205,11.775726,26.649098,194.656992,47.714412,82.683377,37.973954,102.306069,44.303382,79.034301,29.220225,22917.dcm
54.458333,51.296689,46.250000,63.769777,121.055556,50.754557,75.680556,45.770963,115.597222,65.039676,55.736111,40.532718,58.986111,62.568158,62.500000,65.072008,120.055556,52.651897,83.125000,39.451856,102.916667,74.091255,59.958333,36.128268,22929.dcm
32.828571,41.683622,25.021429,44.947046,144.700000,42.091319,58.721429,37.336130,98.192857,56.763791,56.192857,32.670339,35.828571,43.121702,33.250000,46.901109,154.285714,46.058812,90.435714,47.702799,109.650000,46.693386,78.250000,40.122855,2294.dcm
33.893750,37.015142,27.043750,41.472632,121.056250,54.660214,29.231250,12.773903,109.375000,58.826122,22.075000,12.091657,33.718750,40.639259,22.381250,41.093829,124.650000,56.885099,26.131250,15.344727,82.531250,31.946481,22.806250,14.639267,22944.dcm
48.000000,48.815175,50.044444,58.871009,121.300000,47.255331,26.933333,17.962383,46.400000,26.394926,26.355556,21.363263,48.866667,58.381388,43.911111,58.533510,106.311111,40.801147,30.322222,22.387711,64.811111,42.531388,28.677778,23.291908,22949.dcm
49.111111,49.520430,54.194444,60.818615,134.166667,46.121888,82.861111,51.745063,131.388889,62.633299,83.027778,63.486100,86.861111,80.114972,91.444444,80.805744,131.500000,44.937099,76.416667,56.076160,146.583333,57.304886,82.305556,63.891792,22952.dcm
58.538922,40.307067,33.449102,45.648296,121.550898,54.252717,116.718563,55.422788,85.185629,63.717999,78.754491,43.038434,53.149701,41.727115,30.802395,42.376289,115.700599,54.262139,73.407186,42.134918,77.922156,62.240497,75.221557,39.606407,22959.dcm
96.898876,64.747419,76.292135,62.945540,114.359551,64.400778,96.910112,61.962533,76.808989,47.311558,101.606742,54.756614,30.662921,36.562196,37.516854,43.113253,115.719101,60.496617,99.146067,49.245339,110.168539,56.462223,109.067416,53.591637,22965.dcm
60.090909,49.910297,55.121212,56.617071,141.333333,49.626399,94.484848,50.570056,110.621212,54.851061,87.984848,43.048271,53.045455,51.068410,44.121212,54.834160,143.636364,45.823956,103.469697,51.694433,125.439394,57.127423,57.424242,38.283582,22969.dcm
77.913978,59.226657,58.204301,55.088971,142.870968,54.682130,97.698925,46.001131,108.892473,51.971243,65.376344,38.869602,50.967742,40.419929,44.634409,50.645783,147.258065,51.212240,94.956989,45.346951,118.720430,60.201178,62.784946,35.504087,22979.dcm
41.863874,47.510911,31.261780,46.660640,128.026178,47.090778,25.130890,13.459438,74.225131,39.137767,22.575916,11.526320,26.246073,24.782362,19.109948,32.003675,131.544503,49.184367,32.523560,15.629197,83.534031,37.928154,26.465969,12.388350,2298.dcm
66.136364,53.731831,49.190909,59.048339,138.354545,54.559216,89.045455,54.157329,120.763636,61.305960,70.245455,44.319355,56.609091,58.327153,42.390909,59.807811,136.018182,50.693173,92.554545,50.893771,112.881818,57.612551,64.954545,37.611092,22992.dcm
63.920455,54.133131,43.306818,57.075743,153.102273,49.631525,85.693182,49.059747,125.625000,60.675188,63.659091,38.043498,49.840909,52.394587,35.443182,53.210028,150.284091,45.561364,86.488636,50.732110,113.772727,59.640249,60.784091,31.466986,22998.dcm
60.678201,41.084731,30.100346,27.478912,168.190311,50.712306,67.304498,43.923276,80.826990,56.535797,62.844291,38.541824,42.006920,38.683365,30.979239,47.990735,168.003460,49.338647,80.304498,59.569847,95.560554,61.103771,78.110727,52.380302,230.dcm
116.370370,57.701998,95.777778,67.042557,139.518519,52.889611,129.833333,58.580617,97.833333,45.980205,122.388889,57.654278,68.296296,45.740296,43.925926,40.235557,139.666667,52.489711,94.148148,47.327206,113.277778,56.274736,71.314815,45.772540,23006.dcm
66.901235,47.583244,80.876543,72.315694,127.938272,55.253811,126.567901,57.962906,114.740741,49.260983,112.123457,61.116156,50.518519,42.311379,43.382716,42.789183,131.716049,57.308209,111.679012,47.028137,90.320988,47.504691,86.234568,49.876165,23012.dcm
94.202703,63.172948,107.918919,72.529778,118.851351,52.345973,112.554054,57.228487,114.972973,49.370551,110.270270,58.073005,54.932432,54.658173,58.040541,59.065656,130.189189,52.663490,112.959459,63.837430,126.662162,60.038407,87.770270,50.090753,23013.dcm
72.779661,54.072132,79.067797,66.950796,120.016949,51.184417,108.355932,55.115166,129.237288,63.731208,67.135593,41.307283,76.932203,68.723048,67.406780,59.273800,112.474576,45.686094,117.169492,66.205571,113.423729,52.755521,114.983051,68.410649,23018.dcm
55.351724,39.659056,25.268966,39.506901,136.986207,54.036637,47.193103,28.698213,118.034483,39.422289,25.013793,13.437606,54.213793,54.023424,34.234483,58.685013,136.227586,52.130145,43.400000,31.978812,79.882759,52.368818,29.834483,25.410522,2302.dcm
70.187500,55.694706,78.937500,68.379232,127.166667,49.594240,79.250000,45.970620,118.541667,66.909262,46.541667,34.657570,74.062500,67.245946,82.270833,70.273550,119.229167,45.105191,154.520833,64.341506,113.395833,51.133010,119.125000,67.610469,23021.dcm
79.586957,41.900186,77.108696,46.056597,127.217391,50.854002,75.173913,49.843000,105.826087,52.085530,88.304348,52.201690,63.978261,58.967218,74.478261,59.558651,132.347826,47.099053,111.869565,52.850989,128.717391,55.023091,76.782609,46.284105,23027.dcm
98.478992,48.813177,66.268908,53.079681,131.495798,54.938930,113.042017,51.381160,120.084034,74.904977,92.689076,41.327905,79.361345,59.006137,48.563025,34.129524,130.579832,53.067194,93.873950,64.296263,88.806723,66.834386,104.764706,55.515566,23030.dcm
69.895833,55.865812,77.083333,68.697249,126.750000,49.713862,79.895833,45.158934,116.875000,65.565502,46.458333,34.641605,73.541667,66.171910,82.312500,70.302434,119.125000,45.193967,152.937500,66.168517,112.312500,49.747942,118.250000,68.551425,23033.dcm
67.410256,52.765977,65.205128,66.116396,125.871795,52.227831,51.666667,33.820216,119.564103,74.406350,59.410256,37.775457,51.794872,66.122366,56.435897,68.385438,125.615385,51.171855,52.846154,41.159215,162.512821,46.217946,72.743590,47.797114,23036.dcm
28.003906,25.540804,21.091797,26.737277,207.386719,43.187332,95.328125,48.153840,80.558594,41.084950,98.125000,51.811755,29.300781,43.669674,29.271484,46.493550,208.894531,40.811013,94.865234,54.093159,95.208984,41.180160,93.876953,54.155340,23041.dcm
86.306452,57.386692,49.741935,68.321548,138.790323,50.525805,118.209677,52.906084,137.903226,61.583932,130.483871,64.565570,54.467742,42.543986,107.064516,67.103021,141.580645,47.581698,158.241935,62.568699,70.532258,50.937351,140.725806,53.920150,23057.dcm
99.649007,63.308788,89.536424,66.598476,111.059603,64.588258,77.562914,49.590130,96.483444,51.018278,100.066225,53.551927,90.900662,51.495081,66.165563,56.749794,115.185430,62.518840,130.543046,55.872562,89.450331,51.095034,108.821192,60.628716,23063.dcm
84.875000,56.434375,128.089286,55.968912,127.535714,47.627709,111.428571,59.936893,128.678571,55.937337,93.982143,54.334818,69.839286,51.810065,63.928571,57.780732,121.857143,47.352231,159.160714,50.211472,127.678571,63.663064,148.696429,50.734933,23067.dcm
64.861386,55.633628,71.118812,64.920611,135.079208,59.471621,94.574257,46.929169,113.247525,51.234052,116.316832,53.061461,102.584158,56.187235,76.742574,62.342867,136.168317,58.884645,138.891089,51.878493,78.405941,53.260713,120.613861,59.783270,23071.dcm
25.636099,13.709025,18.170306,15.768232,205.254731,46.280965,98.524017,50.076899,83.518195,43.180000,86.620087,46.427596,25.828239,34.523110,21.692868,34.160276,203.665211,43.812565,98.467249,54.997761,79.142649,38.426789,93.972344,51.593054,23077.dcm
66.921053,71.643027,86.026316,73.377766,112.157895,43.140579,62.736842,38.954363,77.921053,65.675032,95.368421,55.735098,58.894737,68.995021,76.500000,75.166032,114.263158,44.820775,77.184211,42.513499,103.578947,66.637232,99.631579,53.581169,2309.dcm
79.971831,59.755686,40.605634,64.660538,136.183099,57.487715,85.464789,53.675701,133.056338,66.888796,114.859155,60.093807,60.140845,40.364162,87.633803,53.265438,135.915493,58.676534,153.014085,59.441807,84.563380,49.554222,116.774648,59.359485,23090.dcm
44.690722,43.820505,38.030928,50.436935,131.721649,52.967903,110.061856,52.379388,112.123711,49.886174,95.587629,55.874255,48.896907,58.324967,61.618557,61.196481,130.659794,57.384102,78.453608,59.347497,97.154639,43.103156,83.123711,55.530821,23094.dcm
65.346561,55.098090,52.994709,55.263295,100.849206,88.494664,55.446208,43.150368,63.410053,48.380263,53.565256,43.162071,36.903880,42.862313,30.067019,40.270060,97.280423,86.433588,54.189594,42.446709,43.216931,38.103017,65.876543,49.473064,23098.dcm
82.149254,51.645950,66.495982,56.059059,129.763490,80.990316,65.444317,42.190769,76.847302,45.721102,63.322618,42.431721,45.455798,44.746926,37.141217,42.710111,125.626866,79.045264,65.074627,40.694632,53.167623,37.284300,78.959816,46.932644,23106.dcm
67.617002,54.760950,54.767824,55.440340,104.435101,88.043151,57.505484,42.572574,65.702925,47.743084,55.503656,42.673653,38.174589,43.104627,31.115174,40.614442,100.812614,85.965336,55.634369,42.360408,44.582267,38.065145,67.595064,49.303582,23114.dcm
64.600000,62.503251,86.225000,77.026298,116.075000,43.265660,79.475000,43.901397,96.050000,66.238477,74.825000,46.030585,52.800000,68.175941,69.475000,73.782768,122.200000,42.327902,92.250000,55.053238,118.500000,59.087072,74.450000,35.241256,2312.dcm
79.701357,53.058240,64.978507,56.337948,127.394796,82.491423,64.235294,42.604652,74.627828,46.895302,62.127828,42.526317,44.400452,44.906197,36.807692,42.823577,122.894796,81.003595,62.904977,41.348148,51.565611,37.894519,77.006787,47.722394,23122.dcm
71.733333,51.047539,53.933333,36.232228,140.361905,55.900001,96.733333,55.458277,90.704762,50.944714,100.704762,50.768502,97.828571,55.544760,44.790476,45.396055,137.523810,60.374806,93.247619,65.886526,122.647619,50.521127,106.209524,74.935831,23128.dcm
67.706897,47.243308,48.982759,54.167865,137.931034,57.100362,62.500000,37.860895,86.931034,45.104114,154.431034,48.140552,61.551724,59.959101,52.120690,66.289921,135.724138,57.057002,129.155172,62.521520,105.896552,47.574020,114.431034,60.652913,23134.dcm
74.662791,48.387312,33.627907,52.433946,113.918605,70.463543,79.081395,39.875163,68.872093,54.445612,128.511628,57.287663,47.674419,44.905507,37.383721,50.944761,111.360465,70.084136,116.755814,54.064000,96.220930,51.059458,101.825581,55.691206,23141.dcm
65.646552,48.428209,62.500000,45.969461,129.155172,61.768657,100.163793,56.990303,85.732759,45.997232,97.439655,52.921482,56.267241,38.204110,36.887931,42.941370,124.387931,67.408395,94.043103,65.320533,109.241379,55.252719,96.543103,69.088650,23148.dcm
69.344262,48.749278,57.434426,43.720371,134.450820,60.230426,93.778689,58.968616,84.114754,46.932200,83.614754,54.689121,68.270492,51.082988,42.557377,58.989430,126.696721,65.314356,98.368852,64.669561,117.327869,52.608242,95.090164,66.803277,23151.dcm
67.785714,49.969705,56.000000,59.912664,135.839286,59.949608,65.321429,43.533104,91.500000,47.302124,148.321429,48.682312,51.892857,67.978788,54.500000,70.492553,129.803571,58.193851,105.910714,65.182060,108.267857,48.214857,106.732143,65.639370,23157.dcm
64.608108,46.153056,52.472973,36.643496,146.500000,51.574457,104.486486,60.850421,108.189189,45.165351,84.013514,60.224806,56.959459,38.170289,36.675676,42.913774,147.378378,55.825487,95.729730,66.915055,121.918919,51.675955,99.770270,75.004209,23161.dcm
63.322034,63.284146,51.949153,65.785253,64.309322,72.118709,77.148305,66.601955,77.707627,68.003718,77.220339,68.862754,60.792373,47.955158,49.504237,46.287308,64.936441,71.989835,61.627119,61.792074,58.758475,57.396910,62.156780,59.179252,23168.dcm
69.048193,65.457533,60.036145,73.055387,72.506024,78.511898,83.777108,71.602216,75.698795,65.715592,80.638554,72.997315,80.204819,64.007908,76.012048,67.085742,70.415663,78.165881,67.042169,66.399010,66.240964,59.988300,70.403614,67.373134,23174.dcm
70.775000,66.640588,58.075000,72.076876,73.987500,79.445958,82.143750,69.439159,73.393750,61.675260,78.912500,70.404437,80.875000,63.196285,77.618750,67.464397,72.787500,79.189637,66.900000,65.849380,64.531250,58.557172,68.268750,65.843890,23178.dcm
60.901408,44.672828,39.521127,51.574595,138.225352,61.162827,83.760563,48.237349,127.774648,50.742261,65.492958,56.075937,50.028169,59.749709,44.704225,67.748778,126.478873,63.301063,115.901408,50.904155,115.183099,50.962818,88.028169,45.782708,23182.dcm
107.638298,64.789295,42.893617,57.077285,128.117021,63.052949,53.042553,40.168440,160.691489,51.253749,51.521277,42.954021,99.053191,61.392859,54.574468,66.196756,123.542553,63.339105,84.893617,50.929314,150.840426,51.543134,72.755319,46.307455,23185.dcm
121.369565,65.221300,41.108696,56.324698,127.228261,58.103565,63.554348,46.571312,170.326087,39.524956,61.402174,51.674820,84.369565,60.851958,75.163043,77.084837,124.195652,57.681246,103.967391,57.575264,103.956522,49.194370,71.119565,40.948330,23188.dcm
63.782946,41.577293,32.899225,47.071230,148.728682,49.635508,31.844961,17.076780,82.100775,36.514305,37.643411,18.948861,63.069767,51.071669,37.356589,51.416011,147.170543,47.837800,35.232558,26.161013,78.813953,46.649586,36.224806,26.234293,2319.dcm
58.761194,58.353180,42.582090,63.566036,136.746269,58.517634,87.164179,56.325514,188.895522,41.234413,63.955224,53.669706,47.074627,52.147900,45.716418,54.899579,132.537313,59.334779,74.970149,41.128759,113.925373,48.880595,74.388060,42.693394,23191.dcm
35.255814,44.317090,34.744186,46.048677,124.255814,36.276775,41.162791,20.636226,120.209302,76.528413,32.093023,28.763249,100.186047,61.938240,78.209302,61.298084,136.046512,48.017831,44.976744,24.698649,72.651163,48.610641,41.465116,30.795291,23196.dcm
66.441176,52.612472,64.352941,67.560022,113.558824,52.937465,79.117647,53.155441,146.000000,75.663129,67.852941,50.192437,80.147059,54.084184,76.794118,58.219948,113.647059,54.224495,70.676471,40.117797,168.147059,65.430107,59.205882,42.067607,23201.dcm
25.492308,17.785522,14.781538,18.869066,174.027692,59.936920,59.627692,27.734742,91.381538,44.997760,56.116923,28.061636,29.289231,23.988347,14.415385,18.796910,173.956923,60.057159,55.769231,28.703986,95.744615,44.461171,45.233846,22.742400,23208.dcm
49.717949,39.391389,65.641026,68.454167,130.076923,50.400702,126.769231,57.061122,117.769231,54.004123,57.564103,41.947207,59.435897,57.110141,71.538462,65.908568,126.102564,52.103033,73.153846,42.749293,149.948718,37.908441,56.384615,43.819375,2322.dcm
30.480315,36.186214,18.811024,32.817130,141.826772,55.568790,46.755906,27.113435,112.598425,55.327633,38.748031,22.546942,54.622047,47.496354,36.291339,43.150550,139.251969,56.734129,118.125984,48.936141,98.937008,46.025484,83.086614,40.121645,23229.dcm
35.605714,24.963168,17.022857,29.139568,153.628571,50.388426,57.537143,34.308230,85.805714,47.638208,41.622857,22.547155,45.428571,32.952322,28.851429,32.706474,151.468571,51.669239,65.262857,31.205466,130.954286,61.086317,44.497143,21.180091,23236.dcm
36.306122,32.962123,21.714286,34.063398,162.095238,44.970208,88.040816,55.906708,87.428571,49.819262,75.911565,45.964537,45.122449,34.290439,19.653061,31.215261,155.680272,44.552107,93.360544,57.881663,123.102041,51.140384,64.136054,34.940387,23245.dcm
38.778378,22.787524,15.583784,22.762831,149.405405,56.052217,45.194595,24.716325,80.156757,43.311213,31.778378,18.971075,60.324324,48.046656,33.843243,43.943792,144.702703,58.691930,71.054054,34.364214,120.740541,65.379891,44.362162,21.290529,23254.dcm
42.626087,54.590414,39.226087,58.894205,132.504348,53.761066,44.226087,35.174767,103.191304,52.963724,43.478261,33.109162,59.356522,56.591207,58.200000,63.172307,130.782609,55.101148,86.365217,33.926476,86.321739,44.296558,74.182609,36.772793,23262.dcm
27.052055,29.779686,16.347945,31.394285,162.852055,66.470104,51.493151,24.940767,88.410959,45.389594,43.728767,22.162248,28.567123,34.917234,13.202740,29.046524,164.709589,67.487061,42.989041,22.707647,88.597260,43.391262,35.498630,18.693100,23278.dcm
58.157407,46.902197,32.120370,50.393168,125.212963,51.263485,34.592593,21.235237,67.046296,33.958299,34.981481,24.445240,48.648148,56.379110,47.768519,66.343288,127.388889,49.091148,44.277778,36.400378,72.620370,45.449513,41.185185,34.147877,2329.dcm
27.652439,36.874959,21.564024,38.591432,163.832317,66.323961,43.423780,21.282295,89.524390,44.093375,45.768293,25.576436,24.539634,26.521556,11.859756,21.434742,164.740854,66.783895,42.341463,23.746737,78.115854,43.631751,41.128049,20.890762,23294.dcm
28.620690,37.318940,32.471264,42.851241,140.149425,47.345717,50.850575,35.976584,101.034483,50.104878,41.758621,34.773007,46.494253,52.314761,53.080460,58.697335,142.551724,49.508693,120.114943,39.774780,69.563218,44.971749,117.448276,46.551237,23310.dcm
33.672811,20.724579,12.377880,15.923285,140.926267,54.419956,48.248848,27.397837,88.829493,44.234157,33.170507,21.120980,51.165899,43.934190,31.654378,47.282596,138.184332,55.938401,69.377880,32.852153,113.732719,65.788821,47.110599,24.626783,23317.dcm
53.150000,44.531493,70.025000,73.038271,128.925000,50.280948,128.450000,57.319147,117.650000,53.312600,56.975000,41.573221,59.075000,56.419395,70.450000,65.421297,125.250000,51.712593,75.575000,44.890115,149.025000,37.872585,56.275000,43.259496,2332.dcm
28.954064,27.990779,19.501767,27.501692,178.547703,54.365199,53.961131,24.244219,91.445230,45.316926,45.148410,22.927868,32.922261,51.704023,25.123675,52.093774,179.021201,55.301298,53.374558,26.601758,90.000000,43.263255,37.279152,19.764657,23327.dcm
29.551402,37.417893,33.710280,44.402110,136.056075,49.318532,39.233645,33.523458,92.813084,48.406325,31.233645,27.283826,50.149533,35.262574,34.644860,44.766112,137.000000,51.119726,97.981308,37.045862,96.785047,50.249947,61.056075,25.753121,23348.dcm
65.891892,72.438013,84.945946,74.033381,111.891892,44.171876,60.648649,36.630449,73.972973,60.047891,98.189189,54.165814,53.837838,63.442237,72.729730,69.940708,115.108108,45.081275,76.621622,43.441117,100.216216,64.259083,98.243243,54.442837,2335.dcm
24.759563,15.658692,11.562842,14.659698,152.262295,57.147169,49.918033,29.577963,79.431694,41.387534,36.196721,20.525101,37.546448,28.038176,23.775956,27.689588,152.918033,56.870770,69.453552,39.844709,118.344262,60.340486,53.633880,28.122033,23356.dcm
47.132231,53.317280,39.694215,58.910079,147.438017,42.988544,76.289256,57.209911,86.404959,50.490854,68.231405,42.109730,49.826446,44.872352,31.165289,40.608773,146.595041,43.570743,86.859504,48.067887,107.264463,53.922749,56.280992,30.348043,23364.dcm
105.673913,44.361672,77.891304,54.212433,121.934783,59.944568,104.978261,61.940649,156.369565,63.193656,105.847826,62.774718,58.934783,66.661134,63.282609,64.789801,126.804348,55.272907,129.586957,54.852358,111.673913,56.288959,112.891304,65.957976,23369.dcm
58.031250,56.186472,39.875000,59.587071,129.500000,59.407925,106.109375,43.368161,86.406250,55.267809,97.375000,36.548945,77.734375,64.695193,60.781250,56.044899,126.843750,60.017780,72.078125,67.431871,102.796875,59.478202,90.031250,66.305921,23374.dcm
110.352941,53.376333,84.215686,43.535877,125.078431,67.547862,119.411765,65.430628,142.000000,55.105354,130.843137,51.153640,37.117647,49.470657,41.000000,49.021628,129.333333,71.610241,144.274510,56.382649,118.960784,52.757923,137.058824,60.601456,23379.dcm
75.884615,60.183267,59.346154,64.622246,129.826923,54.690473,99.903846,44.021946,95.980769,66.810381,92.538462,47.113739,71.634615,53.853479,49.653846,69.274358,130.403846,56.932454,87.096154,52.226978,142.288462,54.431946,74.519231,49.650737,2338.dcm
63.966102,58.122631,45.169492,64.139437,129.237288,60.415897,111.779661,43.743401,89.542373,55.896555,82.694915,40.963084,65.288136,57.437237,55.593220,62.309328,125.915254,62.917376,72.152542,62.852266,91.288136,54.110376,81.203390,60.270305,23382.dcm
52.833333,49.285587,45.976190,51.081708,122.547619,53.924610,122.642857,51.539150,63.761905,42.592688,91.023810,40.356635,62.523810,48.888244,42.809524,54.111104,117.809524,55.301497,76.547619,60.406026,86.928571,56.626027,96.452381,64.723126,23385.dcm
83.354839,60.153442,109.129032,66.531567,155.451613,51.191040,135.096774,37.110964,156.322581,37.515674,129.741935,62.517714,68.677419,55.289774,62.064516,69.265641,151.419355,50.634490,113.838710,51.362825,95.935484,47.139464,107.451613,52.728132,23389.dcm
59.800000,49.541901,52.342857,57.754013,119.228571,62.313291,77.028571,44.760464,122.342857,63.963658,73.028571,44.517997,64.514286,75.821529,64.885714,75.006969,116.828571,60.235072,141.142857,60.860082,105.628571,51.055959,119.457143,65.143436,23392.dcm
72.390244,66.232121,60.804878,73.453802,132.439024,57.640719,50.585366,26.547105,111.975610,48.306567,71.634146,36.787060,50.951220,59.672419,52.585366,61.855063,137.926829,63.072336,120.341463,54.035456,122.536585,44.576394,100.707317,61.609757,23396.dcm
25.869048,39.389247,22.583333,42.630440,117.321429,61.309635,88.630952,36.280958,56.333333,37.061763,93.523810,46.350284,22.833333,30.432953,32.261905,39.143578,106.333333,49.108518,71.964286,33.692603,47.964286,34.465085,84.154762,39.207970,23402.dcm
52.500000,48.462773,33.551724,48.846761,129.413793,63.342299,99.206897,37.773451,77.034483,44.949471,89.413793,33.556987,66.896552,56.488685,51.879310,41.137373,129.068966,62.440951,69.396552,66.481745,98.896552,58.650224,87.827586,67.696728,23405.dcm
