Arearg1,MajorAxisLengthrg1,MinorAxisLengthrg1,Eccentricityrg1,ConvexArearg1,EquivDiameterrg1,Solidityrg1,Extentrg1,Perimeterrg1,ConvexPerimeterrg1,Circularityrg1,Roughnessrg1,Elongationrg1,Compactnessrg1,MaxChordLengthrg1,RadialDistanceSDrg1,SecondMomentrg1,Arearg2,MajorAxisLengthrg2,MinorAxisLengthrg2,Eccentricityrg2,ConvexArearg2,EquivDiameterrg2,Solidityrg2,Extentrg2,Perimeterrg2,ConvexPerimeterrg2,Circularityrg2,Roughnessrg2,Elongationrg2,Compactnessrg2,MaxChordLengthrg2,RadialDistanceSDrg2,SecondMomentrg2,Arearg3,MajorAxisLengthrg3,MinorAxisLengthrg3,Eccentricityrg3,ConvexArearg3,EquivDiameterrg3,Solidityrg3,Extentrg3,Perimeterrg3,ConvexPerimeterrg3,Circularityrg3,Roughnessrg3,Elongationrg3,Compactnessrg3,MaxChordLengthrg3,RadialDistanceSDrg3,SecondMomentrg3,Arearg4,MajorAxisLengthrg4,MinorAxisLengthrg4,Eccentricityrg4,ConvexArearg4,EquivDiameterrg4,Solidityrg4,Extentrg4,Perimeterrg4,ConvexPerimeterrg4,Circularityrg4,Roughnessrg4,Elongationrg4,Compactnessrg4,MaxChordLengthrg4,RadialDistanceSDrg4,SecondMomentrg4,Arearg5,MajorAxisLengthrg5,MinorAxisLengthrg5,Eccentricityrg5,ConvexArearg5,EquivDiameterrg5,Solidityrg5,Extentrg5,Perimeterrg5,ConvexPerimeterrg5,Circularityrg5,Roughnessrg5,Elongationrg5,Compactnessrg5,MaxChordLengthrg5,RadialDistanceSDrg5,SecondMomentrg5,Arearg6,MajorAxisLengthrg6,MinorAxisLengthrg6,Eccentricityrg6,ConvexArearg6,EquivDiameterrg6,Solidityrg6,Extentrg6,Perimeterrg6,ConvexPerimeterrg6,Circularityrg6,Roughnessrg6,Elongationrg6,Compactnessrg6,MaxChordLengthrg6,RadialDistanceSDrg6,SecondMomentrg6,ImageName
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,12.000000,7.484219,3.494094,0.884330,18.000000,3.908820,0.666667,0.666667,19.899495,16.828427,0.532481,0.845671,2.141963,2.625990,6.324555,0.821076,0.341435,54.000000,16.310515,6.609841,0.914206,85.000000,8.291860,0.635294,0.450000,56.526912,37.441271,0.484064,0.662362,2.467611,4.708764,15.811388,1.773830,0.355389,100.000000,18.276481,13.235593,0.689603,185.000000,11.283792,0.540541,0.420168,101.396970,51.620941,0.471583,0.509097,1.380858,8.181635,18.788294,2.172649,0.316590,223.000000,25.382377,15.314858,0.797465,340.000000,16.850294,0.655882,0.476496,138.710678,71.179320,0.553104,0.513150,1.657369,6.866020,28.178006,2.916191,0.245556,585.000000,32.194579,27.603415,0.514662,760.000000,27.291851,0.769737,0.750000,222.994949,107.677285,0.634041,0.482869,1.166326,6.764323,39.051248,2.761232,0.191856,37868.dcm
6.000000,5.071806,2.013593,0.917811,7.000000,2.763953,0.857143,0.500000,11.071068,10.848192,0.640688,0.979869,2.518784,1.625616,4.472136,0.608709,0.282407,16.000000,10.296938,2.831031,0.961462,23.000000,4.513517,0.695652,0.285714,22.970563,21.500061,0.434961,0.935983,3.637169,2.624300,8.602325,1.258244,0.435059,17.000000,10.086208,3.091589,0.951865,25.000000,4.652426,0.680000,0.303571,23.556349,21.582733,0.458613,0.916217,3.262467,2.597510,8.602325,1.225886,0.399349,215.000000,22.383782,17.110176,0.644742,326.000000,16.545286,0.659509,0.487528,130.468037,71.023669,0.535602,0.544376,1.308215,6.300281,26.400758,2.447731,0.229978,240.000000,23.321431,17.323948,0.669476,333.000000,17.480775,0.720721,0.544218,106.325902,71.799667,0.585027,0.675279,1.346196,3.748496,27.018512,2.515644,0.219099,412.000000,34.892794,20.420698,0.810859,548.000000,22.903596,0.751825,0.553763,128.325902,97.045518,0.549738,0.756243,1.708697,3.180692,38.600518,4.009136,0.247549,37893.dcm
3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,10.000000,5.991434,3.157433,0.849871,15.000000,3.568248,0.666667,0.416667,15.899495,14.934977,0.563379,0.939337,1.897565,2.011670,6.000000,0.697831,0.270000,14.000000,7.392709,3.835154,0.854911,21.000000,4.222008,0.666667,0.400000,21.556349,18.398148,0.519744,0.853491,1.927617,2.641268,7.000000,0.885531,0.297741,31.000000,9.068562,6.483403,0.699194,46.000000,6.282549,0.673913,0.442857,33.556349,26.315811,0.562520,0.784227,1.398735,2.890532,10.049876,1.041916,0.245175,34.000000,9.607153,6.555782,0.730992,50.000000,6.579525,0.680000,0.425000,33.798990,27.305502,0.573045,0.807879,1.465447,2.673737,10.198039,1.091575,0.243767,34.000000,9.607153,6.555782,0.730992,50.000000,6.579525,0.680000,0.425000,33.798990,27.305502,0.573045,0.807879,1.465447,2.673737,10.198039,1.091575,0.243767,37921.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,4.000000,4.618802,1.154701,0.968246,4.000000,2.256758,1.000000,1.000000,8.828427,8.828427,0.644916,1.000000,4.000000,1.550589,4.000000,0.577350,0.312500,5.000000,5.773503,1.154701,0.979796,5.000000,2.523133,1.000000,1.000000,10.828427,10.828427,0.535857,1.000000,5.000000,1.866169,5.000000,0.836660,0.400000,6.000000,6.121381,1.724279,0.959508,8.000000,2.763953,0.750000,0.600000,12.242641,11.951533,0.527854,0.976222,3.550110,1.987875,5.099020,0.739851,0.393519,30.000000,9.799609,4.765022,0.873822,37.000000,6.180387,0.810811,0.750000,25.071068,23.911190,0.659369,0.953736,2.056572,1.667303,8.944272,1.072610,0.241815,37950.dcm
161.000000,22.235934,11.487769,0.856208,231.000000,14.317527,0.696970,0.470760,82.769553,59.775645,0.566223,0.722194,1.935618,3.386144,24.083189,2.370693,0.242135,230.000000,21.412279,15.846412,0.672539,282.000000,17.112717,0.815603,0.580808,86.183766,65.135811,0.681237,0.755778,1.351238,2.569882,24.083189,2.020930,0.192100,259.000000,20.878386,17.779227,0.524255,302.000000,18.159544,0.857616,0.575556,82.769553,68.908675,0.685428,0.832537,1.174314,2.104901,25.317978,1.817867,0.180826,273.000000,20.852252,18.567216,0.455144,312.000000,18.643884,0.875000,0.606667,75.941125,69.284104,0.714670,0.912340,1.123068,1.681054,25.317978,1.817125,0.177860,282.000000,21.320790,18.719805,0.478648,322.000000,18.948708,0.875776,0.626667,75.455844,70.045918,0.722260,0.928303,1.138943,1.606670,25.495098,1.775508,0.177824,284.000000,21.378791,18.730377,0.482094,322.000000,19.015784,0.881988,0.631111,75.455844,70.045918,0.727382,0.928303,1.141397,1.595356,25.495098,1.759837,0.177204,37968.dcm
9.000000,5.264258,3.302252,0.778780,12.000000,3.385138,0.750000,0.450000,14.485281,13.758534,0.597459,0.949829,1.594142,1.855246,5.385165,0.677583,0.249657,220.000000,19.277736,15.321077,0.606930,256.000000,16.736568,0.859375,0.681115,77.840620,58.117618,0.818497,0.746623,1.258249,2.191695,20.615528,1.173839,0.171506,282.000000,20.446449,18.228837,0.452941,309.000000,18.948708,0.912621,0.705000,79.840620,64.448871,0.853156,0.807219,1.121654,1.798825,21.931712,1.006554,0.165709,356.000000,23.503053,19.993541,0.525686,383.000000,21.290216,0.929504,0.770563,83.355339,72.378161,0.853974,0.868309,1.175532,1.553127,25.495098,1.235201,0.166690,457.000000,25.267301,24.293018,0.275011,462.000000,24.121991,0.989177,0.989177,91.313708,84.828427,0.798074,0.928978,1.040105,1.451931,29.732137,1.468621,0.167659,462.000000,25.403412,24.248711,0.298065,462.000000,24.253591,1.000000,1.000000,84.828427,84.828427,0.806806,1.000000,1.047619,1.239456,29.732137,1.327381,0.166486,38048.dcm
3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,25.000000,10.572205,5.426081,0.858245,46.000000,5.641896,0.543478,0.312500,35.213203,26.572424,0.444926,0.754615,1.948405,3.946946,10.770330,1.228749,0.346368,87.000000,20.807569,8.319013,0.916599,144.000000,10.524820,0.604167,0.345238,75.355339,51.497036,0.412254,0.683389,2.501206,5.193964,21.587033,2.711682,0.358832,99.000000,22.086945,8.397356,0.924906,158.000000,11.227231,0.626582,0.375000,72.769553,53.773235,0.430242,0.738952,2.630226,4.256517,22.561028,2.873484,0.350809,227.000000,28.158276,15.534608,0.834050,377.000000,17.000746,0.602122,0.426692,144.953319,75.991678,0.493974,0.524249,1.812616,7.365812,29.410882,3.381527,0.284016,267.000000,27.666453,15.965009,0.816707,385.000000,18.437868,0.693506,0.501880,127.296465,76.180161,0.578146,0.598447,1.732943,4.829604,29.410882,3.359561,0.238213,38054.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,135.000000,20.396448,11.609157,0.822216,173.000000,13.110581,0.780347,0.527344,60.041631,55.047135,0.559853,0.916816,1.756928,2.125012,21.260292,2.312570,0.253760,38103.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,38136.dcm
40.000000,10.858072,6.199914,0.820953,56.000000,7.136496,0.714286,0.476190,37.556349,30.675802,0.534168,0.816794,1.751326,2.806060,12.083046,1.257050,0.240109,127.000000,14.940130,11.810606,0.612425,153.000000,12.716187,0.830065,0.610577,55.112698,45.952182,0.755790,0.833786,1.264976,1.903223,16.155494,1.092127,0.177181,146.000000,15.595262,12.654515,0.584445,170.000000,13.634257,0.858824,0.651786,57.698485,47.186917,0.823985,0.817819,1.232387,1.814538,16.155494,1.041168,0.171525,158.000000,15.793063,13.389481,0.530304,183.000000,14.183506,0.863388,0.658333,59.597980,49.378244,0.814321,0.828522,1.179513,1.788941,16.643317,0.920331,0.168525,201.000000,18.108212,17.718205,0.206425,295.000000,15.997536,0.681356,0.507576,93.254834,67.078382,0.561359,0.719302,1.022012,3.442998,24.207437,2.042226,0.198749,220.000000,18.996892,18.513456,0.224162,322.000000,16.736568,0.683230,0.555556,97.497475,69.515869,0.572090,0.713002,1.026113,3.438383,24.698178,2.151323,0.199137,38218.dcm
158.000000,21.953318,13.064886,0.803636,261.000000,14.183506,0.605364,0.376190,118.710678,61.584558,0.523508,0.518779,1.680330,7.097618,22.472205,2.361060,0.257109,221.000000,22.490069,15.041457,0.743438,313.000000,16.774562,0.706070,0.460417,110.225397,66.862295,0.621212,0.606596,1.495205,4.374830,25.298221,2.249066,0.206273,273.000000,28.011751,14.985141,0.844878,379.000000,18.643884,0.720317,0.455000,123.882251,79.437068,0.543658,0.641230,1.869302,4.473482,34.132096,3.056142,0.230436,308.000000,29.948620,15.148736,0.862637,394.000000,19.802974,0.781726,0.488889,109.982756,79.851908,0.607002,0.726040,1.976972,3.125278,34.132096,3.102154,0.228031,325.000000,31.287381,15.358162,0.871231,418.000000,20.342145,0.777512,0.483631,110.911688,84.010812,0.578659,0.757457,2.037183,3.012045,36.715120,3.386814,0.233097,337.000000,31.470305,15.674365,0.867138,424.000000,20.714288,0.794811,0.501488,112.911688,84.352430,0.595175,0.747066,2.007756,3.010496,36.715120,3.286130,0.228746,38226.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,38238.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,486.000000,48.721148,17.062562,0.936672,745.000000,24.875579,0.652349,0.366516,180.894444,109.866676,0.505958,0.607352,2.855441,5.358020,43.185646,5.597272,0.342363,555.000000,52.272789,18.320967,0.936567,857.000000,26.582851,0.647608,0.375000,183.580736,120.094574,0.483566,0.654179,2.853168,4.832272,49.819675,6.593027,0.345207,605.000000,53.661867,18.923671,0.935757,871.000000,27.754458,0.694604,0.398813,169.095454,120.500640,0.523584,0.712619,2.835701,3.760959,49.819675,6.524008,0.334198,625.000000,53.763649,19.243579,0.933749,893.000000,28.209479,0.699888,0.411997,169.438600,121.697508,0.530306,0.718240,2.793849,3.655399,50.249378,6.508764,0.325818,655.000000,55.725750,19.359872,0.937712,947.000000,28.878572,0.691658,0.391746,185.681241,127.448347,0.506737,0.686382,2.878415,4.188754,53.823787,7.035699,0.331822,38256.dcm
3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,13.000000,6.428608,4.281793,0.745905,19.000000,4.068429,0.684211,0.650000,19.899495,16.242641,0.619213,0.816234,1.501382,2.423990,5.830952,0.694274,0.274010,14.000000,6.494519,4.389009,0.737083,20.000000,4.222008,0.700000,0.700000,20.485281,16.828427,0.621228,0.821489,1.479723,2.385316,5.830952,0.718641,0.262391,16.000000,6.188941,4.211731,0.732724,20.000000,4.513517,0.800000,0.800000,19.071068,16.828427,0.709975,0.882406,1.469453,1.808923,5.830952,0.608614,0.208496,23.000000,5.527271,5.483319,0.125858,23.000000,5.411516,1.000000,0.920000,17.656854,17.656854,0.927067,1.000000,1.008015,1.078671,5.830952,0.254655,0.157475,23.000000,5.527271,5.483319,0.125858,23.000000,5.411516,1.000000,0.920000,17.656854,17.656854,0.927067,1.000000,1.008015,1.078671,5.830952,0.254655,0.157475,38326.dcm
3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,5.000000,3.306559,2.129163,0.765092,5.000000,2.523133,1.000000,0.833333,8.242641,8.242641,0.924799,1.000000,1.552986,1.081317,3.162278,0.318655,0.160000,7.000000,3.236694,3.028212,0.353094,7.000000,2.985411,1.000000,0.777778,9.656854,9.656854,0.943271,1.000000,1.068847,1.060141,3.162278,0.211211,0.151603,7.000000,3.236694,3.028212,0.353094,7.000000,2.985411,1.000000,0.777778,9.656854,9.656854,0.943271,1.000000,1.068847,1.060141,3.162278,0.211211,0.151603,7.000000,3.236694,3.028212,0.353094,7.000000,2.985411,1.000000,0.777778,9.656854,9.656854,0.943271,1.000000,1.068847,1.060141,3.162278,0.211211,0.151603,38333.dcm
2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,11.000000,5.672537,3.723021,0.754479,14.000000,3.742410,0.785714,0.733333,19.071068,14.242641,0.681430,0.746819,1.523638,2.631161,5.385165,0.524660,0.246431,15.000000,6.093009,3.259808,0.844847,15.000000,4.370194,1.000000,0.833333,15.071068,15.071068,0.829876,1.000000,1.869131,1.205000,6.082763,0.586695,0.187852,20.000000,6.755362,4.058541,0.799408,20.000000,5.046265,1.000000,0.833333,17.656854,17.478709,0.822661,0.989911,1.664480,1.240472,6.708204,0.590658,0.185750,24.000000,7.479948,4.215757,0.826043,24.000000,5.527906,1.000000,0.857143,19.071068,18.892922,0.844934,0.990659,1.774284,1.205949,7.280110,0.634966,0.185041,28.000000,7.600190,5.035152,0.749059,31.000000,5.970821,0.903226,0.800000,21.071068,20.601814,0.829005,0.977730,1.509426,1.261843,7.615773,0.626260,0.179574,38342.dcm
84.000000,14.242174,10.175196,0.699695,119.000000,10.341766,0.705882,0.509091,58.526912,40.841775,0.632820,0.697829,1.399695,3.245055,15.524175,1.678759,0.225973,127.000000,17.156932,9.905828,0.816486,144.000000,12.716187,0.881944,0.661458,49.455844,45.926104,0.756649,0.928628,1.732004,1.532575,17.492856,1.391755,0.191840,137.000000,17.041113,10.645104,0.780887,152.000000,13.207340,0.901316,0.713542,50.041631,46.718635,0.788770,0.933595,1.600840,1.454563,17.492856,1.253617,0.182961,147.000000,17.527931,11.143925,0.771869,167.000000,13.680870,0.880240,0.720588,52.870058,48.756900,0.777061,0.922203,1.572869,1.513186,18.384776,1.307887,0.182291,168.000000,18.480823,12.034672,0.758908,188.000000,14.625466,0.893617,0.666667,56.284271,51.653879,0.791249,0.917732,1.535632,1.500565,19.235384,1.335622,0.179951,181.000000,18.706996,12.940811,0.722124,203.000000,15.180789,0.891626,0.635088,57.698485,53.841728,0.784604,0.933157,1.445581,1.463661,20.124612,1.310970,0.177745,38348.dcm
47.000000,9.632061,7.203037,0.663903,55.000000,7.735778,0.854545,0.734375,31.556349,27.469413,0.782725,0.870488,1.337222,1.686032,10.000000,0.900022,0.188821,67.000000,10.610324,8.296731,0.623342,70.000000,9.236182,0.957143,0.744444,31.556349,30.725246,0.891854,0.973663,1.278856,1.182739,10.816654,0.580062,0.166743,78.000000,11.160264,9.052161,0.584899,81.000000,9.965575,0.962963,0.780000,33.556349,32.779272,0.912233,0.976843,1.232884,1.148801,11.401754,0.452396,0.163322,85.000000,11.776968,9.280713,0.615625,85.000000,10.403142,1.000000,0.850000,34.142136,33.963990,0.925958,0.994782,1.268972,1.091321,12.206556,0.481181,0.163354,86.000000,11.709123,9.473032,0.587767,87.000000,10.464158,0.988506,0.860000,34.727922,34.297841,0.918702,0.987616,1.236048,1.115962,12.206556,0.476088,0.162918,104.000000,12.731135,10.554337,0.559222,110.000000,11.507255,0.945455,0.722222,39.798990,37.969755,0.906500,0.954038,1.206247,1.211995,13.453624,0.501182,0.162746,38360.dcm
3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,6.000000,3.464102,2.309401,0.745356,6.000000,2.763953,1.000000,1.000000,8.828427,8.828427,0.967374,1.000000,1.500000,1.033726,3.162278,0.319151,0.152778,90.000000,14.075980,9.389362,0.745014,112.000000,10.704745,0.803571,0.629371,47.455844,40.530317,0.688482,0.854064,1.499141,1.991256,15.000000,1.312395,0.196963,152.000000,16.232024,12.828686,0.612679,163.000000,13.911593,0.932515,0.921212,56.970563,50.064495,0.762068,0.878778,1.265291,1.699212,18.027756,1.084579,0.174912,161.000000,16.995563,12.815601,0.656810,165.000000,14.317527,0.975758,0.975758,53.899495,50.828427,0.783109,0.943022,1.326162,1.435931,18.027756,1.124931,0.174853,163.000000,17.145263,12.742628,0.669052,165.000000,14.406181,0.987879,0.987879,52.485281,50.828427,0.792837,0.968432,1.345504,1.344862,18.027756,1.110262,0.173952,38376.dcm
3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,18.000000,5.779673,4.716959,0.577870,21.000000,4.787307,0.857143,0.600000,20.142136,17.135563,0.770346,0.850732,1.225296,1.793613,6.324555,0.563515,0.183985,27.000000,6.478500,5.909603,0.409774,32.000000,5.863230,0.843750,0.642857,21.899495,20.511666,0.806439,0.936627,1.096267,1.413496,7.280110,0.474992,0.171823,28.000000,6.403298,5.992440,0.352434,32.000000,5.970821,0.875000,0.666667,21.313708,20.511666,0.836308,0.962370,1.068563,1.291071,7.280110,0.371448,0.165725,39.000000,8.026209,6.622791,0.564920,40.000000,7.046726,0.975000,0.696429,24.142136,23.890200,0.858687,0.989564,1.211907,1.189260,8.544004,0.502699,0.169254,48.000000,8.826240,7.650362,0.498700,51.000000,7.817640,0.941176,0.666667,29.313708,27.712054,0.785441,0.945362,1.153702,1.424592,9.848858,0.643483,0.174172,38389.dcm
3.000000,3.464102,1.154701,0.942809,3.000000,1.954410,1.000000,1.000000,7.089815,7.089815,0.750000,1.000000,3.000000,1.333333,3.000000,0.577350,0.222222,6.000000,4.090064,3.081168,0.657643,7.000000,2.763953,0.857143,0.500000,11.656854,10.892922,0.635437,0.934465,1.327440,1.802194,4.000000,0.504270,0.245370,26.000000,7.218493,5.538806,0.641279,33.000000,5.753627,0.787879,0.530612,23.313708,21.611269,0.699556,0.926977,1.303258,1.663564,7.280110,0.730375,0.192592,70.000000,13.265339,7.401289,0.829880,83.000000,9.440697,0.843373,0.530303,38.041631,34.753530,0.728300,0.913566,1.792301,1.645168,12.529964,1.261417,0.203644,83.000000,14.024471,8.389508,0.801343,99.000000,10.280023,0.838384,0.628788,41.213203,36.871656,0.767190,0.894656,1.671668,1.628489,13.601471,1.295459,0.199099,147.000000,16.040589,12.912736,0.593270,173.000000,13.680870,0.849711,0.656250,59.112698,49.367422,0.757960,0.835141,1.242230,1.891622,17.088007,1.242589,0.179155,38397.dcm
10.000000,4.335050,3.670696,0.531994,12.000000,3.568248,0.833333,0.625000,13.899495,12.307136,0.829652,0.885438,1.180988,1.537405,4.123106,0.387634,0.185000,17.000000,6.027036,3.765025,0.780873,18.000000,4.652426,0.944444,0.680000,15.899495,15.721349,0.864329,0.988796,1.600796,1.183335,5.830952,0.455000,0.175860,20.000000,6.338043,4.182807,0.751307,20.000000,5.046265,1.000000,0.800000,17.071068,16.892922,0.880705,0.989564,1.515261,1.159529,6.403124,0.425783,0.171875,24.000000,6.524213,4.863833,0.666500,25.000000,5.527906,0.960000,0.800000,18.485281,18.307136,0.899871,0.990363,1.341373,1.133003,6.708204,0.385553,0.165509,27.000000,7.092739,5.061791,0.700494,27.000000,5.863230,1.000000,0.750000,19.899495,19.721349,0.872369,0.991048,1.401231,1.167106,7.211103,0.455488,0.169588,35.000000,7.694460,6.113277,0.607259,35.000000,6.675581,1.000000,0.833333,22.485281,22.485281,0.869924,1.000000,1.258648,1.149526,8.062258,0.464822,0.167697,38418.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,13.000000,6.736879,3.381564,0.864898,16.000000,4.068429,0.812500,0.541667,17.656854,16.670046,0.587868,0.944112,1.992238,1.908418,6.708204,0.854275,0.260355,15.000000,7.814516,4.188874,0.844194,21.000000,4.370194,0.714286,0.416667,21.656854,19.899495,0.476011,0.918854,1.865541,2.488225,7.810250,1.053566,0.316444,16.000000,7.696652,4.144662,0.842624,21.000000,4.513517,0.761905,0.444444,21.071068,19.899495,0.507745,0.944399,1.857004,2.208225,7.810250,0.982253,0.288086,17.000000,7.602889,4.103055,0.841876,21.000000,4.652426,0.809524,0.472222,20.485281,19.899495,0.539479,0.971405,1.852982,1.964378,7.810250,0.911578,0.264604,21.000000,7.930873,4.711556,0.804408,26.000000,5.170883,0.807692,0.583333,22.485281,20.485281,0.628847,0.911053,1.683281,1.915876,7.810250,0.907468,0.245330,38421.dcm
10.000000,6.051607,2.764908,0.889524,13.000000,3.568248,0.769231,0.500000,14.485281,13.971298,0.643778,0.964517,2.188719,1.669721,5.385165,0.742456,0.260000,27.000000,9.549468,7.473114,0.622564,42.000000,5.863230,0.642857,0.428571,31.313708,26.284660,0.491099,0.839398,1.277843,2.889984,9.219544,1.270845,0.334197,51.000000,11.544081,10.154206,0.475709,80.000000,8.058239,0.637500,0.515152,50.384776,33.730711,0.563286,0.669462,1.136877,3.961126,12.529964,1.334700,0.286406,82.000000,11.652886,9.718100,0.551817,91.000000,10.217908,0.901099,0.828283,38.142136,35.975685,0.796170,0.943201,1.199091,1.411843,13.038405,0.823223,0.173449,99.000000,13.033273,10.576743,0.584327,109.000000,11.227231,0.908257,0.818182,42.727922,39.810685,0.784957,0.931725,1.232258,1.467501,14.866069,0.954760,0.176179,136.000000,15.455635,11.985872,0.631345,154.000000,13.159049,0.883117,0.747253,51.213203,46.487413,0.790821,0.907723,1.289488,1.534670,17.029386,1.054136,0.174573,38451.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,4.000000,4.618802,1.154701,0.968246,4.000000,2.256758,1.000000,1.000000,8.828427,8.828427,0.644916,1.000000,4.000000,1.550589,4.000000,0.577350,0.312500,4.000000,4.618802,1.154701,0.968246,4.000000,2.256758,1.000000,1.000000,8.828427,8.828427,0.644916,1.000000,4.000000,1.550589,4.000000,0.577350,0.312500,24.000000,6.324555,5.153208,0.579751,24.000000,5.527906,1.000000,0.800000,18.485281,18.485281,0.882610,1.000000,1.227304,1.133003,6.324555,0.402397,0.166377,31.000000,6.954239,5.909420,0.527173,32.000000,6.282549,0.968750,0.738095,21.313708,20.779272,0.902217,0.974925,1.176806,1.166129,7.280110,0.353497,0.162532,38458.dcm
