fgMaxorg1,fgMinorg1,fgStdevorg1,fgMeanorg1,fgMedianorg1,bgMaxorg1,bgMinorg1,bgStdevorg1,bgMeanorg1,bgMedianorg1,sumIntensityorg1,ImageName
1288.000000,40.000000,323.180369,832.086957,949.000000,1686.000000,0.000000,542.932192,745.634921,821.000000,10439.000000,27751.dcm
1261.000000,173.000000,295.249726,774.927835,875.000000,1264.000000,0.000000,229.457161,258.779661,260.000000,59900.000000,27754.dcm
1248.000000,147.000000,290.674376,702.321839,675.000000,1142.000000,0.000000,298.915806,435.612245,363.000000,39757.000000,27768.dcm
1062.000000,59.000000,213.274009,458.945135,431.000000,1201.000000,58.000000,309.287766,378.334479,240.000000,297092.000000,27793.dcm
1085.000000,127.000000,253.942591,811.193627,925.500000,1006.000000,0.000000,189.008590,294.403509,223.000000,230281.000000,2780.dcm
723.000000,106.000000,156.425831,348.150000,316.000000,433.000000,122.000000,63.296610,230.475000,234.000000,18633.000000,27824.dcm
700.000000,157.000000,124.483324,370.352459,378.500000,644.000000,157.000000,105.184000,267.833333,240.000000,32327.000000,27832.dcm
909.000000,169.000000,101.846769,396.750000,396.500000,875.000000,40.000000,142.945018,300.491379,276.000000,20688.000000,27833.dcm
700.000000,157.000000,124.483324,370.352459,378.500000,644.000000,157.000000,105.184000,267.833333,240.000000,32327.000000,27852.dcm
1026.000000,11.000000,190.058615,433.990040,413.500000,1131.000000,55.000000,202.119537,279.034240,218.000000,376508.000000,27874.dcm
1095.000000,157.000000,260.798008,912.849894,1041.000000,888.000000,108.000000,105.080816,208.863057,180.000000,797973.000000,2789.dcm
475.000000,74.000000,114.901384,298.146341,308.000000,353.000000,79.000000,84.557369,212.695652,198.000000,7332.000000,27894.dcm
1020.000000,215.000000,161.942208,578.491304,583.500000,1110.000000,118.000000,358.827822,631.385455,501.000000,92475.000000,27909.dcm
647.000000,169.000000,91.798074,381.382550,386.000000,702.000000,40.000000,100.233522,268.650485,261.000000,29155.000000,27922.dcm
1133.000000,118.000000,231.424002,728.353684,763.000000,1088.000000,49.000000,188.492719,386.312871,357.000000,150880.000000,27950.dcm
659.000000,67.000000,132.745292,404.303571,424.500000,479.000000,61.000000,75.464548,208.831325,201.000000,27949.000000,27965.dcm
534.000000,219.000000,81.165136,377.793651,377.000000,532.000000,122.000000,97.793108,249.088889,230.000000,12592.000000,27968.dcm
475.000000,74.000000,116.092069,299.375000,316.500000,353.000000,79.000000,83.030104,214.208333,202.000000,6834.000000,27975.dcm
1085.000000,49.000000,298.457599,739.155602,858.500000,1115.000000,0.000000,195.113606,269.118310,199.000000,260736.000000,2799.dcm
1135.000000,88.000000,321.849892,609.579772,546.000000,2053.000000,0.000000,313.753307,302.262698,183.000000,474999.000000,28003.dcm
1358.000000,274.000000,237.942615,955.190909,1043.000000,1272.000000,154.000000,410.903500,674.425000,697.500000,78094.000000,28059.dcm
710.000000,250.000000,141.608448,494.043478,486.000000,623.000000,206.000000,133.790967,369.250000,326.500000,6932.000000,28068.dcm
1358.000000,363.000000,172.875410,1010.022727,1055.000000,1272.000000,110.000000,351.335259,819.076923,987.500000,46290.000000,28075.dcm
1095.000000,158.000000,288.404382,879.122145,1040.000000,456.000000,108.000000,47.075203,182.766154,173.000000,825877.000000,2808.dcm
710.000000,176.000000,157.881326,414.229508,387.000000,470.000000,126.000000,86.962484,281.157895,282.000000,19926.000000,28080.dcm
1334.000000,449.000000,168.146089,1003.425532,1051.000000,1358.000000,154.000000,390.148251,743.173913,916.500000,60136.000000,28084.dcm
2801.000000,8.000000,880.212163,1102.093750,857.000000,998.000000,0.000000,252.584243,374.000000,429.000000,60810.000000,28093.dcm
1579.000000,6.000000,329.177796,952.814324,1076.000000,1577.000000,0.000000,275.298027,282.534404,206.000000,595237.000000,281.dcm
2801.000000,8.000000,898.825707,1035.880597,762.000000,998.000000,0.000000,255.891297,471.913043,469.000000,58550.000000,28101.dcm
2801.000000,8.000000,852.053269,1039.958333,790.500000,544.000000,0.000000,174.805460,290.777778,335.000000,67026.000000,28109.dcm
824.000000,140.000000,150.113244,443.648352,438.000000,494.000000,116.000000,102.390259,267.153846,221.000000,29953.000000,28115.dcm
2801.000000,8.000000,847.037971,1195.883333,931.500000,623.000000,0.000000,206.713500,329.550000,409.000000,65162.000000,28127.dcm
824.000000,134.000000,146.111875,435.794118,432.500000,401.000000,122.000000,80.795392,237.966667,210.500000,37312.000000,28139.dcm
1029.000000,192.000000,265.612485,732.913043,823.000000,842.000000,104.000000,229.667259,332.282051,231.000000,37612.000000,28145.dcm
1002.000000,228.000000,201.838313,721.274194,785.000000,1042.000000,119.000000,292.573477,472.486111,347.500000,55419.000000,28152.dcm
1174.000000,116.000000,308.071352,805.451705,956.000000,592.000000,54.000000,131.789974,305.477273,269.500000,256637.000000,28164.dcm
1174.000000,116.000000,294.817629,846.203822,993.000000,880.000000,54.000000,183.937758,381.741176,362.000000,233260.000000,28179.dcm
1095.000000,162.000000,237.692965,935.675854,1042.000000,890.000000,108.000000,129.042179,226.611307,186.000000,784527.000000,2818.dcm
1002.000000,131.000000,269.453050,604.913793,646.000000,919.000000,118.000000,197.310248,266.219512,199.500000,83425.000000,28190.dcm
1174.000000,23.000000,342.879688,742.186398,879.000000,725.000000,33.000000,150.805085,299.348624,251.000000,262019.000000,28202.dcm
1002.000000,119.000000,280.210127,601.810345,661.500000,906.000000,125.000000,142.189415,235.558824,203.500000,96706.000000,28214.dcm
1029.000000,93.000000,330.988218,531.157025,439.000000,823.000000,94.000000,172.303831,211.514286,146.000000,56867.000000,28222.dcm
1029.000000,120.000000,297.795479,642.177083,701.000000,612.000000,93.000000,153.184181,241.045455,166.500000,51043.000000,28228.dcm
1002.000000,131.000000,270.632371,578.182927,600.500000,952.000000,118.000000,218.419039,272.763158,194.500000,74092.000000,28235.dcm
1174.000000,107.000000,317.595180,792.152778,934.000000,728.000000,54.000000,152.233587,311.203252,268.000000,246897.000000,28246.dcm
1126.000000,90.000000,287.597632,755.165468,837.000000,533.000000,11.000000,119.484210,188.038251,154.000000,280493.000000,28253.dcm
1126.000000,170.000000,249.404438,818.436464,913.500000,628.000000,30.000000,146.425676,222.062500,188.500000,264297.000000,28255.dcm
1126.000000,170.000000,274.303279,771.467980,843.500000,496.000000,11.000000,112.497014,186.176471,162.500000,281566.000000,28257.dcm
1126.000000,170.000000,267.865155,796.508021,897.000000,820.000000,30.000000,162.773650,233.980519,199.000000,261861.000000,28259.dcm
-39.000000,-826.000000,249.408177,-454.414894,-447.500000,-472.000000,-847.000000,110.607803,-759.384615,-811.500000,22971.000000,28262.dcm
-281.000000,-823.000000,169.291742,-557.132075,-553.000000,-496.000000,-866.000000,100.505653,-768.857143,-804.000000,8000.000000,28264.dcm
-39.000000,-823.000000,229.330165,-388.407895,-356.000000,-472.000000,-847.000000,100.754401,-739.666667,-772.000000,11767.000000,28266.dcm
-27.000000,-816.000000,240.533103,-418.500000,-421.000000,-366.000000,-806.000000,93.258780,-673.000000,-690.000000,10157.000000,28269.dcm
-39.000000,-810.000000,231.926836,-433.172043,-441.000000,-566.000000,-855.000000,90.472737,-747.235294,-740.000000,27582.000000,28272.dcm
-281.000000,-852.000000,174.471777,-566.296296,-590.000000,-496.000000,-864.000000,89.152216,-789.666667,-809.000000,16366.000000,28275.dcm
-39.000000,-823.000000,240.536028,-452.918367,-474.000000,-563.000000,-855.000000,82.477502,-777.647059,-815.500000,17946.000000,28277.dcm
-20.000000,-816.000000,253.490111,-359.533333,-301.500000,-128.000000,-731.000000,201.878051,-533.700000,-645.500000,10898.000000,28280.dcm
110.000000,-869.000000,296.291730,-229.568720,-100.000000,146.000000,-917.000000,307.525465,-522.632000,-630.000000,16890.000000,28283.dcm
20.000000,-667.000000,136.025207,-158.098361,-135.000000,101.000000,-681.000000,202.601776,-222.578947,-207.000000,5415.000000,28287.dcm
58.000000,-809.000000,236.587797,-260.343750,-170.500000,-49.000000,-847.000000,249.581497,-470.772727,-509.000000,4279.000000,28288.dcm
-236.000000,-637.000000,113.885908,-406.333333,-404.000000,-416.000000,-948.000000,165.070925,-730.076923,-757.000000,5137.000000,28291.dcm
1953.000000,151.000000,588.508978,767.616667,560.000000,885.000000,212.000000,237.674083,354.333333,247.500000,41805.000000,28293.dcm
1085.000000,49.000000,317.889651,725.607456,870.000000,1006.000000,0.000000,216.452815,331.968750,271.000000,267139.000000,2830.dcm
1115.000000,185.000000,274.285588,734.649279,795.000000,775.000000,134.000000,90.709856,268.572301,252.000000,530050.000000,28300.dcm
1115.000000,187.000000,271.952947,762.910931,858.000000,1066.000000,136.000000,208.919042,357.387025,279.000000,405565.000000,28304.dcm
1953.000000,168.000000,608.305454,890.372093,709.000000,1512.000000,214.000000,358.017094,465.350000,316.500000,28979.000000,28311.dcm
1953.000000,151.000000,568.703076,793.754098,616.000000,450.000000,184.000000,61.062836,256.206897,246.000000,40989.000000,28312.dcm
1115.000000,200.000000,243.511410,791.376640,866.000000,964.000000,157.000000,121.985823,304.390244,271.000000,528149.000000,28319.dcm
1953.000000,168.000000,594.666295,995.324324,983.000000,1512.000000,214.000000,445.667043,508.750000,284.000000,30722.000000,28322.dcm
1115.000000,219.000000,210.562684,842.274453,913.000000,746.000000,134.000000,126.234850,310.576991,273.000000,401482.000000,28329.dcm
886.000000,-478.000000,376.508988,189.400000,91.000000,447.000000,-792.000000,411.938301,-401.181818,-605.000000,12936.000000,28333.dcm
123.000000,-875.000000,361.929724,-347.760000,-381.500000,326.000000,-966.000000,321.041902,-703.713404,-842.000000,224207.000000,28342.dcm
488.000000,-827.000000,395.440960,-263.280000,-283.000000,0.000000,-1028.000000,264.652496,-750.909091,-817.000000,3356.000000,28356.dcm
57.000000,-802.000000,290.000620,-277.460606,-205.000000,52.000000,-840.000000,370.838500,-440.545455,-719.000000,31243.000000,28359.dcm
887.000000,134.000000,247.611119,447.375000,411.500000,661.000000,140.000000,132.531511,244.916667,192.000000,12017.000000,2836.dcm
1014.000000,-833.000000,556.224431,125.880000,169.500000,201.000000,-832.000000,356.692221,-408.571429,-540.500000,12014.000000,28363.dcm
92.000000,-546.000000,116.540838,-35.953901,11.000000,34.000000,-906.000000,249.193123,-430.190476,-376.000000,106198.000000,28371.dcm
1014.000000,-936.000000,567.515506,-106.975309,-178.000000,-178.000000,-957.000000,200.310624,-662.750000,-691.000000,17845.000000,28374.dcm
1014.000000,-936.000000,565.281096,-122.702381,-195.000000,-178.000000,-957.000000,191.954680,-672.108108,-701.000000,14561.000000,28376.dcm
886.000000,-860.000000,456.886943,-39.381579,-37.500000,-110.000000,-871.000000,241.201848,-653.375000,-781.500000,12688.000000,28379.dcm
887.000000,134.000000,249.713668,455.947368,436.500000,661.000000,141.000000,168.653976,265.181818,172.000000,14409.000000,2838.dcm
92.000000,-739.000000,198.625363,-139.278766,-88.000000,0.000000,-944.000000,203.161084,-676.288330,-738.000000,178126.000000,28390.dcm
429.000000,-980.000000,398.982163,-248.758621,-203.000000,-309.000000,-1033.000000,188.746858,-836.692308,-918.000000,10989.000000,28394.dcm
92.000000,-830.000000,231.739487,-182.741764,-127.000000,0.000000,-939.000000,197.260013,-715.496732,-784.000000,156453.000000,28400.dcm
1014.000000,-892.000000,602.453656,17.846154,-100.000000,551.000000,-931.000000,421.675701,-503.214286,-703.000000,15018.000000,28405.dcm
57.000000,-800.000000,301.853888,-290.636364,-212.000000,52.000000,-840.000000,346.436498,-475.590909,-698.000000,27029.000000,28410.dcm
1147.000000,14.000000,380.850935,714.409091,852.500000,401.000000,67.000000,90.397311,221.250000,188.000000,88992.000000,28415.dcm
1155.000000,94.000000,372.102813,522.476923,455.000000,634.000000,81.000000,191.630199,243.000000,142.000000,30073.000000,28419.dcm
1147.000000,225.000000,272.626084,890.292135,1053.000000,987.000000,55.000000,297.294366,430.838710,318.000000,65880.000000,28423.dcm
1155.000000,119.000000,330.000249,578.666667,533.500000,322.000000,74.000000,80.847299,164.142857,147.000000,35894.000000,28427.dcm
1147.000000,62.000000,356.040279,720.557143,831.500000,408.000000,19.000000,90.457708,187.476190,167.000000,93004.000000,28431.dcm
1147.000000,78.000000,361.502318,763.036036,932.000000,987.000000,19.000000,304.941689,330.939394,181.000000,73776.000000,28436.dcm
1155.000000,119.000000,330.000249,578.666667,533.500000,322.000000,74.000000,80.847299,164.142857,147.000000,35894.000000,28441.dcm
1103.000000,420.000000,153.347112,976.753394,1052.000000,907.000000,165.000000,165.900226,375.790660,313.000000,630084.000000,28449.dcm
2071.000000,201.000000,505.446853,1019.213333,927.000000,956.000000,8.000000,269.668171,443.121212,439.000000,61818.000000,28454.dcm
2192.000000,213.000000,606.142459,1178.456140,1235.000000,1139.000000,154.000000,296.829597,422.375000,286.500000,57035.000000,28455.dcm
2153.000000,168.000000,652.937538,977.637931,798.000000,1165.000000,150.000000,302.910384,417.593750,299.500000,43340.000000,28457.dcm
1982.000000,300.000000,482.852915,990.782609,902.000000,1029.000000,176.000000,249.426838,402.619048,296.000000,59909.000000,28460.dcm
2291.000000,348.000000,573.497093,1322.265823,1308.000000,1288.000000,179.000000,306.604580,495.421053,414.000000,95046.000000,28463.dcm
1474.000000,232.000000,246.214412,881.393229,1029.000000,894.000000,165.000000,109.309289,297.599811,263.000000,700802.000000,28471.dcm
2291.000000,294.000000,602.283368,1249.593023,1243.000000,1288.000000,179.000000,380.254570,533.916667,388.500000,101058.000000,28475.dcm
1053.000000,184.000000,206.960267,607.503846,605.000000,488.000000,149.000000,78.859355,266.551948,242.000000,116902.000000,28477.dcm
2192.000000,213.000000,585.974170,1159.467742,1152.000000,977.000000,154.000000,250.844531,391.642857,283.500000,60921.000000,28478.dcm
1103.000000,269.000000,211.196863,921.108930,1043.000000,974.000000,165.000000,142.311768,344.817629,290.000000,711720.000000,28485.dcm
2291.000000,316.000000,562.455454,1330.126582,1308.000000,1300.000000,162.000000,346.444402,544.160000,440.000000,91476.000000,28490.dcm
2192.000000,268.000000,562.544183,1102.763889,994.500000,736.000000,154.000000,123.985019,277.148148,236.000000,71916.000000,28493.dcm
2192.000000,213.000000,606.142459,1178.456140,1235.000000,1139.000000,154.000000,296.829597,422.375000,286.500000,57035.000000,28494.dcm
1982.000000,300.000000,482.852915,990.782609,902.000000,1029.000000,176.000000,249.426838,402.619048,296.000000,59909.000000,28496.dcm
2071.000000,201.000000,505.446853,1019.213333,927.000000,956.000000,8.000000,269.668171,443.121212,439.000000,61818.000000,28499.dcm
2153.000000,168.000000,657.789515,982.245614,862.000000,1165.000000,150.000000,302.601526,426.606061,322.000000,41910.000000,28501.dcm
1432.000000,36.000000,299.529133,653.932377,662.500000,1273.000000,0.000000,218.658509,320.281768,291.500000,203177.000000,28511.dcm
1529.000000,28.000000,307.449186,788.245902,809.000000,1223.000000,0.000000,251.408700,404.574074,388.000000,131180.000000,28520.dcm
1317.000000,127.000000,266.687679,875.986607,945.000000,1188.000000,0.000000,246.499354,266.966387,201.500000,132683.000000,2854.dcm
1235.000000,87.000000,218.224550,921.946970,1015.500000,1190.000000,31.000000,259.367778,343.818182,261.500000,266759.000000,28544.dcm
1235.000000,193.000000,226.556207,884.308642,996.000000,1154.000000,9.000000,208.332228,283.278188,220.000000,160943.000000,28586.dcm
1235.000000,83.000000,291.476183,731.739976,760.000000,881.000000,9.000000,120.165731,204.512175,170.000000,358648.000000,28643.dcm
3162.000000,53.000000,937.129617,1892.496403,2249.000000,1906.000000,2.000000,460.405130,338.614035,116.000000,243756.000000,28696.dcm
427.000000,94.000000,105.603835,302.645161,341.000000,347.000000,74.000000,74.103763,166.647059,156.000000,6549.000000,28702.dcm
3162.000000,2.000000,994.928192,1599.674528,1659.500000,966.000000,0.000000,226.971399,176.941748,83.000000,320906.000000,28708.dcm
3162.000000,2.000000,946.974564,1700.095477,1790.000000,866.000000,0.000000,221.620338,207.021053,101.000000,318652.000000,28715.dcm
766.000000,126.000000,178.654013,445.820513,430.000000,417.000000,95.000000,78.019265,222.454545,204.000000,10046.000000,28720.dcm
3162.000000,2.000000,1003.790195,1612.917874,1676.000000,1694.000000,0.000000,283.508778,206.314815,86.500000,311592.000000,28727.dcm
1114.000000,435.000000,152.900768,947.698969,1003.000000,939.000000,278.000000,127.581795,540.083019,537.000000,316512.000000,28732.dcm
1114.000000,364.000000,185.693729,888.876947,937.000000,1348.000000,236.000000,245.747532,595.209932,532.000000,306981.000000,28735.dcm
1114.000000,364.000000,158.248915,932.017182,979.000000,1379.000000,236.000000,261.108614,635.121272,569.000000,222968.000000,28739.dcm
1114.000000,236.000000,216.668695,851.982979,913.000000,1368.000000,182.000000,270.452533,608.436326,544.000000,309207.000000,28743.dcm
1133.000000,254.000000,261.364416,726.485294,735.000000,1033.000000,171.000000,232.206030,347.275000,250.000000,35510.000000,28747.dcm
1290.000000,278.000000,240.981750,889.540909,967.000000,782.000000,116.000000,141.944252,363.970000,345.500000,159302.000000,28752.dcm
1044.000000,265.000000,246.532145,690.385965,708.000000,804.000000,189.000000,166.777135,349.608696,306.000000,31311.000000,28759.dcm
1290.000000,151.000000,288.393013,831.241803,929.500000,808.000000,116.000000,144.319763,367.046296,347.000000,163182.000000,28767.dcm
1044.000000,229.000000,267.064568,597.687500,548.500000,619.000000,160.000000,100.015493,268.733333,239.000000,39753.000000,28771.dcm
1133.000000,175.000000,299.961953,642.102273,622.000000,1008.000000,124.000000,212.675293,316.969697,251.000000,46045.000000,28774.dcm
1133.000000,307.000000,228.739288,822.690909,869.000000,897.000000,171.000000,181.016249,389.000000,332.000000,31633.000000,28779.dcm
1133.000000,243.000000,247.629810,759.111111,767.000000,610.000000,171.000000,113.227444,316.944444,293.000000,43246.000000,28783.dcm
1290.000000,134.000000,305.935712,725.178161,718.500000,584.000000,73.000000,108.950421,265.738095,263.000000,196557.000000,28788.dcm
959.000000,462.000000,127.870648,705.742857,713.000000,866.000000,319.000000,167.272660,566.142857,564.000000,20738.000000,28796.dcm
721.000000,116.000000,153.824486,332.549020,298.000000,368.000000,52.000000,99.061467,204.416667,184.000000,14507.000000,28798.dcm
1054.000000,111.000000,208.095421,713.422222,749.000000,1105.000000,241.000000,201.684948,572.272727,554.000000,25809.000000,28799.dcm
1035.000000,134.000000,255.700934,555.500000,524.500000,976.000000,124.000000,364.133898,472.187500,245.500000,10221.000000,28801.dcm
715.000000,54.000000,208.952257,269.820513,171.000000,480.000000,124.000000,130.283771,231.888889,159.000000,8436.000000,28803.dcm
3042.000000,154.000000,975.305651,1485.737500,1300.000000,1344.000000,77.000000,227.921669,242.720000,150.500000,225582.000000,28814.dcm
1095.000000,102.000000,347.881707,662.101266,752.000000,780.000000,53.000000,196.422007,326.536585,239.000000,38918.000000,28825.dcm
1069.000000,52.000000,314.260966,616.826087,625.000000,453.000000,73.000000,79.875438,205.092593,192.500000,74047.000000,28841.dcm
1069.000000,139.000000,306.126439,650.520000,678.000000,529.000000,52.000000,109.993024,231.477612,197.000000,65806.000000,28854.dcm
1095.000000,102.000000,329.524203,585.176991,566.000000,534.000000,51.000000,96.297267,224.145455,217.000000,53797.000000,28870.dcm
3042.000000,180.000000,937.261379,1569.907895,1385.000000,1344.000000,77.000000,210.524422,252.095890,183.000000,220223.000000,28880.dcm
1408.000000,3.000000,335.563874,637.581699,653.000000,725.000000,0.000000,137.048917,144.077670,128.000000,82710.000000,2889.dcm
1095.000000,278.000000,264.064206,795.333333,884.000000,953.000000,169.000000,281.945149,458.391304,333.000000,34791.000000,28895.dcm
3042.000000,368.000000,906.255649,1815.858407,1893.000000,2145.000000,73.000000,538.793273,500.609756,276.500000,164142.000000,28906.dcm
1069.000000,214.000000,267.852688,771.282051,910.000000,929.000000,168.000000,251.795464,490.692308,416.000000,41023.000000,28924.dcm
1116.000000,54.000000,363.359489,587.558442,544.000000,1125.000000,45.000000,368.460423,423.086957,325.000000,35511.000000,28936.dcm
1116.000000,82.000000,354.781472,629.390625,654.500000,1047.000000,54.000000,323.083884,362.562500,232.500000,34480.000000,28941.dcm
1116.000000,82.000000,332.832770,652.881579,705.000000,1207.000000,58.000000,416.228353,578.291667,483.500000,35740.000000,28946.dcm
1125.000000,54.000000,354.040373,608.150538,604.000000,1207.000000,0.000000,364.847919,349.580000,176.500000,39079.000000,28951.dcm
78.000000,-828.000000,279.959846,-336.666667,-286.000000,-305.000000,-873.000000,141.973827,-683.977778,-746.000000,6591.000000,28955.dcm
74.000000,-696.000000,192.574215,-197.389831,-182.000000,-177.000000,-707.000000,177.189707,-478.230769,-499.000000,5429.000000,28958.dcm
-551.000000,-937.000000,116.980285,-731.750000,-727.000000,-637.000000,-895.000000,86.145871,-775.000000,-761.500000,15666.000000,28960.dcm
179.000000,-671.000000,235.864270,-228.193277,-216.000000,-135.000000,-706.000000,161.956469,-494.135135,-543.000000,8872.000000,28963.dcm
78.000000,-858.000000,288.689152,-390.156716,-410.500000,-479.000000,-894.000000,89.032786,-766.171053,-772.500000,5948.000000,28966.dcm
78.000000,-836.000000,285.587845,-410.486301,-446.000000,-608.000000,-873.000000,60.270171,-763.272727,-769.500000,43139.000000,28969.dcm
78.000000,-836.000000,302.514546,-381.034188,-399.000000,-223.000000,-850.000000,188.309928,-639.948718,-740.000000,19623.000000,28973.dcm
1071.000000,180.000000,256.321564,644.444444,662.500000,711.000000,83.000000,151.388138,314.444444,295.000000,46680.000000,28976.dcm
1071.000000,184.000000,256.344191,642.126437,650.000000,633.000000,101.000000,158.837218,375.476190,384.000000,47980.000000,28979.dcm
1025.000000,106.000000,290.335460,514.880000,513.000000,636.000000,59.000000,206.516317,248.714286,151.000000,22262.000000,28982.dcm
1400.000000,4.000000,374.815594,603.227273,603.500000,836.000000,0.000000,185.526040,181.439394,149.000000,41109.000000,2899.dcm
3118.000000,300.000000,910.458082,1853.520548,2056.000000,1559.000000,0.000000,361.527794,412.294118,344.000000,128298.000000,28990.dcm
3118.000000,121.000000,1002.748933,1407.275229,1199.000000,891.000000,0.000000,176.591639,172.957447,137.000000,145264.000000,28998.dcm
1245.000000,82.000000,245.893117,974.428293,1089.000000,1132.000000,91.000000,200.293876,351.443750,276.000000,773865.000000,29.dcm
3118.000000,92.000000,1001.726082,1518.041237,1320.000000,1559.000000,0.000000,308.544237,278.428571,188.000000,137505.000000,29006.dcm
3118.000000,238.000000,946.018117,1745.512500,1866.500000,594.000000,0.000000,137.667448,217.700000,170.500000,135287.000000,29014.dcm
887.000000,83.000000,247.493216,432.705882,434.000000,460.000000,28.000000,116.111763,169.947368,148.000000,18839.000000,29023.dcm
2134.000000,91.000000,617.663823,836.741935,664.000000,1055.000000,134.000000,320.398133,501.181818,439.000000,20426.000000,29029.dcm
1420.000000,1.000000,356.595663,715.917960,799.000000,2586.000000,0.000000,457.254964,391.474218,241.000000,140235.000000,2903.dcm
887.000000,121.000000,239.997405,462.866667,457.000000,535.000000,28.000000,145.524025,173.777778,146.000000,17701.000000,29035.dcm
887.000000,28.000000,255.352493,383.934426,322.000000,385.000000,36.000000,102.544447,125.181818,126.000000,22043.000000,29039.dcm
887.000000,121.000000,239.997405,462.866667,457.000000,535.000000,28.000000,145.524025,173.777778,146.000000,17701.000000,29046.dcm
905.000000,81.000000,250.796765,487.712500,483.500000,419.000000,103.000000,78.890923,211.000000,194.000000,35008.000000,29050.dcm
905.000000,72.000000,270.643945,453.392857,455.500000,476.000000,50.000000,111.753243,253.250000,211.000000,25929.000000,29056.dcm
905.000000,76.000000,279.996947,479.911765,499.500000,670.000000,50.000000,157.313791,267.928571,206.500000,21381.000000,29061.dcm
1163.000000,244.000000,324.246445,687.571429,660.000000,1140.000000,222.000000,432.990024,621.888889,368.000000,8842.000000,29066.dcm
1163.000000,109.000000,354.648467,613.660000,588.500000,979.000000,84.000000,310.525713,393.863636,227.500000,22018.000000,29069.dcm
1163.000000,232.000000,322.704924,773.323529,872.500000,866.000000,147.000000,258.118319,473.266667,368.000000,19194.000000,29073.dcm
1163.000000,241.000000,329.973508,772.129032,822.000000,979.000000,147.000000,258.078001,442.363636,368.000000,19070.000000,29077.dcm
776.000000,105.000000,158.384325,412.306818,421.000000,435.000000,104.000000,118.737105,305.750000,335.000000,33837.000000,29080.dcm
776.000000,105.000000,148.343288,436.625000,443.500000,462.000000,16.000000,104.766959,270.300000,277.000000,29524.000000,29084.dcm
776.000000,12.000000,163.534829,404.202247,395.000000,531.000000,16.000000,127.376875,282.418605,277.000000,23830.000000,29088.dcm
776.000000,103.000000,160.942432,399.741573,378.000000,541.000000,12.000000,141.986566,291.651163,276.000000,23036.000000,29092.dcm
730.000000,124.000000,167.576265,375.706667,330.000000,535.000000,143.000000,113.570383,285.166667,248.000000,21334.000000,29094.dcm
1152.000000,79.000000,316.833897,763.368243,874.500000,821.000000,91.000000,140.825107,257.000000,211.000000,204369.000000,29097.dcm
607.000000,160.000000,132.372996,348.226667,330.000000,293.000000,131.000000,41.686698,203.958333,195.000000,21222.000000,291.dcm
1152.000000,289.000000,218.170415,909.314554,995.000000,821.000000,101.000000,213.427236,380.460526,290.500000,164769.000000,29106.dcm
1152.000000,148.000000,281.060273,824.019084,934.500000,663.000000,79.000000,144.573283,276.121212,229.000000,188557.000000,29113.dcm
1152.000000,79.000000,323.614642,743.231511,830.000000,663.000000,91.000000,123.272230,248.556818,221.000000,209272.000000,29120.dcm
990.000000,195.000000,203.970135,637.290323,670.000000,820.000000,110.000000,216.529693,422.054054,405.000000,23896.000000,29124.dcm
1202.000000,168.000000,290.407042,874.712766,1004.500000,1146.000000,71.000000,377.675684,717.209677,909.000000,37756.000000,29130.dcm
1202.000000,54.000000,372.056785,769.852713,974.000000,1098.000000,71.000000,353.749513,734.113208,907.000000,60403.000000,29138.dcm
1015.000000,60.000000,293.142242,508.675000,530.500000,942.000000,40.000000,293.143835,353.432432,254.000000,27617.000000,29143.dcm
1087.000000,110.000000,300.840404,637.328571,655.500000,640.000000,92.000000,139.940804,219.000000,172.000000,38262.000000,29147.dcm
3522.000000,1.000000,1106.986791,1128.798246,636.000000,569.000000,0.000000,134.508973,155.411765,117.500000,118115.000000,29151.dcm
1098.000000,60.000000,331.556904,662.137931,730.000000,551.000000,48.000000,148.494535,187.757576,133.000000,51410.000000,29156.dcm
1202.000000,107.000000,354.104618,767.469231,916.000000,1103.000000,71.000000,356.304454,767.807692,913.000000,59845.000000,29162.dcm
1098.000000,194.000000,274.082679,785.461538,874.000000,919.000000,50.000000,245.840380,350.085714,274.000000,38802.000000,29169.dcm
1136.000000,227.000000,260.140211,809.800000,862.000000,1014.000000,75.000000,257.499708,277.894737,180.000000,23063.000000,29175.dcm
1087.000000,272.000000,247.506319,770.000000,856.000000,887.000000,172.000000,176.782394,305.529412,238.000000,30226.000000,29181.dcm
3522.000000,416.000000,1033.712835,2002.882353,2156.000000,2175.000000,0.000000,640.821686,568.333333,330.000000,90212.000000,29186.dcm
1202.000000,142.000000,338.353978,790.841584,935.000000,1171.000000,54.000000,405.268433,724.835821,913.000000,31311.000000,29197.dcm
958.000000,208.000000,215.980428,602.267857,597.500000,569.000000,168.000000,120.242075,330.640000,320.000000,25461.000000,292.dcm
1098.000000,50.000000,343.489077,577.231405,545.000000,455.000000,2.000000,109.654055,121.762712,90.000000,62661.000000,29207.dcm
1037.000000,156.000000,298.669904,650.397321,693.000000,679.000000,133.000000,129.956076,314.975000,274.000000,120491.000000,29221.dcm
1037.000000,208.000000,251.657144,769.093750,866.500000,797.000000,162.000000,177.368191,372.218750,308.500000,99233.000000,29228.dcm
1037.000000,208.000000,257.622575,750.796512,844.000000,699.000000,162.000000,153.559643,341.153846,280.000000,111397.000000,29243.dcm
1037.000000,173.000000,274.580307,742.047619,852.500000,683.000000,162.000000,156.377809,337.071429,277.500000,110507.000000,29267.dcm
