Areaorg1,MajorAxisLengthorg1,MinorAxisLengthorg1,Eccentricityorg1,ConvexAreaorg1,EquivDiameterorg1,Solidityorg1,Extentorg1,Perimeterorg1,ConvexPerimeterorg1,Circularityorg1,Roughnessorg1,Elongationorg1,Compactnessorg1,MaxChordLengthorg1,RadialDistanceSDorg1,SecondMomentorg1,ImageName
47.000000,9.982419,6.180868,0.785253,49.000000,7.735778,0.959184,0.734375,26.727922,26.326901,0.852135,0.984996,1.615051,1.209547,10.000000,0.696478,0.179767,32778.dcm
166.000000,17.491810,12.221980,0.715390,172.000000,14.538149,0.965116,0.813725,49.798990,48.519278,0.886113,0.974302,1.431176,1.188839,17.720045,1.038496,0.170434,32782.dcm
71.000000,10.353062,8.929518,0.506057,74.000000,9.507892,0.959459,0.788889,32.142136,31.200058,0.916553,0.970690,1.159420,1.157927,10.770330,0.439138,0.162197,32789.dcm
41.000000,10.374319,5.342440,0.857210,43.000000,7.225152,0.953488,0.683333,26.142136,25.826942,0.772410,0.987943,1.941869,1.326442,10.440307,1.005768,0.203508,32791.dcm
133.000000,14.083464,12.848496,0.409498,141.000000,13.013103,0.943262,0.678571,46.284271,44.595812,0.840375,0.963520,1.096118,1.281756,15.231546,0.862204,0.169531,32803.dcm
107.000000,12.687150,11.553188,0.413242,113.000000,11.672045,0.946903,0.633136,42.041631,40.472685,0.820861,0.962681,1.098151,1.314515,13.928388,0.794659,0.170428,32816.dcm
330.000000,24.017528,18.309826,0.647162,361.000000,20.498026,0.914127,0.551839,81.154329,72.138082,0.796883,0.888900,1.311729,1.588179,26.925824,2.132905,0.172240,3282.dcm
179.000000,16.953515,14.021315,0.562136,194.000000,15.096684,0.922680,0.701961,56.284271,51.263867,0.855934,0.910803,1.209124,1.408352,18.027756,0.915802,0.168070,32828.dcm
118.000000,14.459393,10.559851,0.683115,122.000000,12.257335,0.967213,0.766234,41.798990,40.715951,0.894464,0.974089,1.369280,1.178256,14.866069,0.784735,0.168389,32841.dcm
86.000000,11.348718,10.286004,0.422510,98.000000,10.464158,0.877551,0.651515,40.041631,36.611689,0.806248,0.914341,1.103316,1.483594,12.529964,0.706748,0.168553,32847.dcm
46.000000,7.867366,7.671909,0.221519,47.000000,7.653040,0.978723,0.638889,25.798990,25.442699,0.892979,0.986190,1.025477,1.151430,9.055385,0.291131,0.160444,32854.dcm
65.000000,10.419779,8.323046,0.601631,68.000000,9.097284,0.955882,0.656566,31.213203,30.792417,0.861461,0.986519,1.251919,1.192761,11.180340,0.614587,0.168441,32860.dcm
38.000000,8.786292,5.722545,0.758817,40.000000,6.955796,0.950000,0.791667,23.899495,23.469413,0.866940,0.982005,1.535382,1.196145,8.944272,0.662084,0.176447,32864.dcm
98.000000,12.084078,10.449793,0.502190,99.000000,11.170384,0.989899,0.742424,36.627417,36.271126,0.936082,0.990273,1.156394,1.089373,12.369317,0.379188,0.161069,32870.dcm
43.000000,7.889479,7.166480,0.418191,45.000000,7.399277,0.955556,0.671875,24.970563,24.540481,0.897247,0.982776,1.100886,1.153927,8.246211,0.347585,0.161244,32875.dcm
23.000000,5.927721,5.160327,0.492095,23.000000,5.411516,1.000000,0.766667,17.899495,17.721349,0.920331,0.990047,1.148710,1.108521,6.082763,0.299973,0.160598,32878.dcm
88.000000,13.099977,9.504971,0.688147,97.000000,10.585135,0.907216,0.523810,40.284271,38.569355,0.743375,0.957430,1.378224,1.467501,14.035669,1.577158,0.184153,3288.dcm
66.000000,10.522270,8.080627,0.640504,66.000000,9.166996,1.000000,0.825000,30.142136,29.963990,0.923750,0.994090,1.302160,1.095454,10.770330,0.499621,0.164155,32884.dcm
43.000000,8.276823,6.864502,0.558708,45.000000,7.399277,0.955556,0.671875,24.970563,24.614272,0.891876,0.985732,1.205743,1.153927,8.544004,0.407588,0.164187,32889.dcm
79.000000,13.083715,8.047267,0.788480,83.000000,10.029253,0.951807,0.658333,35.213203,34.413650,0.838254,0.977294,1.625858,1.249034,13.000000,1.032719,0.184553,32894.dcm
70.000000,10.457843,8.681236,0.557589,72.000000,9.440697,0.972222,0.700000,31.798990,31.086408,0.910263,0.977591,1.204649,1.149526,10.770330,0.432844,0.162557,32898.dcm
100.000000,11.714950,11.119111,0.314859,102.000000,11.283792,0.980392,0.757576,38.041631,36.856912,0.925064,0.968857,1.053587,1.151618,12.369317,0.520150,0.161380,32904.dcm
111.000000,12.615555,11.375312,0.432384,115.000000,11.888212,0.965217,0.770833,41.213203,38.789741,0.927041,0.941197,1.109029,1.217699,13.000000,0.447699,0.160970,32913.dcm
63.000000,9.620754,8.545547,0.459378,66.000000,8.956232,0.954545,0.777778,30.142136,29.494737,0.910042,0.978522,1.125821,1.147619,10.295630,0.383219,0.161626,32919.dcm
43.000000,8.179590,6.925316,0.532137,44.000000,7.399277,0.977273,0.767857,24.727922,24.297841,0.915257,0.982607,1.181114,1.131610,8.544004,0.420560,0.163080,32926.dcm
57.000000,9.149543,8.189898,0.445834,61.000000,8.519076,0.934426,0.633333,29.798990,28.795300,0.863856,0.966318,1.117174,1.239705,10.198039,0.427901,0.162414,32929.dcm
49.000000,8.396647,7.619527,0.420163,51.000000,7.898654,0.960784,0.765625,26.727922,26.074965,0.905646,0.975570,1.101991,1.160178,8.944272,0.343795,0.160579,32934.dcm
85.000000,11.134190,10.100438,0.420796,92.000000,10.403142,0.923913,0.643939,36.627417,35.212927,0.861439,0.961382,1.102347,1.255983,12.041595,0.566000,0.164208,32941.dcm
37.000000,7.561462,6.561788,0.496925,40.000000,6.863663,0.925000,0.578125,24.384776,23.524613,0.840169,0.964725,1.152348,1.278869,8.246211,0.458505,0.164808,32947.dcm
83.000000,12.900901,8.397755,0.759126,84.000000,10.280023,0.988095,0.754545,34.970563,34.569541,0.872772,0.988533,1.536232,1.172512,13.038405,0.862823,0.176422,32951.dcm
99.000000,11.656682,11.151631,0.291165,102.000000,11.227231,0.970588,0.818182,38.142136,37.132887,0.902252,0.973540,1.045289,1.169405,12.529964,0.484867,0.162608,32953.dcm
52.000000,9.176822,7.340207,0.600182,53.000000,8.136858,0.981132,0.825397,26.727922,26.549776,0.927025,0.993335,1.250213,1.093244,9.486833,0.440006,0.162772,32955.dcm
472.000000,27.592840,22.755640,0.565580,497.000000,24.514670,0.949698,0.794613,88.769553,83.217792,0.856484,0.937459,1.212571,1.328545,28.460499,1.612092,0.169030,32961.dcm
118.000000,15.273301,10.239488,0.741984,129.000000,12.257335,0.914729,0.766234,44.384776,42.058096,0.838287,0.947579,1.491608,1.328545,15.652476,1.111421,0.177677,32970.dcm
76.000000,14.176354,7.391665,0.853307,87.000000,9.836982,0.873563,0.649573,39.213203,35.589108,0.754031,0.907580,1.917884,1.610057,13.341664,1.342532,0.208009,32976.dcm
462.000000,29.939889,21.250776,0.704422,515.000000,24.253591,0.897087,0.555288,101.882251,86.026133,0.784497,0.844368,1.408884,1.787908,32.756679,3.029458,0.181998,3298.dcm
129.000000,17.800531,10.305236,0.815378,147.000000,12.815924,0.877551,0.586364,53.698485,48.330862,0.693986,0.900041,1.727329,1.778789,20.024984,1.685953,0.203677,32989.dcm
114.000000,14.583371,10.197313,0.714885,116.000000,12.047793,0.982759,0.814286,40.970563,40.323164,0.881060,0.984198,1.430119,1.171734,14.560220,0.936816,0.172145,32996.dcm
73.000000,13.601816,7.637986,0.827448,89.000000,9.640876,0.820225,0.623932,39.798990,36.788657,0.677805,0.924362,1.780812,1.726678,14.764823,1.277617,0.206063,33001.dcm
90.000000,15.546655,8.547112,0.835315,111.000000,10.704745,0.810811,0.529412,48.284271,41.879088,0.644849,0.867344,1.818937,2.061384,17.117243,1.526258,0.216726,33005.dcm
114.000000,14.583371,10.197313,0.714885,116.000000,12.047793,0.982759,0.814286,40.970563,40.323164,0.881060,0.984198,1.430119,1.171734,14.560220,0.936816,0.172145,33011.dcm
90.000000,15.546655,8.547112,0.835315,111.000000,10.704745,0.810811,0.529412,48.284271,41.879088,0.644849,0.867344,1.818937,2.061384,17.117243,1.526258,0.216726,33016.dcm
126.000000,14.923305,14.185324,0.310576,154.000000,12.666025,0.818182,0.600000,56.870058,47.827649,0.692185,0.840999,1.052024,2.042617,16.155494,1.714492,0.208959,33022.dcm
48.000000,9.256040,6.882397,0.668672,51.000000,7.817640,0.941176,0.761905,27.313708,26.464078,0.861267,0.968894,1.344886,1.236831,9.219544,0.603391,0.169759,33033.dcm
52.000000,8.861930,7.807390,0.473110,56.000000,8.136858,0.928571,0.722222,28.727922,27.466738,0.866162,0.956099,1.135069,1.262976,9.433981,0.433802,0.164450,33041.dcm
63.000000,10.360078,7.910472,0.645745,65.000000,8.956232,0.969231,0.787500,30.142136,29.533909,0.907629,0.979821,1.309666,1.147619,10.440307,0.569061,0.165913,33047.dcm
47.000000,8.331773,7.466155,0.443839,47.000000,7.735778,1.000000,0.734375,25.556349,25.556349,0.904295,1.000000,1.115939,1.105834,8.544004,0.394656,0.162893,33055.dcm
94.000000,13.107787,11.339315,0.501630,127.000000,10.940042,0.740157,0.556213,48.870058,42.491988,0.654220,0.869489,1.155959,2.021846,14.764823,1.318703,0.197957,33061.dcm
53.000000,9.804303,7.005601,0.699591,54.000000,8.214724,0.981481,0.841270,27.313708,27.061773,0.909438,0.990776,1.399495,1.120149,9.848858,0.584992,0.168085,33074.dcm
160.000000,14.910216,14.113456,0.322520,167.000000,14.272993,0.958084,0.711111,48.284271,46.826413,0.916955,0.969807,1.056454,1.159529,15.811388,1.833555,0.163608,3308.dcm
81.000000,11.377850,9.228447,0.584923,82.000000,10.155413,0.987805,0.810000,33.556349,33.265241,0.919843,0.991325,1.232911,1.106253,11.661904,0.509862,0.163544,33080.dcm
76.000000,10.908130,9.013264,0.563247,77.000000,9.836982,0.987013,0.767677,32.384776,32.206631,0.920731,0.994499,1.210231,1.098142,11.401754,0.448156,0.162467,33088.dcm
62.000000,10.055322,8.049046,0.599365,65.000000,8.884866,0.953846,0.688889,30.970563,29.702759,0.883096,0.959064,1.249256,1.231109,10.295630,0.477365,0.164546,331.dcm
88.000000,14.402744,10.489385,0.685268,115.000000,10.585135,0.765217,0.571429,46.870058,40.866446,0.662154,0.871909,1.373078,1.986545,14.560220,1.652992,0.223579,33101.dcm
153.000000,15.989759,13.249275,0.559826,177.000000,13.957279,0.864407,0.728571,54.284271,49.418889,0.787255,0.910372,1.206840,1.532663,18.027756,1.147877,0.175061,33108.dcm
62.000000,9.575747,8.358004,0.488024,63.000000,8.884866,0.984127,0.765432,28.970563,28.792417,0.939821,0.993851,1.145698,1.077240,9.848858,0.274465,0.160166,33126.dcm
119.000000,14.678741,10.553646,0.695036,123.000000,12.309163,0.967480,0.708333,42.041631,41.177582,0.881932,0.979448,1.390869,1.181959,14.866069,0.841166,0.170262,33131.dcm
105.000000,13.566236,10.130650,0.665100,109.000000,11.562446,0.963303,0.795455,39.556349,38.610224,0.885104,0.976082,1.339128,1.185860,14.422205,0.746388,0.169051,33132.dcm
74.000000,10.946192,8.960847,0.574326,78.000000,9.706685,0.948718,0.672727,34.870058,32.783122,0.865249,0.940151,1.221558,1.307566,11.704700,0.570993,0.166765,33135.dcm
92.000000,13.214477,9.206969,0.717330,101.000000,10.823033,0.910891,0.638889,39.455844,37.159715,0.837246,0.941805,1.435269,1.346558,13.892444,0.805730,0.174405,33137.dcm
348.000000,24.796640,18.905173,0.647096,386.000000,21.049640,0.901554,0.630435,81.740115,72.671144,0.828066,0.889051,1.311633,1.527852,26.076810,2.357039,0.174140,3315.dcm
876.000000,46.976549,30.635893,0.758087,1160.000000,33.396974,0.755172,0.481319,193.036580,135.487442,0.599675,0.701874,1.533383,3.385051,52.952809,5.800500,0.224221,33159.dcm
655.000000,33.196675,29.012808,0.485985,771.000000,28.878572,0.849546,0.602022,128.953319,106.498528,0.725711,0.825869,1.144208,2.020291,38.470768,2.845047,0.185219,33200.dcm
1104.000000,46.827187,35.969481,0.640291,1385.000000,37.492085,0.797112,0.515406,181.421356,144.423888,0.665121,0.796069,1.301859,2.372454,52.392748,5.025507,0.197233,33214.dcm
116.000000,12.835430,11.967871,0.361405,121.000000,12.153016,0.958678,0.805556,40.384776,39.731819,0.923402,0.983832,1.072491,1.118839,13.416408,1.501158,0.164500,3323.dcm
49.000000,8.341357,7.608533,0.409866,49.000000,7.898654,1.000000,0.765625,25.556349,25.556349,0.942776,1.000000,1.096316,1.060698,8.544004,0.224941,0.159185,33240.dcm
43.000000,7.777925,7.150750,0.393406,43.000000,7.399277,1.000000,0.877551,23.899495,23.899495,0.946021,1.000000,1.087708,1.057059,8.062258,0.250272,0.158376,33245.dcm
46.000000,8.200119,7.277860,0.460748,47.000000,7.653040,0.978723,0.821429,25.313708,24.957417,0.928044,0.985925,1.126721,1.108521,8.544004,0.284932,0.159705,33248.dcm
57.000000,9.820276,7.547888,0.639727,59.000000,8.519076,0.966102,0.712500,28.970563,28.288545,0.895083,0.976458,1.301063,1.171734,10.440307,0.523256,0.165287,3325.dcm
68.000000,10.478737,8.386291,0.599580,70.000000,9.304853,0.971429,0.839506,30.727922,30.371631,0.926366,0.988405,1.249508,1.104963,10.816654,0.459105,0.163113,33253.dcm
98.000000,13.104791,9.757868,0.667507,101.000000,11.170384,0.970297,0.753846,37.798990,37.072242,0.896062,0.980773,1.342997,1.160178,13.341664,0.732322,0.168549,33256.dcm
110.000000,12.172384,11.796087,0.246723,114.000000,11.834541,0.964912,0.833333,40.384776,39.113087,0.903563,0.968511,1.031900,1.179866,13.038405,0.480105,0.161732,33257.dcm
76.000000,10.735226,9.134603,0.525328,79.000000,9.836982,0.962025,0.844444,32.727922,32.148755,0.924049,0.982304,1.175226,1.121536,11.180340,0.394648,0.161200,33259.dcm
89.000000,10.925760,10.590489,0.245827,93.000000,10.645108,0.956989,0.735537,35.798990,34.789741,0.924054,0.971808,1.031658,1.145887,11.401754,0.373598,0.160719,33261.dcm
44.000000,8.978088,6.447072,0.695951,46.000000,7.484821,0.956522,0.698413,25.556349,25.126268,0.875803,0.983171,1.392584,1.181232,9.219544,0.578671,0.169750,33262.dcm
54.000000,9.508412,7.373923,0.631328,56.000000,8.291860,0.964286,0.857143,27.899495,27.365058,0.906172,0.980844,1.289464,1.147068,9.486833,0.481544,0.164488,33263.dcm
78.000000,12.585413,8.083913,0.766433,80.000000,9.965575,0.975000,0.750000,34.384776,33.983755,0.848715,0.988337,1.556847,1.206224,13.152946,0.907818,0.177144,33266.dcm
57.000000,9.107735,8.235767,0.426981,59.000000,8.519076,0.966102,0.791667,28.727922,28.080523,0.908394,0.977464,1.105876,1.152189,9.848858,0.436259,0.162404,33269.dcm
54.000000,9.378066,7.595556,0.586530,56.000000,8.291860,0.964286,0.750000,28.142136,27.712054,0.883621,0.984718,1.234678,1.167106,9.848858,0.515462,0.165479,33273.dcm
62.000000,9.805430,8.248603,0.540680,63.000000,8.884866,0.984127,0.861111,29.313708,29.135563,0.917814,0.993923,1.188738,1.102910,10.295630,0.446185,0.162822,33276.dcm
65.000000,9.438536,8.928360,0.324320,66.000000,9.097284,0.984848,0.722222,29.798990,29.620844,0.930954,0.994022,1.057141,1.087126,10.198039,0.264402,0.159745,3328.dcm
37.000000,7.985862,6.045848,0.653335,38.000000,6.863663,0.973684,0.770833,22.727922,22.549776,0.914381,0.992162,1.320884,1.110984,8.246211,0.445327,0.164966,3330.dcm
35.000000,7.304967,6.249869,0.517697,36.000000,6.675581,0.972222,0.833333,21.899495,21.721349,0.932190,0.991865,1.168819,1.090411,7.615773,0.333426,0.160280,3331.dcm
37.000000,7.985862,6.045848,0.653335,38.000000,6.863663,0.973684,0.770833,22.727922,22.549776,0.914381,0.992162,1.320884,1.110984,8.246211,0.445327,0.164966,3333.dcm
36.000000,7.435216,6.270765,0.537306,36.000000,6.770275,1.000000,0.857143,21.899495,21.899495,0.943288,1.000000,1.185695,1.060122,7.615773,0.301289,0.159615,3334.dcm
1745.000000,55.281940,43.314016,0.621378,2104.000000,47.136005,0.829373,0.705051,241.865007,172.985922,0.732797,0.715217,1.276306,2.667723,63.126856,3.927163,0.176559,33341.dcm
91.000000,11.220963,10.430452,0.368695,91.000000,10.764051,1.000000,0.827273,34.970563,34.792417,0.944674,0.994906,1.075789,1.069434,11.704700,0.292172,0.159367,3336.dcm
37.000000,7.520583,6.633314,0.471210,38.000000,6.863663,0.973684,0.880952,23.656854,23.226773,0.861854,0.981820,1.133760,1.203656,8.062258,0.440813,0.165360,33367.dcm
93.000000,12.779039,9.793386,0.642407,96.000000,10.881695,0.968750,0.650350,38.041631,37.236617,0.842854,0.978839,1.304864,1.238299,13.152946,0.802172,0.172411,33371.dcm
133.000000,14.128409,12.299490,0.492079,139.000000,13.013103,0.956835,0.730769,44.627417,42.796325,0.912533,0.958969,1.148699,1.191632,14.317821,0.654680,0.163639,33378.dcm
103.000000,13.327803,10.054589,0.656407,107.000000,11.451798,0.962617,0.668831,39.455844,38.511779,0.872690,0.976073,1.325544,1.202751,14.317821,0.724304,0.167511,33385.dcm
255.000000,18.908596,17.615071,0.363509,269.000000,18.018770,0.947955,0.706371,61.941125,59.731199,0.898147,0.964322,1.073433,1.197314,19.924859,0.748170,0.163029,33391.dcm
83.000000,11.430582,9.790566,0.516107,91.000000,10.280023,0.912088,0.580420,37.455844,35.992430,0.805129,0.960930,1.167510,1.345090,13.038405,0.654910,0.168559,33396.dcm
185.000000,16.293557,14.817452,0.415910,196.000000,15.347616,0.943878,0.725490,54.870058,50.952974,0.895452,0.928612,1.099619,1.295058,17.262677,0.662323,0.162963,33404.dcm
92.000000,12.192322,9.921085,0.581263,96.000000,10.823033,0.958333,0.643357,37.455844,36.589306,0.863554,0.976865,1.228930,1.213505,13.152946,0.609959,0.166042,33409.dcm
188.000000,17.284824,14.586460,0.536519,200.000000,15.471556,0.940000,0.659649,55.112698,53.027422,0.840169,0.962163,1.184991,1.285688,19.235384,1.003246,0.169170,33417.dcm
114.000000,13.826233,10.718333,0.631695,119.000000,12.047793,0.957983,0.740260,41.213203,39.996749,0.895499,0.970484,1.289961,1.185654,14.866069,0.712557,0.166327,33423.dcm
88.000000,11.183394,10.318142,0.385685,89.000000,10.585135,0.988764,0.800000,34.970563,34.747687,0.915885,0.993627,1.083857,1.105892,11.704700,0.472818,0.162547,33426.dcm
47.000000,8.166703,7.606475,0.363995,51.000000,7.735778,0.921569,0.734375,26.727922,25.659049,0.897071,0.960009,1.073651,1.209547,8.944272,0.370991,0.162084,33427.dcm
59.000000,11.056325,7.011238,0.773220,63.000000,8.667245,0.936508,0.670455,30.384776,29.479883,0.853120,0.970219,1.576943,1.245232,11.401754,0.813407,0.178743,33430.dcm
74.000000,11.998635,8.016397,0.744063,76.000000,9.706685,0.973684,0.711538,34.384776,33.375528,0.834805,0.970648,1.496762,1.271425,13.341664,0.796833,0.173618,33433.dcm
75.000000,12.923060,8.172128,0.774668,88.000000,9.772050,0.852273,0.625000,39.213203,34.642161,0.785346,0.883431,1.581358,1.631524,12.649111,1.082150,0.192602,33436.dcm
483.000000,30.177300,21.780593,0.692149,554.000000,24.798683,0.871841,0.594828,101.982756,88.268197,0.779020,0.865521,1.385513,1.713549,32.249031,2.173456,0.178882,33449.dcm
943.000000,44.321444,27.734405,0.780019,1010.000000,34.650612,0.933663,0.698519,125.396970,118.786386,0.839824,0.947283,1.598067,1.326944,45.044423,3.205000,0.181000,33469.dcm
79.000000,10.881636,9.428450,0.499255,83.000000,10.029253,0.951807,0.718182,34.384776,33.301737,0.895165,0.968502,1.154128,1.190955,11.704700,0.436338,0.161898,33486.dcm
52.000000,9.514701,8.292428,0.490327,61.000000,8.136858,0.852459,0.641975,31.313708,29.551328,0.748271,0.943719,1.147396,1.500568,10.295630,0.868925,0.188254,335.dcm
310.000000,26.314829,15.840119,0.798536,356.000000,19.867165,0.870787,0.596154,80.911688,72.311812,0.744995,0.893713,1.661277,1.680548,27.513633,2.156288,0.189660,33503.dcm
54.000000,8.862825,7.925345,0.447621,56.000000,8.291860,0.964286,0.750000,27.556349,27.021912,0.929333,0.980606,1.118289,1.119025,9.486833,0.329400,0.160526,33520.dcm
671.000000,39.330440,24.990623,0.772182,865.000000,29.229159,0.775723,0.564340,151.195959,110.267016,0.693491,0.729299,1.573808,2.711115,41.109610,3.453155,0.202007,33527.dcm
905.000000,52.785789,24.077383,0.889911,1127.000000,33.945276,0.803017,0.483440,168.166522,137.282581,0.603431,0.816349,2.192339,2.486684,56.824291,5.315018,0.232279,3354.dcm
54.000000,8.934932,8.046993,0.434604,54.000000,8.291860,1.000000,0.600000,28.041631,28.041631,0.862973,1.000000,1.110344,1.158785,10.049876,0.418975,0.164260,33542.dcm
77.000000,11.050094,9.072157,0.570924,79.000000,9.901487,0.974684,0.700000,33.798990,32.750569,0.902117,0.968981,1.218023,1.180611,11.401754,0.514235,0.163752,33548.dcm
345.000000,23.849561,18.726612,0.619246,360.000000,20.958713,0.958333,0.712810,72.183766,69.787913,0.890161,0.966809,1.273565,1.201850,25.059928,1.108965,0.166091,33565.dcm
516.000000,28.700661,23.147447,0.591217,530.000000,25.631847,0.973585,0.741379,86.083261,83.939827,0.920287,0.975100,1.239906,1.142820,29.832868,1.213777,0.164349,33588.dcm
89.000000,11.290290,10.189293,0.430726,90.000000,10.645108,0.988889,0.809091,34.970563,34.718627,0.927844,0.992796,1.108054,1.093466,11.661904,0.370653,0.160552,33598.dcm
75.000000,12.660831,7.989543,0.775747,80.000000,9.772050,0.937500,0.641026,35.213203,34.391396,0.796841,0.976662,1.584675,1.315649,13.152946,1.009183,0.184552,33608.dcm
103.000000,15.448966,9.599123,0.783538,118.000000,11.451798,0.872881,0.585227,44.627417,42.109246,0.729948,0.943573,1.609414,1.538709,16.278821,1.414359,0.199118,33614.dcm
36.000000,7.435216,6.270765,0.537306,36.000000,6.770275,1.000000,0.857143,21.899495,21.899495,0.943288,1.000000,1.185695,1.060122,7.615773,0.301289,0.159615,33622.dcm
140.000000,14.236564,12.921710,0.419744,142.000000,13.351162,0.985915,0.625000,45.355339,44.711677,0.880027,0.985808,1.101755,1.169281,16.031220,0.620836,0.163832,33628.dcm
44.000000,9.227565,6.289020,0.731774,46.000000,7.484821,0.956522,0.814815,25.899495,25.469413,0.852363,0.983394,1.467250,1.213165,9.486833,0.633154,0.173342,33633.dcm
69.000000,10.807929,8.391758,0.630185,75.000000,9.373021,0.920000,0.690000,32.384776,31.449318,0.876671,0.971114,1.287922,1.209547,11.180340,0.587348,0.167180,33641.dcm
434.000000,24.403014,22.905587,0.344905,450.000000,23.507147,0.964444,0.723333,79.840620,76.856173,0.923298,0.962620,1.065374,1.168822,25.632011,0.646687,0.160931,33649.dcm
369.000000,23.073020,20.674251,0.443982,384.000000,21.675456,0.960938,0.697543,74.426407,71.194771,0.914829,0.956579,1.116027,1.194587,24.351591,0.773876,0.162114,33670.dcm
66.000000,10.609136,8.359076,0.615787,72.000000,9.166996,0.916667,0.600000,33.213203,31.872504,0.816435,0.959634,1.269176,1.330049,11.180340,0.656021,0.170228,33687.dcm
82.000000,10.877411,9.859754,0.422328,86.000000,10.217908,0.953488,0.677686,35.213203,34.139460,0.884118,0.969507,1.103213,1.203337,11.704700,0.449282,0.162246,33693.dcm
106.000000,15.508870,9.393494,0.795704,118.000000,11.617375,0.898305,0.602273,44.284271,41.633594,0.768472,0.940144,1.651022,1.472256,16.278821,1.338627,0.192274,33699.dcm
75.000000,12.660831,7.989543,0.775747,80.000000,9.772050,0.937500,0.641026,35.213203,34.391396,0.796841,0.976662,1.584675,1.315649,13.152946,1.009183,0.184552,33705.dcm
80.000000,13.049267,8.072998,0.785663,83.000000,10.092530,0.963855,0.615385,36.041631,34.898967,0.825419,0.968296,1.616409,1.292138,13.341664,0.991402,0.181867,33715.dcm
469.000000,26.481036,23.338587,0.472497,495.000000,24.436639,0.947475,0.721538,87.254834,81.623330,0.884615,0.935459,1.134646,1.291803,28.425341,1.283307,0.165681,33724.dcm
45.000000,8.148523,7.345014,0.433004,46.000000,7.569398,0.978261,0.703125,25.556349,25.200058,0.890470,0.986059,1.109395,1.154982,8.544004,0.411256,0.163446,33737.dcm
34.000000,8.266526,5.583503,0.737419,38.000000,6.579525,0.894737,0.607143,24.384776,22.903392,0.814496,0.939250,1.480527,1.391710,8.544004,0.632382,0.178023,33739.dcm
46.000000,9.261674,6.591193,0.702521,47.000000,7.653040,0.978723,0.657143,26.384776,26.206631,0.841677,0.993248,1.405159,1.204312,10.198039,0.600898,0.171951,33743.dcm
36.000000,8.839059,5.581666,0.775394,41.000000,6.770275,0.878049,0.571429,25.798990,24.032056,0.783304,0.931511,1.583588,1.471272,9.219544,0.813249,0.185099,33745.dcm
34.000000,6.836100,6.610530,0.254765,36.000000,6.579525,0.944444,0.693878,22.142136,21.785844,0.900202,0.983909,1.034123,1.147493,7.280110,0.333785,0.161332,33746.dcm
21.000000,5.922729,4.783353,0.589694,22.000000,5.170883,0.954545,0.700000,17.899495,17.469413,0.864714,0.975972,1.238196,1.214094,6.082763,0.399934,0.164561,33749.dcm
28.000000,8.761067,4.299046,0.871329,31.000000,5.970821,0.903226,0.583333,22.142136,21.559920,0.756961,0.973706,2.037910,1.393385,8.544004,0.875311,0.206633,33750.dcm
56.000000,9.843363,7.435393,0.655297,56.000000,8.444016,1.000000,0.700000,28.384776,28.206631,0.884495,0.993724,1.323852,1.144915,10.440307,0.522084,0.166864,33754.dcm
127.000000,14.182755,11.534434,0.581884,130.000000,12.716187,0.976923,0.751479,42.627417,41.754073,0.915410,0.979512,1.229601,1.138582,14.422205,0.561319,0.163153,33764.dcm
119.000000,13.335335,11.784975,0.467977,125.000000,12.309163,0.952000,0.762821,41.798990,40.912465,0.893399,0.978791,1.131554,1.168355,14.317821,0.649503,0.164942,33776.dcm
1266.000000,56.075083,32.398575,0.816199,1595.000000,40.148739,0.793730,0.502381,194.592929,154.507030,0.666419,0.794001,1.730789,2.380184,59.933296,5.049696,0.206922,3378.dcm
111.000000,14.108217,10.368168,0.678172,111.000000,11.888212,1.000000,0.792857,39.798990,39.798990,0.880620,1.000000,1.360724,1.135563,14.317821,0.885851,0.171100,33783.dcm
75.000000,10.463027,9.321626,0.454178,77.000000,9.772050,0.974026,0.750000,32.384776,31.983755,0.921324,0.987617,1.122447,1.112783,10.770330,0.412619,0.161417,33793.dcm
90.000000,11.679289,9.940919,0.524910,91.000000,10.704745,0.989011,0.818182,34.970563,34.792417,0.934293,0.994906,1.174870,1.081317,12.083046,0.414648,0.161501,33797.dcm
37.000000,6.930803,6.930803,0.000000,37.000000,6.863663,1.000000,0.755102,22.142136,22.142136,0.948359,1.000000,1.000000,1.054453,7.280110,0.142599,0.157779,33805.dcm
55.000000,8.893728,8.163494,0.396827,57.000000,8.368284,0.964912,0.679012,28.384776,27.805609,0.893939,0.979596,1.089451,1.165731,9.486833,0.412572,0.162585,33809.dcm
173.000000,17.831767,12.970869,0.686211,190.000000,14.841511,0.910526,0.640741,54.526912,51.777000,0.810928,0.949568,1.374755,1.367621,19.697716,1.159004,0.174692,33816.dcm
49.000000,9.302915,6.892583,0.671609,50.000000,7.898654,0.980000,0.680556,26.384776,26.206631,0.896569,0.993248,1.349699,1.130579,9.486833,0.502758,0.167583,33822.dcm
138.000000,14.876268,11.946977,0.595858,142.000000,13.255454,0.971831,0.707692,44.284271,43.424108,0.919660,0.980576,1.245191,1.130863,15.524175,0.628678,0.163663,33830.dcm
109.000000,14.020079,10.266191,0.681037,110.000000,11.780624,0.990909,0.778571,39.798990,39.442699,0.880447,0.991048,1.365655,1.156399,14.317821,0.897288,0.171612,33837.dcm
82.000000,10.840041,9.776024,0.432062,82.000000,10.217908,1.000000,0.745455,33.213203,33.213203,0.934119,1.000000,1.108839,1.070527,11.401754,0.309952,0.160374,33845.dcm
