gabormean_0_0otsu1,gaborSD_0_0otsu1,gabormean_0_1otsu1,gaborSD_0_1otsu1,gabormean_0_2otsu1,gaborSD_0_2otsu1,gabormean_1_0otsu1,gaborSD_1_0otsu1,gabormean_1_1otsu1,gaborSD_1_1otsu1,gabormean_1_2otsu1,gaborSD_1_2otsu1,gabormean_2_0otsu1,gaborSD_2_0otsu1,gabormean_2_1otsu1,gaborSD_2_1otsu1,gabormean_2_2otsu1,gaborSD_2_2otsu1,gabormean_3_0otsu1,gaborSD_3_0otsu1,gabormean_3_1otsu1,gaborSD_3_1otsu1,gabormean_3_2otsu1,gaborSD_3_2otsu1,gabormean_0_0otsu2,gaborSD_0_0otsu2,gabormean_0_1otsu2,gaborSD_0_1otsu2,gabormean_0_2otsu2,gaborSD_0_2otsu2,gabormean_1_0otsu2,gaborSD_1_0otsu2,gabormean_1_1otsu2,gaborSD_1_1otsu2,gabormean_1_2otsu2,gaborSD_1_2otsu2,gabormean_2_0otsu2,gaborSD_2_0otsu2,gabormean_2_1otsu2,gaborSD_2_1otsu2,gabormean_2_2otsu2,gaborSD_2_2otsu2,gabormean_3_0otsu2,gaborSD_3_0otsu2,gabormean_3_1otsu2,gaborSD_3_1otsu2,gabormean_3_2otsu2,gaborSD_3_2otsu2,gabormean_0_0otsu3,gaborSD_0_0otsu3,gabormean_0_1otsu3,gaborSD_0_1otsu3,gabormean_0_2otsu3,gaborSD_0_2otsu3,gabormean_1_0otsu3,gaborSD_1_0otsu3,gabormean_1_1otsu3,gaborSD_1_1otsu3,gabormean_1_2otsu3,gaborSD_1_2otsu3,gabormean_2_0otsu3,gaborSD_2_0otsu3,gabormean_2_1otsu3,gaborSD_2_1otsu3,gabormean_2_2otsu3,gaborSD_2_2otsu3,gabormean_3_0otsu3,gaborSD_3_0otsu3,gabormean_3_1otsu3,gaborSD_3_1otsu3,gabormean_3_2otsu3,gaborSD_3_2otsu3,gabormean_0_0otsu4,gaborSD_0_0otsu4,gabormean_0_1otsu4,gaborSD_0_1otsu4,gabormean_0_2otsu4,gaborSD_0_2otsu4,gabormean_1_0otsu4,gaborSD_1_0otsu4,gabormean_1_1otsu4,gaborSD_1_1otsu4,gabormean_1_2otsu4,gaborSD_1_2otsu4,gabormean_2_0otsu4,gaborSD_2_0otsu4,gabormean_2_1otsu4,gaborSD_2_1otsu4,gabormean_2_2otsu4,gaborSD_2_2otsu4,gabormean_3_0otsu4,gaborSD_3_0otsu4,gabormean_3_1otsu4,gaborSD_3_1otsu4,gabormean_3_2otsu4,gaborSD_3_2otsu4,ImageName
47.385965,70.505763,52.140351,73.347860,126.017544,42.223678,39.947368,44.589165,103.561404,55.557248,44.421053,47.776618,69.754386,71.897069,67.192982,71.842695,115.122807,44.961916,53.263158,50.285089,63.771930,46.234657,56.245614,53.597135,53.738095,76.597160,56.714286,80.340825,140.928571,37.085526,45.238095,49.459424,116.380952,53.455681,49.357143,51.778525,80.642857,78.829802,78.023810,79.551636,131.619048,38.969627,61.714286,55.628246,69.333333,50.786337,63.714286,59.956605,68.068966,86.101241,70.931034,90.289191,143.896552,38.301758,52.517241,57.376962,131.931034,45.363556,55.517241,59.826905,101.241379,82.635454,99.206897,82.797248,138.344828,41.318688,74.689655,62.360761,75.931034,58.489884,77.965517,66.919719,76.625000,87.093723,82.500000,89.431538,139.937500,35.030403,72.375000,69.982736,137.812500,47.642025,74.625000,75.261212,133.625000,80.383145,135.125000,73.697467,135.750000,38.789174,102.750000,71.271780,95.312500,69.873904,109.875000,74.198720,19996.dcm
84.684211,72.872753,100.157895,71.114117,118.447368,42.717613,76.894737,58.101863,153.605263,52.672645,76.763158,56.005036,65.289474,80.001658,76.263158,78.741687,124.684211,40.245265,73.894737,63.907784,85.394737,59.214927,85.105263,62.989398,90.678571,79.320285,105.785714,76.366251,124.750000,43.469551,85.750000,62.836428,161.750000,53.880956,82.678571,61.621938,82.214286,86.653998,92.321429,85.113455,130.928571,39.168136,81.142857,70.619856,93.821429,64.799436,98.178571,66.901837,97.210526,88.769101,111.052632,85.761603,140.105263,33.122491,61.263158,42.043419,138.315789,47.041415,60.789474,42.303899,74.631579,88.217037,83.894737,88.247691,142.473684,31.018576,68.105263,54.487404,94.684211,65.873661,88.421053,59.232420,127.000000,83.735032,140.400000,80.887027,142.700000,31.864470,46.400000,33.889362,121.000000,37.163303,55.200000,32.471526,59.900000,78.691310,68.400000,80.170929,144.300000,31.619438,75.500000,64.078511,109.700000,78.128171,89.900000,69.674561,19998.dcm
69.890710,50.573405,44.830601,60.693236,125.945355,58.844433,50.983607,31.222610,94.825137,47.771112,52.016393,29.309728,65.683060,50.621392,40.617486,59.908044,139.683060,58.609605,78.666667,40.657959,108.415301,54.699902,67.989071,40.537866,58.798246,33.295720,22.122807,39.169281,160.061404,46.024289,45.859649,27.223713,103.780702,47.510736,43.377193,19.819268,56.061404,27.108528,25.078947,32.270194,175.000000,41.839559,71.421053,32.832882,123.912281,51.126351,64.719298,32.659820,55.542857,26.020998,9.142857,9.993165,187.142857,32.990243,44.728571,24.950340,106.542857,49.879183,39.828571,17.214732,57.728571,29.543837,23.514286,30.435364,200.200000,26.835840,69.471429,25.996500,126.671429,52.033635,63.514286,25.156175,64.722222,23.835881,6.861111,3.965226,208.611111,23.829487,42.027778,23.486757,109.472222,51.367853,36.416667,12.461082,56.861111,29.178419,18.166667,20.378560,217.583333,15.840951,62.916667,24.611699,126.861111,54.581605,58.666667,22.283883,20010.dcm
77.080000,63.786263,82.500000,63.181388,129.540000,59.160180,97.560000,50.768446,131.840000,74.147223,100.520000,54.873599,72.540000,67.844423,68.640000,74.258720,125.740000,60.232478,134.420000,63.189411,101.540000,61.126904,130.840000,44.101627,86.750000,68.875613,85.222222,65.582276,155.638889,46.236135,113.750000,44.839635,160.944444,59.834030,96.222222,51.708033,82.583333,76.027204,81.777778,82.531418,151.722222,47.418267,153.472222,62.206332,119.333333,57.707142,132.388889,43.884444,89.869565,68.638913,77.565217,60.669617,176.217391,36.564957,129.956522,40.649811,187.434783,46.380664,91.782609,46.180433,92.000000,85.868822,102.000000,87.020374,176.826087,32.418642,178.000000,45.533205,146.782609,46.379812,146.739130,32.965847,69.727273,45.534802,50.454545,34.185856,195.000000,24.899799,134.545455,17.800919,180.727273,53.436113,80.272727,47.998106,116.636364,93.290163,137.000000,83.379854,192.454545,28.817924,188.454545,34.946713,159.727273,44.199753,155.363636,25.974113,20033.dcm
102.972603,65.288669,107.054795,72.417940,130.041096,65.979256,99.780822,59.689532,92.479452,68.381509,110.150685,58.926430,68.534247,58.567407,52.917808,61.522975,128.904110,65.804881,124.547945,61.577873,96.904110,57.486512,118.876712,61.394432,112.924528,66.585933,114.716981,74.523713,159.547170,49.372044,95.471698,59.021379,100.433962,71.617174,99.452830,61.607494,77.320755,65.197562,62.471698,68.008089,159.490566,46.313573,133.264151,63.484750,105.150943,59.989229,124.301887,59.429850,107.000000,58.158404,131.361111,73.995812,184.222222,35.657186,87.361111,50.184319,81.750000,68.206985,84.305556,59.107079,80.472222,71.216967,70.777778,74.120023,182.583333,36.035994,134.750000,69.924194,96.027778,57.651409,117.694444,53.094428,88.578947,45.690159,160.736842,58.375073,208.000000,21.605041,92.157895,40.234401,70.315789,65.625243,82.263158,45.503165,54.210526,42.982657,42.789474,35.957659,205.157895,25.230632,153.526316,52.471546,82.368421,51.794691,118.473684,37.237031,20037.dcm
92.486486,61.814967,91.297297,71.966375,128.216216,54.276624,108.243243,61.245592,95.918919,52.938842,149.216216,68.634351,83.054054,66.272563,73.783784,77.665284,121.054054,56.955609,119.405405,74.528689,125.162162,63.422969,111.810811,77.641569,105.321429,64.873697,99.428571,78.472184,148.642857,44.087635,124.928571,58.174023,100.964286,57.755860,171.250000,61.710570,82.500000,72.076862,74.000000,84.681101,139.392857,46.531025,133.428571,73.925603,136.607143,64.686904,120.750000,81.809908,113.421053,68.227003,102.842105,85.794498,165.578947,31.661957,141.105263,54.681801,121.526316,54.348023,199.684211,34.554390,102.631579,79.610308,98.578947,92.476613,159.842105,29.807276,126.631579,69.944590,135.263158,59.252606,105.105263,81.854814,127.272727,72.441826,129.636364,86.652493,172.636364,33.930142,165.181818,41.436260,137.909091,47.599274,220.909091,23.721107,98.636364,76.617586,92.545455,91.997134,166.909091,30.794332,143.272727,59.838267,134.818182,72.798102,113.363636,78.709939,20048.dcm
83.739130,61.442860,55.913043,69.074712,138.521739,51.414294,104.318841,44.324171,106.550725,64.864006,78.753623,51.291097,58.405797,64.423991,53.275362,67.122777,137.101449,49.493952,90.521739,56.954731,97.202899,54.786103,58.130435,38.389610,81.259259,64.181695,40.611111,61.405370,156.037037,43.373743,101.055556,43.156764,105.703704,67.405456,68.833333,47.793088,60.888889,69.590085,55.537037,72.396370,153.796296,42.112329,88.092593,54.765114,96.703704,56.492654,50.648148,34.145171,65.435897,49.527661,18.948718,28.158339,175.487179,33.209757,102.025641,37.461901,97.512821,66.141742,63.512821,50.813318,60.615385,74.042881,56.641026,76.282193,172.102564,34.095682,87.794872,53.401251,85.358974,54.855546,50.153846,36.566118,50.652174,35.948965,6.608696,5.844493,197.956522,21.926485,93.608696,29.982933,79.086957,62.739659,43.260870,38.440293,38.043478,43.873245,34.826087,46.749480,195.391304,21.351472,89.913043,48.288821,60.695652,39.658124,43.043478,37.263775,20060.dcm
72.666667,68.736665,90.757576,80.908139,120.030303,40.561285,83.363636,60.246275,123.121212,57.639915,85.969697,62.337531,86.909091,73.921987,83.151515,72.769809,108.060606,42.550661,105.181818,65.286127,110.090909,44.818637,111.787879,61.574019,79.160000,73.055732,88.520000,84.875949,132.560000,36.074090,80.680000,61.871318,131.040000,58.668901,80.680000,65.765822,72.560000,68.314884,73.360000,69.726179,121.480000,38.820227,100.880000,66.705397,110.360000,42.247170,104.000000,62.904690,63.400000,59.234160,63.200000,69.711856,155.000000,22.709344,75.533333,50.436476,121.200000,53.150998,74.333333,60.764965,44.800000,30.339037,47.733333,44.846511,145.466667,21.970326,97.200000,60.578403,109.533333,37.822644,92.733333,49.750042,47.500000,43.312816,40.500000,50.193910,169.875000,11.776945,67.500000,44.727748,123.250000,43.288897,62.250000,57.969820,41.375000,34.379967,42.250000,51.610492,158.500000,16.449056,79.875000,52.190414,107.375000,28.187827,69.625000,47.040826,20063.dcm
33.694534,50.170804,29.832797,56.525338,64.025723,82.250753,54.331190,61.408807,38.151125,52.434103,49.565916,54.828130,15.562701,37.864381,12.356913,38.192947,73.942122,82.999824,76.797428,66.907356,69.678457,64.412678,64.549839,57.699527,38.332103,52.145811,34.121771,59.366875,73.191882,84.313393,59.782288,62.420384,43.014760,54.283138,54.059041,55.244542,16.859779,39.915126,13.202952,40.327632,83.881919,84.331845,81.601476,64.848112,74.944649,63.912619,67.719557,55.418632,44.057269,54.716739,39.493392,63.252155,85.854626,86.373397,64.951542,61.109450,48.713656,56.167039,57.674009,52.330294,18.488987,42.122804,14.365639,42.664603,97.092511,85.243043,88.867841,61.398453,81.894273,62.587972,71.660793,51.176983,89.129412,61.908686,91.435294,77.239338,185.141176,39.736080,100.164706,57.918425,93.058824,59.071457,80.517647,46.739046,36.047059,58.541785,29.164706,61.101759,188.235294,38.468802,109.788235,56.527510,128.235294,54.197533,82.176471,44.568347,20075.dcm
58.106952,51.443458,45.475936,56.127861,128.887701,55.443599,51.588235,31.096044,107.449198,57.840077,41.962567,30.606305,46.139037,57.788565,33.914439,58.454404,129.475936,55.658745,50.048128,32.190676,99.299465,51.996548,40.673797,36.255745,46.616541,33.626451,31.473684,36.705540,151.947368,47.097950,55.187970,31.088620,116.849624,59.532840,43.315789,29.998325,53.962406,63.818921,40.518797,65.330697,152.962406,46.677067,52.067669,31.145600,109.954887,52.378556,43.142857,33.411154,45.036145,24.203127,23.048193,19.340280,179.445783,34.292591,53.000000,24.179713,138.638554,53.710057,39.746988,17.772165,33.180723,34.855151,18.445783,32.906094,180.132530,33.776443,50.373494,24.558398,112.433735,49.950022,39.457831,20.644672,47.023256,23.088328,24.488372,15.056041,204.604651,22.689561,51.093023,25.437893,152.534884,41.516691,40.116279,17.327668,24.093023,18.586751,12.069767,20.221859,204.534884,21.344508,50.441860,22.617210,113.162791,51.894091,35.813953,16.968115,20085.dcm
56.261905,58.004852,51.507937,63.373022,128.706349,56.294663,87.769841,42.802273,97.269841,50.062267,78.587302,41.509762,82.373016,56.634651,47.063492,56.081048,128.460317,54.300151,87.063492,47.147216,122.317460,65.060175,76.095238,46.080352,64.011628,65.234688,55.988372,69.015343,155.941860,44.970933,93.651163,45.892910,99.500000,52.467973,78.232558,40.371707,86.186047,51.718130,38.488372,42.630490,152.988372,46.202494,90.476744,51.051007,148.639535,53.939817,82.732558,47.623134,68.615385,74.073401,66.884615,75.695120,179.173077,36.839195,93.442308,42.519390,101.826923,52.100477,77.596154,37.507259,82.596154,50.655801,28.115385,26.701438,174.846154,37.717414,83.653846,45.138951,164.615385,46.498642,82.307692,41.603892,46.923077,44.300721,45.076923,45.596424,200.076923,24.192434,91.846154,46.170720,99.230769,48.715753,73.076923,39.577694,86.730769,49.132114,20.423077,17.848637,193.346154,28.364686,82.653846,47.583982,181.769231,41.994578,79.769231,40.248536,20102.dcm
38.281250,47.084948,35.473214,49.809855,131.674107,52.530120,58.464286,31.855737,78.763393,46.479199,50.830357,31.406460,54.758929,45.118627,30.633929,47.387913,140.794643,54.979758,61.312500,34.548343,113.727679,47.107662,45.888393,36.454666,38.484663,51.157027,35.987730,53.497777,152.036810,44.508688,62.214724,33.188341,81.447853,47.717035,54.061350,34.080821,54.662577,49.576132,32.006135,52.456507,163.024540,44.906480,63.392638,36.659669,117.079755,51.282440,50.073620,40.706501,35.104000,47.259890,32.568000,48.966140,162.480000,42.350991,61.640000,34.065970,86.312000,50.737372,51.472000,35.452962,56.840000,54.717662,37.384000,58.568238,174.656000,41.139045,65.192000,38.680181,118.560000,54.336081,54.512000,44.178088,36.600000,50.942821,34.342857,51.219869,179.714286,39.148229,61.557143,39.067625,89.914286,53.085587,49.757143,42.483905,62.200000,66.658898,52.757143,72.924705,193.842857,36.699578,69.728571,43.786346,112.914286,59.485656,64.285714,52.408967,20120.dcm
52.736677,43.970326,22.739812,37.525983,145.479624,47.819354,112.673981,54.335960,93.087774,52.122001,94.253918,55.593947,88.714734,53.899891,42.554859,34.560256,146.482759,49.007625,97.736677,54.418246,90.946708,53.258362,92.824451,51.166708,51.126087,41.899930,21.356522,35.321899,166.395652,36.927463,123.730435,53.974978,105.400000,54.100069,98.347826,58.121548,94.173913,56.924797,39.013043,25.608487,167.569565,38.542915,103.482609,56.369238,96.891304,53.402496,97.973913,52.348006,49.056738,38.276769,19.042553,29.015728,184.524823,28.563609,138.631206,51.244569,119.127660,55.297617,106.801418,57.324044,97.723404,59.060031,40.092199,25.727667,185.787234,30.415881,112.900709,58.193925,99.312057,46.945277,103.510638,53.106983,29.714286,10.845361,14.685714,7.086738,195.342857,16.568828,164.514286,57.086298,152.857143,54.324268,101.542857,48.441197,136.314286,60.696337,35.714286,18.619363,201.800000,10.747914,90.142857,47.203030,104.657143,49.905171,81.771429,50.276931,20198.dcm
28.429630,36.053633,20.224691,38.100783,149.995062,58.259746,49.229630,26.471152,123.320988,59.150050,37.424691,20.716554,52.024691,42.359837,20.637037,33.396420,150.698765,59.776549,52.533333,26.143587,95.362963,54.948032,35.706173,20.113787,20.086806,12.761663,11.562500,12.029128,177.597222,43.630108,50.010417,27.188526,126.881944,62.728273,37.809028,19.485767,44.607639,33.972969,12.666667,9.318222,179.541667,43.130848,51.822917,26.141398,99.559028,55.668037,37.833333,19.786843,18.095023,10.168804,10.312217,8.479241,193.203620,35.313906,49.714932,26.923548,127.497738,60.344211,38.226244,19.039515,44.289593,33.821420,12.212670,9.086204,195.076923,34.214410,52.194570,26.532367,99.873303,55.835817,39.547511,19.682797,17.926471,9.556562,10.595588,7.301323,208.588235,30.092074,50.691176,28.726943,121.058824,55.067604,40.235294,19.922902,38.602941,32.204044,12.272059,8.660226,210.161765,27.142756,53.544118,27.933219,99.433824,57.871339,41.897059,21.323011,20212.dcm
59.436548,45.257678,44.878173,45.542707,146.725888,50.548380,85.873096,46.427903,86.634518,62.045313,94.497462,48.961837,53.928934,49.666285,32.593909,54.977245,149.710660,48.078937,107.055838,56.310563,100.436548,54.208990,105.411168,61.546966,56.932432,43.324069,42.310811,41.398487,162.270270,45.455756,92.682432,45.918893,94.175676,63.730696,99.398649,49.301342,56.682432,51.970823,33.344595,58.191300,164.385135,43.109183,107.783784,56.450754,105.506757,55.368585,103.959459,63.064040,57.730000,33.472091,38.860000,28.727567,176.430000,37.067575,102.710000,48.355229,104.950000,69.189153,108.600000,48.854143,55.360000,45.905595,29.330000,52.591249,178.500000,35.385468,106.500000,56.000631,118.150000,58.566094,94.740000,62.022580,64.636364,32.289679,38.409091,24.741827,191.136364,43.840941,151.318182,46.550931,193.363636,55.935801,122.727273,71.293613,59.909091,49.887406,25.681818,50.871815,190.318182,46.023168,78.545455,33.494459,185.045455,49.212346,62.500000,38.210881,20222.dcm
26.860504,44.611594,19.734454,48.052161,165.220168,48.634903,51.692437,25.817891,96.285714,47.034041,54.245378,26.687371,33.411765,35.577111,19.855462,41.768352,163.794958,49.493682,48.552941,27.893589,81.959664,45.790899,41.559664,23.327944,28.878728,47.479616,21.196819,51.041182,178.924453,38.335049,53.433400,26.537860,100.161034,46.301755,57.011928,26.905691,30.940358,34.371483,16.719682,39.003664,177.439364,39.811856,50.226640,28.291178,83.781312,46.044452,43.825050,23.906800,29.736715,50.639645,22.541063,54.556961,188.270531,32.558076,54.753623,27.315344,101.379227,44.982791,59.243961,26.914282,26.823671,29.333109,13.002415,32.533425,186.538647,34.875527,49.859903,28.339086,81.806763,40.953660,44.596618,23.771187,47.563025,71.072014,40.453782,75.999080,201.411765,31.357267,54.949580,25.879070,100.588235,38.611365,57.126050,23.521197,17.731092,7.796889,5.487395,2.767443,196.067227,38.030258,48.932773,18.615526,78.689076,28.973321,47.310924,17.579721,20257.dcm
77.300000,63.645652,80.000000,68.693723,123.533333,51.444468,104.066667,70.531447,112.333333,80.795755,120.633333,63.779514,86.033333,56.065530,88.066667,71.829268,127.466667,54.748789,105.833333,56.354227,154.633333,57.058037,72.266667,43.034816,91.550000,72.144209,83.550000,78.716329,143.800000,35.993567,136.000000,64.042749,152.600000,67.937587,146.100000,46.826556,104.500000,57.241409,113.250000,68.200073,159.050000,29.137559,89.200000,56.706632,178.100000,49.124868,57.550000,25.883291,106.500000,65.504844,79.142857,82.480634,157.285714,31.126117,159.642857,59.977697,180.428571,56.825934,155.285714,40.217540,116.071429,56.745673,124.285714,65.791546,167.285714,28.794841,87.642857,59.408115,200.642857,33.304209,49.357143,19.157674,108.142857,57.880419,78.285714,72.511411,166.857143,28.823767,190.142857,44.232072,213.142857,37.764307,169.000000,21.756225,125.142857,59.240832,138.000000,61.384037,176.714286,28.188143,73.000000,57.282924,216.714286,25.256777,39.857143,12.785781,20266.dcm
28.729894,44.228680,19.437026,47.707985,168.839150,47.124245,47.675266,27.058434,99.473445,48.579429,44.857360,25.216346,30.288316,35.408326,18.514416,39.246060,168.772382,47.554893,46.673748,27.934053,79.405159,44.295375,42.886191,24.058770,30.648601,46.923838,21.498252,50.733171,180.370629,38.300714,48.667832,26.636191,102.239510,47.484354,46.265734,24.461543,28.106643,35.066224,16.017483,38.062807,180.272727,38.929310,47.832168,28.255833,80.809441,44.112343,44.765734,24.505141,31.852632,50.248238,23.884211,54.340632,189.317895,31.979127,48.928421,24.538421,102.023158,45.321699,46.972632,21.323243,24.797895,32.526153,13.250526,34.788426,188.347368,33.306266,47.747368,27.750306,79.103158,39.387182,46.122105,24.626104,26.984848,35.057202,19.159091,40.116782,210.409091,18.974855,50.280303,23.426127,108.348485,40.091496,47.659091,18.456811,15.992424,7.498088,4.712121,2.472846,206.787879,22.315240,47.712121,15.711390,78.128788,25.225821,49.878788,13.857525,20296.dcm
47.023810,54.591137,41.190476,66.383057,134.714286,51.055739,37.702381,38.293974,146.845238,48.879368,36.880952,40.101499,74.130952,64.435787,65.154762,77.714103,132.821429,52.152963,59.892857,48.669532,128.559524,57.846567,48.214286,43.323961,52.253968,59.401306,46.174603,72.806979,152.746032,45.204898,36.079365,42.174867,153.730159,41.938975,38.079365,45.362448,68.412698,60.876033,56.523810,72.416327,150.603175,46.635353,62.380952,51.342439,135.460317,58.561472,52.920635,47.483546,50.675000,58.501978,47.000000,72.619486,176.350000,36.495556,30.600000,27.843703,160.725000,33.794240,33.150000,36.480096,47.900000,30.473023,33.925000,41.999626,176.375000,33.762889,52.600000,43.245750,129.975000,54.014475,50.075000,40.452180,31.695652,25.361809,26.869565,42.589269,199.043478,22.778535,19.173913,15.059434,156.130435,32.887279,21.782609,16.854879,42.173913,26.182319,24.217391,31.667242,197.695652,22.259696,44.043478,33.223045,123.652174,49.707882,44.478261,28.135822,20307.dcm
31.954545,50.745838,31.585859,54.525831,151.505051,54.807716,33.616162,27.349294,84.873737,24.421411,39.000000,29.648533,31.227273,51.827064,26.510101,54.774178,151.252525,55.701770,31.257576,30.421728,80.131313,32.803103,35.333333,32.714423,33.272152,55.170569,31.582278,59.090152,170.734177,43.030343,35.094937,28.755235,87.664557,23.449257,41.063291,30.786647,34.886076,56.839922,30.987342,59.892578,170.531646,44.488125,34.386076,33.048839,85.544304,32.898531,38.873418,35.541442,33.891667,58.297094,31.075000,61.940492,185.558333,37.227169,37.658333,31.614669,88.816667,23.338209,44.175000,33.598385,39.258333,62.312643,36.983333,65.305100,186.291667,38.029488,38.683333,36.675040,88.416667,35.571819,43.541667,39.365961,36.576923,62.619137,35.000000,65.758709,193.794872,39.596458,42.564103,37.618588,89.179487,26.760964,49.628205,39.487334,47.423077,66.693624,46.064103,70.340053,196.666667,39.489820,47.205128,42.643603,94.435897,41.088941,52.653846,45.711639,20322.dcm
55.009434,48.120582,39.707547,62.000609,130.981132,52.964495,98.188679,52.519405,137.122642,54.213810,74.632075,39.187298,46.311321,57.796913,41.169811,62.281461,130.320755,52.911345,67.735849,40.040290,146.188679,51.718305,67.537736,42.053294,51.472973,42.921471,30.972973,56.900772,155.689189,42.931588,99.364865,43.513366,149.959459,54.757357,69.729730,33.832503,51.662162,61.506270,42.108108,67.069697,154.648649,43.780096,70.243243,36.520893,164.135135,41.400590,66.959459,40.835601,43.083333,17.116414,19.145833,34.427840,178.625000,33.034234,101.187500,37.905064,148.062500,57.604450,67.791667,28.932760,55.208333,58.688851,42.812500,65.712027,178.312500,34.647868,64.875000,32.957500,168.416667,39.037807,62.291667,34.988119,40.565217,9.462011,9.782609,16.149744,202.956522,22.533769,83.478261,29.463181,134.000000,58.507964,51.695652,19.422187,46.043478,32.757342,32.521739,40.499012,206.086957,21.729563,60.739130,29.685040,159.608696,36.577115,56.652174,32.850361,20328.dcm
78.870968,81.695672,92.677419,80.762362,88.838710,37.608595,91.258065,51.493668,108.903226,65.100105,91.709677,63.061448,83.193548,63.453615,77.419355,60.446546,97.258065,39.133930,78.645161,59.545808,90.677419,58.626153,87.774194,64.027447,70.217391,80.068128,83.913043,80.533964,93.695652,36.248429,93.260870,52.477023,101.130435,65.448317,90.565217,66.951696,98.652174,66.345931,94.782609,60.650232,102.000000,41.253099,83.869565,65.610631,92.913043,67.580197,103.695652,65.702798,55.625000,76.299301,69.437500,77.558553,99.500000,34.238380,88.625000,52.324468,79.875000,56.816518,87.625000,62.253112,122.062500,62.985150,117.625000,56.179326,105.750000,43.048035,90.437500,66.241949,94.750000,75.079069,111.437500,72.791912,84.857143,101.274262,98.571429,100.142993,76.428571,30.934647,107.714286,72.584926,90.142857,69.157859,97.857143,77.587431,167.714286,55.820290,156.428571,53.472289,72.714286,24.964737,111.857143,85.849536,105.571429,91.573026,130.428571,91.778460,20333.dcm
62.098361,62.453104,63.950820,73.646323,125.344262,47.364503,44.557377,30.138306,156.590164,70.943493,57.573770,36.740286,58.508197,63.198793,60.967213,71.626338,125.885246,46.598318,65.475410,43.920613,156.885246,36.020410,57.983607,47.448741,59.279070,62.472213,54.744186,74.217535,146.790698,38.026030,39.720930,24.918272,180.139535,55.263689,51.837209,35.494420,62.302326,68.457681,61.465116,76.737757,146.883721,38.153331,62.488372,40.377606,168.534884,26.942044,57.093023,45.061764,58.961538,60.640238,53.461538,74.906465,167.461538,32.274114,38.269231,19.721172,193.307692,38.600279,49.230769,30.011075,39.576923,32.226912,39.230769,49.162024,169.846154,27.993845,65.038462,40.882740,174.615385,23.938382,64.000000,44.401802,39.769231,31.233406,42.923077,49.067066,186.153846,22.251765,40.615385,23.595686,193.615385,35.391945,44.846154,23.758669,35.153846,31.934428,40.384615,47.071822,187.076923,22.058489,70.230769,30.180440,177.769231,22.528330,69.769231,31.935231,20335.dcm
44.435798,56.266983,37.645914,61.944682,138.856031,48.816608,46.750973,33.832657,107.120623,54.379571,41.875486,31.606962,40.797665,54.887366,34.949416,59.778117,135.334630,45.864833,58.058366,36.783049,81.307393,40.667896,57.548638,35.814280,41.741379,59.838577,35.574713,65.236277,164.408046,32.468217,40.925287,20.094866,112.143678,52.975368,38.454023,15.722877,24.344828,20.660385,15.563218,26.609008,158.454023,32.037652,53.201149,26.517086,80.396552,32.225330,56.729885,25.528665,47.974790,66.872439,42.991597,71.912788,178.084034,26.162653,39.739496,18.132966,122.411765,55.718787,39.075630,14.085189,22.243697,9.182672,7.521008,5.359687,169.504202,29.804980,50.403361,24.199495,84.983193,31.746342,56.563025,22.944900,65.705882,79.311612,61.274510,84.682012,186.039216,28.133937,37.803922,16.043715,131.117647,49.663124,37.921569,15.107406,22.607843,10.390531,6.431373,4.104899,175.941176,32.586139,45.176471,20.762183,86.568627,26.103835,51.647059,23.268712,20385.dcm
47.214286,63.933801,49.663265,67.787561,135.102041,51.951700,70.153061,49.786628,83.081633,51.666191,69.785714,54.559577,82.622449,75.391421,82.846939,82.705084,128.010204,51.008892,52.336735,49.106437,79.836735,45.151222,55.010204,50.993328,52.800000,69.045830,54.462500,72.939362,147.375000,44.552735,68.050000,44.751041,78.000000,45.150101,68.587500,49.897793,79.000000,76.653420,78.937500,82.858938,139.562500,45.309580,51.812500,47.589248,82.037500,46.267916,53.537500,49.658822,37.820000,52.437987,39.560000,59.019941,163.560000,40.811743,55.460000,38.213797,65.220000,37.773919,52.680000,34.803495,74.980000,79.455157,76.780000,85.219115,158.040000,41.116539,52.820000,50.209232,89.420000,50.869617,56.360000,53.792405,16.227273,7.393252,16.863636,22.456933,193.454545,19.055626,48.772727,25.455717,73.863636,28.186953,48.545455,22.128902,33.636364,34.618390,34.772727,43.847063,190.954545,17.338307,38.090909,22.107764,76.409091,29.433798,41.454545,24.197063,20394.dcm
51.412500,68.818914,55.387500,70.690535,121.187500,54.997145,54.162500,45.567156,74.650000,46.034412,54.537500,49.301948,52.050000,67.686900,54.425000,68.079398,124.750000,50.484363,56.500000,42.175042,71.050000,64.557873,50.450000,48.698998,62.901639,74.841322,68.262295,75.970367,137.213115,48.731617,60.180328,49.160454,78.295082,50.976578,59.672131,53.533392,56.032787,75.445558,58.016393,75.565312,139.311475,41.788571,60.704918,43.524455,80.229508,70.371015,54.180328,50.996571,86.512821,82.338477,94.743590,81.081089,154.153846,39.927921,70.282051,57.209655,84.128205,60.949150,70.692308,62.712860,65.717949,86.799208,66.512821,87.266341,151.846154,32.898999,67.564103,47.762458,96.538462,82.327602,60.461538,58.270624,112.526316,93.002012,119.526316,91.303747,160.263158,39.927493,99.578947,69.217303,113.578947,73.313115,105.368421,74.114934,106.473684,98.648854,110.000000,96.220233,164.526316,30.759585,90.421053,55.235170,159.473684,73.054294,87.631579,73.010053,20401.dcm
