gabormean_0_0rg1,gaborSD_0_0rg1,gabormean_0_1rg1,gaborSD_0_1rg1,gabormean_0_2rg1,gaborSD_0_2rg1,gabormean_1_0rg1,gaborSD_1_0rg1,gabormean_1_1rg1,gaborSD_1_1rg1,gabormean_1_2rg1,gaborSD_1_2rg1,gabormean_2_0rg1,gaborSD_2_0rg1,gabormean_2_1rg1,gaborSD_2_1rg1,gabormean_2_2rg1,gaborSD_2_2rg1,gabormean_3_0rg1,gaborSD_3_0rg1,gabormean_3_1rg1,gaborSD_3_1rg1,gabormean_3_2rg1,gaborSD_3_2rg1,gabormean_0_0rg2,gaborSD_0_0rg2,gabormean_0_1rg2,gaborSD_0_1rg2,gabormean_0_2rg2,gaborSD_0_2rg2,gabormean_1_0rg2,gaborSD_1_0rg2,gabormean_1_1rg2,gaborSD_1_1rg2,gabormean_1_2rg2,gaborSD_1_2rg2,gabormean_2_0rg2,gaborSD_2_0rg2,gabormean_2_1rg2,gaborSD_2_1rg2,gabormean_2_2rg2,gaborSD_2_2rg2,gabormean_3_0rg2,gaborSD_3_0rg2,gabormean_3_1rg2,gaborSD_3_1rg2,gabormean_3_2rg2,gaborSD_3_2rg2,gabormean_0_0rg3,gaborSD_0_0rg3,gabormean_0_1rg3,gaborSD_0_1rg3,gabormean_0_2rg3,gaborSD_0_2rg3,gabormean_1_0rg3,gaborSD_1_0rg3,gabormean_1_1rg3,gaborSD_1_1rg3,gabormean_1_2rg3,gaborSD_1_2rg3,gabormean_2_0rg3,gaborSD_2_0rg3,gabormean_2_1rg3,gaborSD_2_1rg3,gabormean_2_2rg3,gaborSD_2_2rg3,gabormean_3_0rg3,gaborSD_3_0rg3,gabormean_3_1rg3,gaborSD_3_1rg3,gabormean_3_2rg3,gaborSD_3_2rg3,gabormean_0_0rg4,gaborSD_0_0rg4,gabormean_0_1rg4,gaborSD_0_1rg4,gabormean_0_2rg4,gaborSD_0_2rg4,gabormean_1_0rg4,gaborSD_1_0rg4,gabormean_1_1rg4,gaborSD_1_1rg4,gabormean_1_2rg4,gaborSD_1_2rg4,gabormean_2_0rg4,gaborSD_2_0rg4,gabormean_2_1rg4,gaborSD_2_1rg4,gabormean_2_2rg4,gaborSD_2_2rg4,gabormean_3_0rg4,gaborSD_3_0rg4,gabormean_3_1rg4,gaborSD_3_1rg4,gabormean_3_2rg4,gaborSD_3_2rg4,gabormean_0_0rg5,gaborSD_0_0rg5,gabormean_0_1rg5,gaborSD_0_1rg5,gabormean_0_2rg5,gaborSD_0_2rg5,gabormean_1_0rg5,gaborSD_1_0rg5,gabormean_1_1rg5,gaborSD_1_1rg5,gabormean_1_2rg5,gaborSD_1_2rg5,gabormean_2_0rg5,gaborSD_2_0rg5,gabormean_2_1rg5,gaborSD_2_1rg5,gabormean_2_2rg5,gaborSD_2_2rg5,gabormean_3_0rg5,gaborSD_3_0rg5,gabormean_3_1rg5,gaborSD_3_1rg5,gabormean_3_2rg5,gaborSD_3_2rg5,gabormean_0_0rg6,gaborSD_0_0rg6,gabormean_0_1rg6,gaborSD_0_1rg6,gabormean_0_2rg6,gaborSD_0_2rg6,gabormean_1_0rg6,gaborSD_1_0rg6,gabormean_1_1rg6,gaborSD_1_1rg6,gabormean_1_2rg6,gaborSD_1_2rg6,gabormean_2_0rg6,gaborSD_2_0rg6,gabormean_2_1rg6,gaborSD_2_1rg6,gabormean_2_2rg6,gaborSD_2_2rg6,gabormean_3_0rg6,gaborSD_3_0rg6,gabormean_3_1rg6,gaborSD_3_1rg6,gabormean_3_2rg6,gaborSD_3_2rg6,ImageName
115.000000,0.000000,96.000000,0.000000,196.000000,0.000000,151.000000,0.000000,153.000000,0.000000,49.000000,0.000000,32.000000,0.000000,8.000000,0.000000,171.000000,0.000000,133.000000,0.000000,179.000000,0.000000,66.000000,0.000000,98.285714,46.991894,72.428571,61.021464,212.000000,18.000000,185.142857,21.169385,100.142857,56.998329,130.571429,56.029329,18.428571,10.341778,17.285714,18.472631,208.571429,21.823971,171.285714,20.491578,77.142857,66.023805,171.000000,52.306787,98.285714,46.991894,72.428571,61.021464,212.000000,18.000000,185.142857,21.169385,100.142857,56.998329,130.571429,56.029329,18.428571,10.341778,17.285714,18.472631,208.571429,21.823971,171.285714,20.491578,77.142857,66.023805,171.000000,52.306787,125.000000,61.268263,97.909091,71.232653,189.363636,39.251173,187.909091,19.403374,105.636364,63.082918,129.363636,53.835439,39.454545,42.417835,47.636364,51.096522,196.090909,27.631339,158.454545,32.184977,83.454545,52.792734,172.090909,44.967665,100.875000,64.414155,72.750000,70.355763,188.687500,34.466832,178.187500,23.602878,97.125000,59.786147,118.312500,55.676109,55.625000,67.258581,61.625000,71.888687,190.187500,27.924228,141.000000,43.659287,109.375000,64.026947,158.937500,48.319035,107.157895,66.313450,84.052632,77.676304,180.315789,39.543299,172.105263,26.559984,100.842105,68.700043,107.684211,57.762976,72.052632,81.654743,76.157895,85.991126,181.052632,34.785811,134.736842,43.522462,109.210526,58.942136,151.052632,50.010525,36410.dcm
46.000000,0.000000,12.000000,0.000000,157.000000,0.000000,61.000000,0.000000,48.000000,0.000000,146.000000,0.000000,60.000000,0.000000,12.000000,0.000000,159.000000,0.000000,94.000000,0.000000,111.000000,0.000000,34.000000,0.000000,46.000000,0.000000,12.000000,0.000000,157.000000,0.000000,61.000000,0.000000,48.000000,0.000000,146.000000,0.000000,60.000000,0.000000,12.000000,0.000000,159.000000,0.000000,94.000000,0.000000,111.000000,0.000000,34.000000,0.000000,46.000000,0.000000,12.000000,0.000000,157.000000,0.000000,61.000000,0.000000,48.000000,0.000000,146.000000,0.000000,60.000000,0.000000,12.000000,0.000000,159.000000,0.000000,94.000000,0.000000,111.000000,0.000000,34.000000,0.000000,86.826087,75.107591,88.869565,84.267056,90.956522,52.470319,53.652174,25.946814,62.782609,40.148538,99.521739,61.632245,40.782609,19.876794,32.826087,21.607348,79.695652,57.562168,58.782609,25.599994,23.608696,24.631353,46.695652,24.612330,61.136364,63.743888,55.113636,73.128818,81.568182,48.946291,68.500000,44.880461,57.931818,37.523573,107.863636,63.571454,47.840909,19.353436,37.636364,25.060013,69.590909,49.997822,83.363636,45.306240,48.863636,56.677624,64.750000,44.703741,61.136364,63.743888,55.113636,73.128818,81.568182,48.946291,68.500000,44.880461,57.931818,37.523573,107.863636,63.571454,47.840909,19.353436,37.636364,25.060013,69.590909,49.997822,83.363636,45.306240,48.863636,56.677624,64.750000,44.703741,36416.dcm
56.400000,34.471728,111.800000,24.873681,226.200000,10.940750,135.800000,40.536403,89.800000,13.479614,95.600000,44.964430,19.600000,10.334409,9.600000,6.188699,219.400000,11.928956,212.600000,27.263529,95.800000,38.641946,119.200000,42.798364,120.750000,67.957373,92.666667,36.644070,207.416667,21.077598,141.416667,48.558228,87.666667,33.183603,85.250000,43.697566,22.083333,8.095547,7.916667,5.759709,202.583333,19.662878,172.500000,49.980905,126.083333,49.599227,109.083333,37.845279,129.210526,70.808489,94.526316,48.206003,197.263158,30.936929,123.526316,51.772331,102.947368,62.460186,74.631579,39.536496,22.578947,10.329654,10.789474,7.906249,194.052632,32.483284,168.842105,53.412715,120.000000,46.342925,110.105263,33.600421,127.416667,62.947816,84.541667,51.003818,194.708333,28.663686,116.541667,49.412179,111.666667,59.078185,69.791667,37.409577,21.666667,9.814216,9.916667,7.347976,191.250000,29.641701,156.041667,55.827747,118.958333,42.570125,103.458333,35.119645,96.488889,64.137502,67.888889,46.128882,193.488889,28.619464,119.955556,43.634825,101.288889,51.908408,72.955556,37.862164,29.955556,29.035993,30.733333,41.102643,196.466667,27.800916,150.644444,49.334275,121.955556,39.883327,115.177778,46.719807,93.395833,63.689653,66.333333,45.343762,191.041667,30.129478,122.458333,43.373665,100.270833,51.079721,76.208333,39.533427,34.520833,42.788938,34.916667,50.704750,194.729167,29.533061,150.166667,48.002807,121.270833,38.847624,117.166667,47.952695,36423.dcm
85.000000,0.000000,6.000000,0.000000,196.000000,0.000000,60.000000,0.000000,110.000000,0.000000,32.000000,0.000000,15.000000,0.000000,16.000000,0.000000,198.000000,0.000000,52.000000,0.000000,40.000000,0.000000,68.000000,0.000000,85.000000,0.000000,6.000000,0.000000,196.000000,0.000000,60.000000,0.000000,110.000000,0.000000,32.000000,0.000000,15.000000,0.000000,16.000000,0.000000,198.000000,0.000000,52.000000,0.000000,40.000000,0.000000,68.000000,0.000000,85.000000,0.000000,6.000000,0.000000,196.000000,0.000000,60.000000,0.000000,110.000000,0.000000,32.000000,0.000000,15.000000,0.000000,16.000000,0.000000,198.000000,0.000000,52.000000,0.000000,40.000000,0.000000,68.000000,0.000000,78.000000,9.899495,4.000000,2.828427,183.000000,18.384776,68.000000,11.313708,117.500000,10.606602,45.500000,19.091883,44.000000,41.012193,11.500000,6.363961,181.500000,23.334524,33.500000,26.162951,48.000000,11.313708,42.000000,36.769553,73.952381,48.867654,60.904762,67.069296,190.285714,27.880357,71.714286,25.809190,138.428571,54.440400,35.904762,32.222515,59.285714,41.975163,34.428571,38.159627,188.619048,24.607877,86.761905,37.493873,110.000000,44.770526,89.333333,51.044425,73.952381,48.867654,60.904762,67.069296,190.285714,27.880357,71.714286,25.809190,138.428571,54.440400,35.904762,32.222515,59.285714,41.975163,34.428571,38.159627,188.619048,24.607877,86.761905,37.493873,110.000000,44.770526,89.333333,51.044425,36441.dcm
37.333333,4.932883,27.000000,4.358899,157.333333,12.503333,45.000000,5.567764,147.333333,11.150486,28.000000,5.567764,42.666667,5.131601,8.666667,4.163332,177.333333,14.224392,32.333333,5.033223,124.333333,20.305993,28.000000,8.185353,55.133333,24.281018,21.100000,23.183451,179.700000,18.272176,28.233333,10.791706,82.833333,38.992557,16.733333,8.386908,23.433333,13.237052,5.866667,4.644116,181.466667,20.964228,22.066667,10.292057,97.600000,26.370830,24.000000,10.048160,55.342857,23.146519,22.400000,22.692575,175.914286,19.916549,27.342857,10.967714,79.942857,38.660622,16.742857,7.897665,23.314286,12.755095,7.000000,7.977911,178.171429,22.484617,22.428571,10.860846,100.428571,26.401076,24.800000,9.661324,54.394737,23.459614,26.210526,31.078939,172.184211,23.135155,26.763158,11.092813,76.684211,39.529739,16.078947,8.148558,22.736842,12.398091,8.868421,11.402160,174.210526,25.716918,24.052632,11.970566,102.000000,25.987523,26.947368,12.554632,52.074074,21.940616,31.648148,38.935436,161.277778,26.678673,27.555556,11.236172,77.203704,39.621978,16.962963,9.436907,22.500000,11.495282,8.592593,11.247672,164.962963,27.519436,24.148148,11.025541,106.611111,25.808743,25.870370,12.118980,54.986301,35.402249,39.342466,52.448710,146.835616,35.142967,28.739726,12.843100,73.041096,41.528584,17.890411,10.785229,22.561644,12.288190,14.383562,20.701335,150.534247,35.615650,24.493151,11.005205,104.972603,26.173021,26.301370,12.407082,36469.dcm
17.685039,7.345986,5.811024,2.284288,223.732283,16.802990,26.377953,9.507665,53.000000,11.033139,29.362205,9.900833,10.236220,13.233229,4.834646,13.923694,223.519685,14.803930,21.440945,5.949061,51.070866,11.260396,30.480315,7.838499,16.943038,7.318282,5.537975,2.342181,216.436709,24.468473,26.455696,9.666802,52.411392,13.544045,29.329114,10.473164,17.930380,31.899148,13.462025,35.026948,218.449367,19.706945,20.708861,6.622009,49.886076,11.714749,29.335443,8.974565,17.977143,8.988469,5.314286,2.539022,213.337143,26.192382,26.240000,10.852702,52.782857,14.153865,28.697143,11.384338,19.045714,33.107074,14.514286,36.303456,214.754286,22.698224,20.291429,6.683372,49.491429,11.798533,28.554286,9.188709,18.227778,9.397391,5.622222,5.380656,212.016667,27.272979,26.883333,13.942129,53.638889,16.823356,29.305556,14.260974,20.694444,35.697691,16.327778,38.840000,213.583333,23.852638,20.138889,6.686737,49.177778,12.040507,28.438889,9.357078,18.507937,9.637923,5.555556,5.275731,210.074074,28.751962,26.603175,13.842818,54.502646,17.271802,28.661376,14.319368,21.132275,36.000421,16.529101,39.240197,211.492063,25.668637,20.010582,6.629230,49.396825,12.380329,27.989418,9.515938,20.355330,20.670536,7.573604,21.424069,207.720812,30.842891,27.365482,16.260897,55.492386,21.558326,29.345178,16.539768,22.512690,38.339729,17.898477,41.653084,209.284264,27.642219,20.324873,9.079358,50.096447,15.270548,27.832487,9.762870,36482.dcm
88.500000,28.991378,16.500000,23.334524,182.000000,12.727922,134.000000,12.727922,46.500000,38.890873,71.000000,15.556349,91.500000,12.020815,8.000000,7.071068,180.000000,8.485281,188.000000,41.012193,194.500000,27.577164,178.000000,52.325902,88.500000,28.991378,16.500000,23.334524,182.000000,12.727922,134.000000,12.727922,46.500000,38.890873,71.000000,15.556349,91.500000,12.020815,8.000000,7.071068,180.000000,8.485281,188.000000,41.012193,194.500000,27.577164,178.000000,52.325902,113.375000,56.213718,22.750000,16.113437,180.875000,13.798939,91.125000,46.378682,85.625000,49.364352,45.375000,28.715041,72.125000,36.364965,31.125000,34.527163,184.125000,12.620137,122.000000,53.144009,114.000000,64.089224,105.250000,54.948677,113.375000,56.213718,22.750000,16.113437,180.875000,13.798939,91.125000,46.378682,85.625000,49.364352,45.375000,28.715041,72.125000,36.364965,31.125000,34.527163,184.125000,12.620137,122.000000,53.144009,114.000000,64.089224,105.250000,54.948677,113.375000,56.213718,22.750000,16.113437,180.875000,13.798939,91.125000,46.378682,85.625000,49.364352,45.375000,28.715041,72.125000,36.364965,31.125000,34.527163,184.125000,12.620137,122.000000,53.144009,114.000000,64.089224,105.250000,54.948677,113.375000,56.213718,22.750000,16.113437,180.875000,13.798939,91.125000,46.378682,85.625000,49.364352,45.375000,28.715041,72.125000,36.364965,31.125000,34.527163,184.125000,12.620137,122.000000,53.144009,114.000000,64.089224,105.250000,54.948677,36505.dcm
32.000000,0.000000,33.000000,0.000000,191.000000,0.000000,13.000000,0.000000,26.000000,0.000000,26.000000,0.000000,29.000000,0.000000,12.000000,0.000000,165.000000,0.000000,94.000000,0.000000,88.000000,0.000000,87.000000,0.000000,32.000000,0.000000,33.000000,0.000000,191.000000,0.000000,13.000000,0.000000,26.000000,0.000000,26.000000,0.000000,29.000000,0.000000,12.000000,0.000000,165.000000,0.000000,94.000000,0.000000,88.000000,0.000000,87.000000,0.000000,56.600000,39.746698,60.800000,36.779070,169.200000,26.845856,42.000000,31.408598,31.000000,16.867128,58.800000,30.735972,81.800000,43.551119,67.200000,48.168454,165.000000,11.640447,63.600000,48.319768,85.200000,56.486282,83.800000,25.292291,56.600000,39.746698,60.800000,36.779070,169.200000,26.845856,42.000000,31.408598,31.000000,16.867128,58.800000,30.735972,81.800000,43.551119,67.200000,48.168454,165.000000,11.640447,63.600000,48.319768,85.200000,56.486282,83.800000,25.292291,67.666667,44.706450,74.666667,47.284952,166.166667,25.134969,40.666667,28.281914,38.166667,23.146634,56.833333,27.909974,81.000000,39.002564,65.500000,43.283946,163.833333,10.796604,78.166667,56.044328,97.000000,58.206529,93.166667,32.220594,88.666667,74.363970,93.111111,65.955372,164.444444,30.319594,35.000000,24.098755,31.777778,23.894444,52.333333,23.237900,62.000000,42.080280,47.555556,43.543401,157.777778,18.906201,68.888889,47.337735,89.222222,48.848689,77.666667,36.769553,36509.dcm
29.500000,0.707107,20.500000,2.121320,199.500000,3.535534,91.500000,3.535534,181.000000,5.656854,41.500000,19.091883,35.500000,3.535534,12.000000,12.727922,216.500000,2.121320,116.500000,53.033009,69.500000,10.606602,139.000000,62.225397,29.500000,0.707107,20.500000,2.121320,199.500000,3.535534,91.500000,3.535534,181.000000,5.656854,41.500000,19.091883,35.500000,3.535534,12.000000,12.727922,216.500000,2.121320,116.500000,53.033009,69.500000,10.606602,139.000000,62.225397,34.166667,21.298030,18.916667,7.537281,183.000000,19.150125,68.500000,33.120990,122.166667,61.946947,53.416667,31.262694,29.666667,12.851129,9.000000,5.204893,189.583333,20.734067,134.666667,31.439215,81.166667,31.550345,107.750000,32.057122,34.166667,21.298030,18.916667,7.537281,183.000000,19.150125,68.500000,33.120990,122.166667,61.946947,53.416667,31.262694,29.666667,12.851129,9.000000,5.204893,189.583333,20.734067,134.666667,31.439215,81.166667,31.550345,107.750000,32.057122,37.000000,24.336921,18.200000,7.408489,185.866667,21.599824,73.000000,32.275599,127.600000,63.012244,58.133333,30.293485,27.466667,12.682196,8.533333,5.040786,192.133333,20.314902,143.133333,38.950274,86.733333,31.363005,116.666667,35.233236,53.735849,37.233748,31.283019,42.649455,161.188679,32.409671,92.283019,42.768328,131.566038,53.918211,60.094340,32.610324,58.867925,64.472128,40.245283,67.540844,169.867925,31.801087,98.358491,57.422555,113.056604,57.455807,88.547170,44.967752,36515.dcm
23.500000,4.949747,21.500000,3.535534,134.500000,31.819805,170.500000,27.577164,180.500000,58.689863,125.000000,5.656854,41.000000,0.000000,85.000000,4.242641,131.000000,12.727922,107.500000,36.062446,141.500000,45.961941,150.000000,11.313708,23.500000,4.949747,21.500000,3.535534,134.500000,31.819805,170.500000,27.577164,180.500000,58.689863,125.000000,5.656854,41.000000,0.000000,85.000000,4.242641,131.000000,12.727922,107.500000,36.062446,141.500000,45.961941,150.000000,11.313708,25.666667,5.131601,20.666667,2.886751,145.000000,28.930952,183.000000,29.137605,196.666667,50.063293,126.000000,4.358899,40.666667,0.577350,61.000000,41.677332,141.333333,20.033306,115.333333,28.884829,134.666667,34.588052,162.666667,23.352373,53.769231,65.802930,57.230769,82.013367,109.384615,36.454397,172.000000,29.961086,166.153846,60.702617,112.846154,16.895986,78.461538,89.399492,110.692308,74.337501,102.846154,34.051055,119.307692,29.414805,121.461538,61.750324,153.923077,31.713461,58.400000,63.648364,66.200000,82.253267,100.466667,41.145850,169.933333,28.661738,169.466667,57.001086,110.866667,16.491845,79.266667,83.999546,108.000000,69.376818,96.066667,39.274613,115.600000,28.952671,107.333333,68.504084,152.533333,29.662065,58.400000,63.648364,66.200000,82.253267,100.466667,41.145850,169.933333,28.661738,169.466667,57.001086,110.866667,16.491845,79.266667,83.999546,108.000000,69.376818,96.066667,39.274613,115.600000,28.952671,107.333333,68.504084,152.533333,29.662065,36529.dcm
44.000000,28.160256,173.000000,30.512293,207.000000,13.000000,108.000000,16.643317,87.666667,47.648015,37.333333,14.571662,30.666667,27.209067,53.000000,19.052559,200.666667,12.220202,118.333333,33.605555,91.000000,73.695319,77.000000,2.645751,44.000000,28.160256,173.000000,30.512293,207.000000,13.000000,108.000000,16.643317,87.666667,47.648015,37.333333,14.571662,30.666667,27.209067,53.000000,19.052559,200.666667,12.220202,118.333333,33.605555,91.000000,73.695319,77.000000,2.645751,38.000000,26.990739,160.400000,29.005172,201.200000,12.397580,109.200000,40.665710,105.400000,42.535867,48.000000,35.270384,32.800000,24.478562,44.400000,18.174157,191.600000,17.343587,119.400000,68.609766,116.200000,86.221807,80.600000,30.859358,38.000000,26.990739,160.400000,29.005172,201.200000,12.397580,109.200000,40.665710,105.400000,42.535867,48.000000,35.270384,32.800000,24.478562,44.400000,18.174157,191.600000,17.343587,119.400000,68.609766,116.200000,86.221807,80.600000,30.859358,46.166667,31.352299,156.833333,27.374562,198.500000,12.911235,113.833333,38.102056,106.500000,38.140530,55.500000,36.506164,34.666667,22.366642,42.500000,16.908578,189.000000,16.769019,119.333333,61.366658,108.500000,79.392065,78.666667,28.004761,95.833333,51.227578,122.555556,57.116210,191.777778,31.746339,90.277778,38.703709,80.388889,40.064858,81.833333,40.874629,51.611111,62.151749,63.111111,50.314176,182.055556,26.387324,71.277778,53.604001,85.277778,52.469381,58.222222,23.581038,36532.dcm
53.000000,0.000000,20.000000,0.000000,206.000000,0.000000,148.000000,0.000000,88.000000,0.000000,135.000000,0.000000,71.000000,0.000000,0.000000,0.000000,221.000000,0.000000,98.000000,0.000000,96.000000,0.000000,23.000000,0.000000,53.000000,0.000000,20.000000,0.000000,206.000000,0.000000,148.000000,0.000000,88.000000,0.000000,135.000000,0.000000,71.000000,0.000000,0.000000,0.000000,221.000000,0.000000,98.000000,0.000000,96.000000,0.000000,23.000000,0.000000,50.666667,17.335897,15.238095,7.582247,216.190476,14.596640,79.952381,40.582602,109.142857,51.537642,55.619048,34.224956,65.142857,21.098070,12.761905,16.528475,216.047619,16.073196,88.666667,41.559997,125.333333,53.005031,52.095238,28.720907,49.181818,18.295553,14.636364,7.919508,215.545455,14.562598,81.227273,40.053455,108.318182,50.444110,56.772727,33.835642,66.363636,21.370976,13.000000,16.168753,215.090909,16.315079,85.909091,42.570847,125.954545,51.809612,51.409091,28.212897,45.368421,20.940612,15.236842,9.053696,198.973684,25.083091,102.184211,60.302774,110.184211,54.773171,66.394737,38.356464,73.842105,27.133829,14.842105,16.597828,203.342105,20.883559,90.578947,37.845798,125.973684,48.250185,56.763158,33.424731,45.825000,20.633415,15.075000,8.893638,196.400000,27.143304,103.100000,59.849726,112.400000,57.008232,66.125000,37.447527,74.725000,26.974810,17.575000,25.309254,200.500000,23.944380,90.925000,39.124645,129.750000,50.173417,56.450000,33.617723,36540.dcm
34.000000,0.000000,2.000000,0.000000,225.000000,0.000000,74.000000,0.000000,139.000000,0.000000,54.000000,0.000000,17.000000,0.000000,14.000000,0.000000,229.000000,0.000000,47.000000,0.000000,218.000000,0.000000,44.000000,0.000000,34.000000,0.000000,2.000000,0.000000,225.000000,0.000000,74.000000,0.000000,139.000000,0.000000,54.000000,0.000000,17.000000,0.000000,14.000000,0.000000,229.000000,0.000000,47.000000,0.000000,218.000000,0.000000,44.000000,0.000000,34.000000,0.000000,2.000000,0.000000,225.000000,0.000000,74.000000,0.000000,139.000000,0.000000,54.000000,0.000000,17.000000,0.000000,14.000000,0.000000,229.000000,0.000000,47.000000,0.000000,218.000000,0.000000,44.000000,0.000000,28.142857,8.029707,6.857143,6.256425,231.571429,4.503967,72.714286,25.368710,117.285714,15.892496,53.142857,19.065052,18.571429,12.081075,8.428571,3.258688,232.000000,4.082483,64.142857,27.558596,216.714286,20.418246,53.285714,19.796585,23.300000,10.263744,7.300000,5.375872,227.000000,9.649410,69.400000,23.773001,101.700000,36.114171,45.700000,22.025490,23.100000,12.422650,8.400000,2.836273,226.300000,10.750194,60.000000,23.962934,215.400000,17.225304,47.800000,18.730842,25.363636,11.901872,8.272727,6.034748,225.454545,10.491555,68.181818,22.912085,104.545455,35.536921,45.909091,20.906719,22.272727,12.100338,7.727273,3.495452,224.818182,11.320938,59.000000,22.973898,205.636364,36.271953,45.909091,18.843856,36592.dcm
51.545455,66.888510,67.454545,75.887237,141.454545,39.510413,70.818182,32.841493,115.545455,41.663806,78.727273,40.630262,112.545455,92.429826,128.454545,97.705029,130.000000,37.645717,62.090909,41.222456,67.636364,63.638467,80.000000,38.835551,55.333333,65.111559,70.583333,73.162905,131.916667,50.107989,81.000000,47.165087,121.416667,44.628687,86.000000,46.210979,114.916667,88.510357,131.166667,93.630641,121.750000,45.881517,75.500000,60.847798,79.416667,73.123132,93.250000,58.973222,71.714286,77.017909,87.928571,83.001820,131.500000,46.767428,88.642857,50.120788,125.571429,45.842060,94.714286,50.315051,107.285714,85.660716,123.642857,90.253154,121.428571,42.344220,66.000000,60.990542,73.500000,68.995819,92.214286,55.334199,66.000000,73.424791,78.187500,81.733892,134.625000,45.121872,79.437500,53.088566,119.750000,47.611623,85.375000,53.521180,103.125000,83.107059,118.125000,88.552715,125.687500,41.396809,72.562500,59.811893,89.000000,77.591237,93.500000,53.062228,73.157895,73.733954,86.105263,80.927879,128.789474,43.543821,77.421053,57.459470,126.894737,51.509325,88.578947,55.084093,106.000000,78.905006,121.210526,84.410754,120.157895,40.204012,78.578947,61.269274,96.684211,77.388667,99.578947,55.810509,80.913043,78.788505,90.130435,86.392500,125.304348,42.739629,83.652174,67.878641,137.739130,54.312411,93.478261,66.280992,108.739130,73.255603,123.478261,78.259399,114.782609,40.586559,81.000000,59.963625,107.086957,75.682298,97.869565,56.639453,36617.dcm
32.500000,12.793227,8.750000,5.500000,213.250000,5.315073,44.250000,17.461863,75.750000,5.560276,55.000000,22.818121,115.000000,39.420807,2.500000,2.645751,213.000000,7.164728,67.500000,50.056635,190.000000,24.832774,78.000000,43.058100,31.615385,12.887442,13.692308,16.016914,207.153846,21.654916,38.269231,38.482783,66.307692,30.599045,39.230769,30.853600,129.884615,73.481060,23.846154,34.508773,209.807692,22.522911,55.769231,31.886433,162.615385,33.539323,54.730769,36.688481,31.962963,12.765583,14.074074,15.830657,206.962963,21.257544,37.814815,37.809275,65.481481,30.310407,39.185185,30.255371,130.333333,72.091822,23.555556,33.872309,209.592593,22.113795,54.222222,32.283996,161.888889,33.103954,53.037037,37.036865,32.857143,16.144828,16.314286,25.585809,201.200000,24.644293,41.285714,40.359102,67.942857,35.651865,40.685714,28.739982,137.142857,72.612648,22.200000,33.894994,203.028571,25.218441,59.228571,36.987347,168.057143,35.543629,56.314286,37.896742,32.512821,15.498509,16.794872,25.976892,199.589744,24.178849,40.666667,38.561866,66.897436,34.697031,41.538462,28.280406,133.820513,70.494446,20.589744,32.444055,201.179487,24.897550,56.692308,36.207846,166.333333,36.353769,55.025641,36.308972,32.512195,15.254707,16.365854,25.407436,198.829268,23.827403,40.804878,37.592033,67.195122,33.844659,41.756098,27.625876,135.097561,69.776717,20.024390,31.751762,200.000000,24.837472,56.292683,36.650542,167.000000,35.615306,54.853659,35.722934,36624.dcm
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36628.dcm
