fgMaxrg1,fgMinrg1,fgStdevrg1,fgMeanrg1,fgMedianrg1,bgMaxrg1,bgMinrg1,bgStdevrg1,bgMeanrg1,bgMedianrg1,sumIntensityrg1,fgMaxrg2,fgMinrg2,fgStdevrg2,fgMeanrg2,fgMedianrg2,bgMaxrg2,bgMinrg2,bgStdevrg2,bgMeanrg2,bgMedianrg2,sumIntensityrg2,fgMaxrg3,fgMinrg3,fgStdevrg3,fgMeanrg3,fgMedianrg3,bgMaxrg3,bgMinrg3,bgStdevrg3,bgMeanrg3,bgMedianrg3,sumIntensityrg3,fgMaxrg4,fgMinrg4,fgStdevrg4,fgMeanrg4,fgMedianrg4,bgMaxrg4,bgMinrg4,bgStdevrg4,bgMeanrg4,bgMedianrg4,sumIntensityrg4,fgMaxrg5,fgMinrg5,fgStdevrg5,fgMeanrg5,fgMedianrg5,bgMaxrg5,bgMinrg5,bgStdevrg5,bgMeanrg5,bgMedianrg5,sumIntensityrg5,fgMaxrg6,fgMinrg6,fgStdevrg6,fgMeanrg6,fgMedianrg6,bgMaxrg6,bgMinrg6,bgStdevrg6,bgMeanrg6,bgMedianrg6,sumIntensityrg6,ImageName
1037.000000,1017.000000,14.142136,1027.000000,1027.000000,1239.000000,0.000000,293.444261,476.093750,413.000000,58886.000000,1037.000000,1017.000000,14.142136,1027.000000,1027.000000,1239.000000,0.000000,293.444261,476.093750,413.000000,58886.000000,1097.000000,1017.000000,41.633320,1050.333333,1037.000000,1239.000000,0.000000,289.325305,471.204724,403.000000,56692.000000,1131.000000,1004.000000,52.343190,1064.857143,1042.000000,1239.000000,0.000000,271.999947,451.544715,399.000000,48086.000000,1131.000000,1004.000000,52.343190,1064.857143,1042.000000,1239.000000,0.000000,271.999947,451.544715,399.000000,48086.000000,1131.000000,795.000000,90.610592,982.823529,988.000000,1239.000000,0.000000,241.777363,409.610619,370.000000,29578.000000,16062.dcm
1011.000000,1011.000000,0.000000,1011.000000,1011.000000,1245.000000,63.000000,321.736779,634.396648,582.000000,112546.000000,1047.000000,1011.000000,18.083141,1030.000000,1032.000000,1245.000000,63.000000,320.631056,629.819209,574.000000,108388.000000,1074.000000,915.000000,43.876489,970.652174,965.000000,1245.000000,63.000000,316.022304,587.535032,499.000000,69918.000000,1074.000000,915.000000,43.876489,970.652174,965.000000,1245.000000,63.000000,316.022304,587.535032,499.000000,69918.000000,1120.000000,862.000000,68.488459,991.673913,988.500000,1245.000000,63.000000,281.780283,514.559701,449.000000,23334.000000,1202.000000,862.000000,76.648334,993.258621,988.500000,1245.000000,63.000000,246.287025,466.877049,431.500000,650.000000,16070.dcm
754.000000,754.000000,0.000000,754.000000,754.000000,1881.000000,0.000000,388.571410,854.916667,840.000000,101836.000000,754.000000,754.000000,0.000000,754.000000,754.000000,1881.000000,0.000000,388.571410,854.916667,840.000000,101836.000000,754.000000,754.000000,0.000000,754.000000,754.000000,1881.000000,0.000000,388.571410,854.916667,840.000000,101836.000000,754.000000,754.000000,0.000000,754.000000,754.000000,1881.000000,0.000000,388.571410,854.916667,840.000000,101836.000000,754.000000,754.000000,0.000000,754.000000,754.000000,1881.000000,0.000000,388.571410,854.916667,840.000000,101836.000000,877.000000,698.000000,83.566341,795.000000,802.500000,1881.000000,0.000000,393.286887,856.102564,835.000000,96984.000000,16074.dcm
857.000000,825.000000,13.699148,837.500000,834.000000,1384.000000,164.000000,294.991505,650.688679,632.500000,65623.000000,871.000000,783.000000,28.330588,826.200000,829.000000,1384.000000,164.000000,300.703414,640.610000,613.500000,55799.000000,871.000000,783.000000,28.330588,826.200000,829.000000,1384.000000,164.000000,300.703414,640.610000,613.500000,55799.000000,922.000000,783.000000,42.458776,843.047619,835.000000,1384.000000,164.000000,307.895548,613.696629,553.000000,36915.000000,941.000000,734.000000,55.717496,839.424242,835.000000,1384.000000,164.000000,316.482835,579.506494,491.000000,16921.000000,941.000000,712.000000,61.435257,832.342857,833.000000,1384.000000,164.000000,319.929594,575.880000,487.000000,14059.000000,16083.dcm
634.000000,634.000000,0.000000,634.000000,634.000000,976.000000,26.000000,259.769023,315.767442,253.000000,40100.000000,634.000000,634.000000,0.000000,634.000000,634.000000,976.000000,26.000000,259.769023,315.767442,253.000000,40100.000000,634.000000,634.000000,0.000000,634.000000,634.000000,976.000000,26.000000,259.769023,315.767442,253.000000,40100.000000,724.000000,634.000000,63.639610,679.000000,679.000000,976.000000,26.000000,258.241741,312.578125,253.000000,38652.000000,771.000000,634.000000,58.960439,717.500000,732.500000,976.000000,26.000000,254.079347,305.539683,244.000000,35628.000000,771.000000,634.000000,58.960439,717.500000,732.500000,976.000000,26.000000,254.079347,305.539683,244.000000,35628.000000,16092.dcm
788.000000,738.000000,18.747698,762.142857,761.000000,1072.000000,140.000000,257.187734,540.677852,504.000000,75226.000000,819.000000,738.000000,27.664659,776.000000,776.000000,1072.000000,140.000000,256.903381,535.178082,494.000000,70376.000000,836.000000,694.000000,43.392672,760.578947,761.000000,1072.000000,140.000000,259.126108,521.496350,458.000000,56994.000000,836.000000,677.000000,46.185439,756.400000,757.500000,1072.000000,140.000000,259.736948,520.352941,454.500000,55640.000000,898.000000,677.000000,67.344493,796.675676,795.000000,1072.000000,140.000000,243.901543,474.109244,415.000000,26942.000000,931.000000,677.000000,73.373771,808.261905,808.000000,1072.000000,140.000000,232.029031,455.692982,404.500000,18002.000000,16104.dcm
1122.000000,1068.000000,21.174599,1094.818182,1096.000000,1514.000000,23.000000,400.357606,706.990826,834.000000,65019.000000,1140.000000,1044.000000,30.323743,1089.333333,1089.000000,1514.000000,23.000000,401.184299,681.343137,785.500000,49889.000000,1140.000000,1008.000000,41.514379,1072.066667,1073.500000,1514.000000,23.000000,402.587040,632.700000,740.500000,24781.000000,1140.000000,979.000000,49.072627,1059.771429,1068.000000,1514.000000,23.000000,404.790164,611.917647,643.000000,14921.000000,1140.000000,930.000000,64.396282,1036.159091,1034.500000,1514.000000,23.000000,410.698864,572.552632,553.000000,2077.000000,1140.000000,925.000000,65.781602,1033.688889,1025.000000,1514.000000,23.000000,411.402371,567.853333,547.000000,3927.000000,16112.dcm
2309.000000,2309.000000,0.000000,2309.000000,2309.000000,2917.000000,3.000000,853.916679,882.642202,467.000000,93899.000000,2347.000000,2309.000000,26.870058,2328.000000,2328.000000,2917.000000,3.000000,846.027331,869.083333,462.500000,89205.000000,2347.000000,2309.000000,26.870058,2328.000000,2328.000000,2917.000000,3.000000,846.027331,869.083333,462.500000,89205.000000,2347.000000,2309.000000,26.870058,2328.000000,2328.000000,2917.000000,3.000000,846.027331,869.083333,462.500000,89205.000000,2347.000000,2309.000000,26.870058,2328.000000,2328.000000,2917.000000,3.000000,846.027331,869.083333,462.500000,89205.000000,2347.000000,2309.000000,26.870058,2328.000000,2328.000000,2917.000000,3.000000,846.027331,869.083333,462.500000,89205.000000,16115.dcm
651.000000,599.000000,20.558859,617.333333,613.500000,1183.000000,18.000000,296.554186,376.633152,270.500000,134897.000000,651.000000,549.000000,29.443570,587.266667,575.000000,1183.000000,18.000000,298.691244,371.855153,263.000000,124687.000000,651.000000,488.000000,46.387530,550.607143,551.500000,1183.000000,18.000000,303.055954,366.728324,252.000000,111471.000000,651.000000,463.000000,50.090714,543.781250,542.000000,1183.000000,18.000000,304.458232,365.216374,247.500000,107503.000000,651.000000,436.000000,61.282419,526.418605,516.000000,1183.000000,18.000000,308.601097,361.537764,239.000000,97033.000000,651.000000,375.000000,76.867006,500.114754,501.000000,1183.000000,18.000000,316.340648,357.182109,213.000000,81291.000000,16138.dcm
800.000000,768.000000,22.627417,784.000000,784.000000,859.000000,70.000000,211.452622,398.576271,339.500000,92496.000000,859.000000,708.000000,43.171716,765.166667,754.000000,726.000000,70.000000,184.310428,361.065421,307.500000,58904.000000,859.000000,675.000000,49.338532,742.942857,731.000000,663.000000,70.000000,171.548221,343.000000,292.000000,43626.000000,859.000000,612.000000,64.308984,704.250000,694.500000,602.000000,70.000000,146.352321,308.758242,268.500000,16756.000000,859.000000,566.000000,75.783372,678.718310,663.000000,563.000000,70.000000,126.157858,284.089820,260.000000,746.000000,859.000000,538.000000,80.925046,667.384615,656.500000,531.000000,70.000000,115.342323,272.350000,251.000000,8480.000000,16141.dcm
-20.000000,-47.000000,19.091883,-33.500000,-33.500000,127.000000,-853.000000,347.292008,-305.677738,-252.000000,340458.000000,-20.000000,-69.000000,24.542480,-45.333333,-47.000000,127.000000,-853.000000,347.375565,-305.890386,-252.000000,340320.000000,127.000000,-69.000000,30.991394,47.522678,50.000000,-25.000000,-853.000000,233.356524,-555.275651,-636.000000,384598.000000,127.000000,-69.000000,33.565174,45.106918,49.000000,-48.000000,-853.000000,222.653305,-566.679186,-644.000000,383624.000000,127.000000,-69.000000,36.234968,43.018480,49.000000,-71.000000,-853.000000,214.835298,-574.788553,-649.000000,382492.000000,127.000000,-88.000000,39.881985,40.391566,48.000000,-92.000000,-853.000000,206.059577,-583.668285,-653.500000,380822.000000,16162.dcm
244.000000,244.000000,0.000000,244.000000,244.000000,749.000000,-863.000000,493.399291,-293.525000,-446.500000,23726.000000,244.000000,244.000000,0.000000,244.000000,244.000000,749.000000,-863.000000,493.399291,-293.525000,-446.500000,23726.000000,300.000000,244.000000,25.263610,280.750000,289.500000,749.000000,-863.000000,488.817425,-316.376623,-461.000000,25484.000000,300.000000,244.000000,25.263610,280.750000,289.500000,749.000000,-863.000000,488.817425,-316.376623,-461.000000,25484.000000,300.000000,244.000000,25.263610,280.750000,289.500000,749.000000,-863.000000,488.817425,-316.376623,-461.000000,25484.000000,300.000000,153.000000,54.811495,256.500000,274.000000,749.000000,-863.000000,487.533385,-330.360000,-488.000000,26316.000000,16188.dcm
1064.000000,1033.000000,9.443613,1052.500000,1057.000000,1260.000000,0.000000,421.386292,668.087273,883.000000,538542.000000,1179.000000,888.000000,48.801149,1055.823834,1056.000000,1260.000000,0.000000,415.409874,559.049689,364.000000,156254.000000,1209.000000,883.000000,55.419633,1067.509284,1068.000000,1260.000000,0.000000,296.929843,350.763043,230.500000,241100.000000,1209.000000,883.000000,57.161561,1066.693095,1067.000000,1260.000000,0.000000,273.975111,328.979821,223.000000,270352.000000,1209.000000,883.000000,58.535151,1066.251870,1066.000000,1260.000000,0.000000,253.736964,312.465596,218.500000,291332.000000,1209.000000,883.000000,59.506436,1065.037037,1065.000000,1260.000000,0.000000,247.493079,306.625000,217.500000,298878.000000,16248.dcm
1050.000000,1043.000000,4.949747,1046.500000,1046.500000,1095.000000,75.000000,325.063336,472.546154,374.500000,59338.000000,1095.000000,1022.000000,22.755267,1056.571429,1052.000000,993.000000,75.000000,278.721777,412.983051,322.500000,33940.000000,1095.000000,988.000000,30.966043,1048.312500,1051.000000,972.000000,75.000000,270.437278,403.025862,313.500000,29978.000000,1095.000000,956.000000,44.539870,1031.300000,1045.000000,935.000000,75.000000,253.094042,383.017857,293.500000,22272.000000,1095.000000,935.000000,48.230844,1026.714286,1043.000000,902.000000,75.000000,248.684773,378.045045,291.000000,20402.000000,1095.000000,883.000000,68.357927,1001.384615,1025.000000,862.000000,75.000000,226.849599,353.660377,262.000000,11452.000000,16263.dcm
766.000000,766.000000,0.000000,766.000000,766.000000,995.000000,82.000000,272.729378,448.095238,362.000000,27464.000000,766.000000,766.000000,0.000000,766.000000,766.000000,995.000000,82.000000,272.729378,448.095238,362.000000,27464.000000,766.000000,766.000000,0.000000,766.000000,766.000000,995.000000,82.000000,272.729378,448.095238,362.000000,27464.000000,766.000000,766.000000,0.000000,766.000000,766.000000,995.000000,82.000000,272.729378,448.095238,362.000000,27464.000000,766.000000,766.000000,0.000000,766.000000,766.000000,995.000000,82.000000,272.729378,448.095238,362.000000,27464.000000,766.000000,766.000000,0.000000,766.000000,766.000000,995.000000,82.000000,272.729378,448.095238,362.000000,27464.000000,16267.dcm
1002.000000,968.000000,12.814055,987.800000,991.000000,1089.000000,37.000000,313.979762,469.529801,395.000000,65960.000000,1026.000000,937.000000,28.719944,984.714286,992.500000,1089.000000,37.000000,294.804226,436.985915,381.000000,48266.000000,1054.000000,937.000000,36.313675,998.277778,1000.500000,1089.000000,37.000000,279.843504,419.340580,361.000000,39900.000000,1089.000000,918.000000,47.692687,1002.625000,1004.500000,907.000000,37.000000,254.271114,392.234848,322.000000,27712.000000,1089.000000,886.000000,59.971114,984.034483,994.000000,859.000000,37.000000,238.327363,372.448819,317.000000,18764.000000,1089.000000,847.000000,69.193860,971.625000,987.500000,837.000000,37.000000,229.015059,360.854839,311.500000,13654.000000,16272.dcm
794.000000,767.000000,19.091883,780.500000,780.500000,886.000000,82.000000,192.209306,372.149038,351.000000,75846.000000,820.000000,767.000000,26.501572,793.666667,794.000000,886.000000,82.000000,190.119469,369.985507,348.000000,74206.000000,820.000000,767.000000,26.501572,793.666667,794.000000,886.000000,82.000000,190.119469,369.985507,348.000000,74206.000000,886.000000,711.000000,50.661732,808.888889,808.000000,711.000000,82.000000,176.010075,356.656716,346.000000,64408.000000,886.000000,621.000000,77.768931,719.560000,703.000000,628.000000,82.000000,156.110603,329.616216,312.000000,42990.000000,886.000000,498.000000,99.319435,618.476190,594.000000,488.000000,82.000000,119.265253,272.136054,248.000000,1040.000000,16276.dcm
528.000000,468.000000,18.401087,498.250000,497.500000,689.000000,37.000000,163.768587,281.166667,236.500000,46012.000000,528.000000,435.000000,26.176519,483.916667,484.000000,689.000000,37.000000,163.112624,273.597826,229.000000,38728.000000,538.000000,419.000000,31.572290,481.928571,484.000000,689.000000,37.000000,162.050999,269.233333,227.000000,34968.000000,645.000000,419.000000,53.816735,513.094340,509.000000,689.000000,37.000000,124.276572,224.270968,188.000000,7568.000000,645.000000,384.000000,65.429844,494.666667,494.000000,689.000000,37.000000,119.551051,212.358621,179.000000,372.000000,689.000000,353.000000,82.827070,492.693333,493.000000,398.000000,37.000000,80.897335,188.000000,173.000000,11948.000000,16280.dcm
881.000000,868.000000,9.192388,874.500000,874.500000,1028.000000,-918.000000,496.301651,-389.466403,-542.000000,100284.000000,881.000000,868.000000,9.192388,874.500000,874.500000,1028.000000,-918.000000,496.301651,-389.466403,-542.000000,100284.000000,881.000000,868.000000,9.192388,874.500000,874.500000,1028.000000,-918.000000,496.301651,-389.466403,-542.000000,100284.000000,881.000000,868.000000,9.192388,874.500000,874.500000,1028.000000,-918.000000,496.301651,-389.466403,-542.000000,100284.000000,881.000000,769.000000,61.256292,839.333333,868.000000,1028.000000,-918.000000,491.862437,-394.063492,-542.000000,101822.000000,975.000000,769.000000,76.903619,847.166667,835.000000,1028.000000,-918.000000,475.044670,-409.112450,-543.000000,106952.000000,16296.dcm
2520.000000,2488.000000,22.627417,2504.000000,2504.000000,2640.000000,68.000000,706.092479,921.759740,656.500000,136943.000000,2554.000000,2488.000000,33.005050,2520.666667,2520.000000,2640.000000,68.000000,695.847962,911.091503,655.000000,131835.000000,2554.000000,2488.000000,33.005050,2520.666667,2520.000000,2640.000000,68.000000,695.847962,911.091503,655.000000,131835.000000,2554.000000,2488.000000,33.005050,2520.666667,2520.000000,2640.000000,68.000000,695.847962,911.091503,655.000000,131835.000000,2554.000000,2488.000000,33.005050,2520.666667,2520.000000,2640.000000,68.000000,695.847962,911.091503,655.000000,131835.000000,2640.000000,2488.000000,55.724321,2548.000000,2537.000000,2348.000000,68.000000,661.069488,877.806667,643.000000,116383.000000,16322.dcm
1792.000000,1792.000000,0.000000,1792.000000,1792.000000,2146.000000,0.000000,527.529445,652.775000,502.000000,50430.000000,1792.000000,1792.000000,0.000000,1792.000000,1792.000000,2146.000000,0.000000,527.529445,652.775000,502.000000,50430.000000,1792.000000,1792.000000,0.000000,1792.000000,1792.000000,2146.000000,0.000000,527.529445,652.775000,502.000000,50430.000000,1792.000000,1792.000000,0.000000,1792.000000,1792.000000,2146.000000,0.000000,527.529445,652.775000,502.000000,50430.000000,1898.000000,1792.000000,74.953319,1845.000000,1845.000000,2146.000000,0.000000,511.589842,637.012658,497.000000,46634.000000,1898.000000,1701.000000,93.983598,1821.250000,1843.000000,2146.000000,0.000000,481.669775,606.870130,487.000000,39444.000000,16330.dcm
739.000000,739.000000,0.000000,739.000000,739.000000,942.000000,12.000000,253.718471,371.150327,271.000000,56047.000000,739.000000,739.000000,0.000000,739.000000,739.000000,942.000000,12.000000,253.718471,371.150327,271.000000,56047.000000,739.000000,739.000000,0.000000,739.000000,739.000000,942.000000,12.000000,253.718471,371.150327,271.000000,56047.000000,783.000000,634.000000,53.172928,697.882353,674.000000,942.000000,12.000000,240.459277,333.291971,242.000000,33797.000000,809.000000,634.000000,57.853234,704.055556,692.000000,942.000000,12.000000,237.824215,329.794118,241.500000,32179.000000,809.000000,545.000000,81.723045,655.714286,649.000000,942.000000,12.000000,236.878762,310.833333,226.500000,20805.000000,16339.dcm
1248.000000,1248.000000,0.000000,1248.000000,1248.000000,2430.000000,101.000000,541.909597,878.617978,863.000000,76949.000000,1248.000000,1248.000000,0.000000,1248.000000,1248.000000,2430.000000,101.000000,541.909597,878.617978,863.000000,76949.000000,1248.000000,1248.000000,0.000000,1248.000000,1248.000000,2430.000000,101.000000,541.909597,878.617978,863.000000,76949.000000,1248.000000,1248.000000,0.000000,1248.000000,1248.000000,2430.000000,101.000000,541.909597,878.617978,863.000000,76949.000000,1248.000000,1248.000000,0.000000,1248.000000,1248.000000,2430.000000,101.000000,541.909597,878.617978,863.000000,76949.000000,1248.000000,1248.000000,0.000000,1248.000000,1248.000000,2430.000000,101.000000,541.909597,878.617978,863.000000,76949.000000,16342.dcm
776.000000,727.000000,21.700614,753.250000,755.000000,950.000000,109.000000,232.549968,389.586538,295.500000,37504.000000,776.000000,701.000000,27.490258,733.000000,730.000000,950.000000,109.000000,227.750139,376.660000,291.500000,31802.000000,776.000000,660.000000,38.233618,710.666667,706.000000,950.000000,109.000000,218.995903,353.440860,255.000000,22210.000000,776.000000,636.000000,43.150728,702.117647,702.000000,950.000000,109.000000,217.223178,347.186813,253.000000,19658.000000,776.000000,608.000000,47.376948,696.888889,701.500000,950.000000,109.000000,216.663994,344.288889,252.000000,18442.000000,776.000000,608.000000,47.376948,696.888889,701.500000,950.000000,109.000000,216.663994,344.288889,252.000000,18442.000000,16413.dcm
659.000000,632.000000,13.527749,645.000000,644.000000,607.000000,182.000000,119.851786,356.583333,330.000000,19460.000000,659.000000,576.000000,28.319605,614.000000,606.500000,545.000000,182.000000,99.608131,334.872727,302.000000,13506.000000,659.000000,576.000000,28.319605,614.000000,606.500000,545.000000,182.000000,99.608131,334.872727,302.000000,13506.000000,659.000000,498.000000,52.782816,578.230769,592.000000,481.000000,182.000000,83.791727,316.260000,291.000000,8296.000000,659.000000,461.000000,66.836279,548.166667,536.000000,440.000000,182.000000,69.496988,299.177778,283.000000,3596.000000,659.000000,440.000000,69.532062,542.473684,527.000000,416.000000,182.000000,66.861707,295.977273,280.500000,2716.000000,16423.dcm
316.000000,283.000000,16.563011,300.333333,302.000000,783.000000,123.000000,92.835062,265.915612,241.000000,62121.000000,369.000000,271.000000,25.860177,321.035088,320.000000,783.000000,123.000000,98.810376,249.311475,219.000000,27325.000000,492.000000,235.000000,60.579477,324.657895,322.500000,783.000000,123.000000,84.140004,213.587302,198.000000,10099.000000,492.000000,134.000000,77.899666,262.587719,243.000000,783.000000,123.000000,232.783210,337.750000,270.000000,55817.000000,492.000000,134.000000,78.715740,260.573276,240.000000,783.000000,123.000000,231.377706,433.750000,415.500000,56983.000000,492.000000,123.000000,79.340777,259.431624,238.000000,783.000000,385.000000,157.350564,536.000000,518.000000,57491.000000,16429.dcm
1014.000000,960.000000,17.145571,985.294118,986.000000,1068.000000,208.000000,263.136675,580.082902,536.000000,95206.000000,1016.000000,932.000000,25.319132,974.461538,974.000000,1068.000000,208.000000,255.740863,561.793478,503.000000,78034.000000,1068.000000,918.000000,42.161348,992.045455,986.000000,908.000000,208.000000,217.223685,512.385542,471.000000,41406.000000,1068.000000,898.000000,46.218641,986.425532,986.000000,884.000000,208.000000,212.525987,505.177914,458.000000,35982.000000,1068.000000,876.000000,48.422619,984.125000,983.000000,884.000000,208.000000,211.159826,502.888889,450.000000,34230.000000,1068.000000,844.000000,59.498436,972.113208,976.000000,884.000000,208.000000,204.627007,491.617834,432.000000,25662.000000,16462.dcm
378.000000,348.000000,16.072751,366.333333,373.000000,1910.000000,164.000000,233.977666,424.431925,394.000000,89305.000000,443.000000,348.000000,26.563732,402.357143,405.000000,1910.000000,164.000000,240.238418,425.099010,384.500000,80237.000000,492.000000,341.000000,46.496931,411.988372,406.000000,1910.000000,164.000000,297.449656,431.323077,319.500000,20641.000000,492.000000,311.000000,53.432821,398.792079,394.000000,1910.000000,164.000000,313.638330,445.434783,299.000000,10947.000000,570.000000,305.000000,69.628706,426.126866,424.500000,1910.000000,164.000000,368.003361,419.536585,260.000000,22699.000000,570.000000,295.000000,72.452372,425.093525,424.000000,1910.000000,164.000000,378.558692,420.974026,255.000000,26673.000000,16503.dcm
972.000000,915.000000,15.779382,943.100000,940.500000,1841.000000,0.000000,386.994632,482.000000,375.500000,367493.000000,1002.000000,915.000000,26.747182,959.000000,945.000000,1841.000000,0.000000,385.652483,476.864341,369.500000,351831.000000,1035.000000,915.000000,35.872308,971.181818,968.000000,1841.000000,0.000000,384.609614,474.011688,368.000000,343623.000000,1092.000000,877.000000,54.374013,967.466667,955.500000,1841.000000,0.000000,383.305764,468.938320,364.000000,328307.000000,1092.000000,795.000000,77.389430,905.745763,891.000000,1841.000000,0.000000,383.373877,454.182810,344.000000,279477.000000,1092.000000,679.000000,87.687809,877.475248,867.000000,1841.000000,0.000000,382.066746,430.868307,318.000000,209105.000000,16509.dcm
1213.000000,1213.000000,0.000000,1213.000000,1213.000000,2145.000000,121.000000,550.732683,714.654676,544.000000,98124.000000,1213.000000,1213.000000,0.000000,1213.000000,1213.000000,2145.000000,121.000000,550.732683,714.654676,544.000000,98124.000000,1213.000000,1213.000000,0.000000,1213.000000,1213.000000,2145.000000,121.000000,550.732683,714.654676,544.000000,98124.000000,1213.000000,1213.000000,0.000000,1213.000000,1213.000000,2145.000000,121.000000,550.732683,714.654676,544.000000,98124.000000,1213.000000,1213.000000,0.000000,1213.000000,1213.000000,2145.000000,121.000000,550.732683,714.654676,544.000000,98124.000000,1339.000000,1144.000000,74.183556,1244.000000,1222.000000,2145.000000,121.000000,550.750544,694.671642,508.000000,85622.000000,16514.dcm
823.000000,823.000000,0.000000,823.000000,823.000000,960.000000,123.000000,285.106250,384.831461,257.000000,33427.000000,823.000000,823.000000,0.000000,823.000000,823.000000,960.000000,123.000000,285.106250,384.831461,257.000000,33427.000000,823.000000,823.000000,0.000000,823.000000,823.000000,960.000000,123.000000,285.106250,384.831461,257.000000,33427.000000,960.000000,823.000000,46.037550,907.071429,920.000000,803.000000,123.000000,195.880785,294.394737,189.000000,9675.000000,960.000000,803.000000,51.866403,900.133333,916.000000,730.000000,123.000000,188.004018,287.613333,187.000000,8069.000000,960.000000,803.000000,51.866403,900.133333,916.000000,730.000000,123.000000,188.004018,287.613333,187.000000,8069.000000,16525.dcm
498.000000,498.000000,0.000000,498.000000,498.000000,833.000000,196.000000,193.364332,468.571429,416.000000,29022.000000,498.000000,498.000000,0.000000,498.000000,498.000000,833.000000,196.000000,193.364332,468.571429,416.000000,29022.000000,498.000000,498.000000,0.000000,498.000000,498.000000,833.000000,196.000000,193.364332,468.571429,416.000000,29022.000000,647.000000,485.000000,55.942622,580.923077,600.000000,833.000000,196.000000,203.824373,440.509804,382.000000,14914.000000,647.000000,463.000000,65.204586,565.933333,577.000000,833.000000,196.000000,207.942670,439.367347,378.000000,13040.000000,647.000000,378.000000,95.706966,494.148148,474.000000,833.000000,196.000000,238.711805,450.702703,333.000000,3334.000000,16532.dcm
479.000000,442.000000,16.269604,458.800000,458.000000,425.000000,108.000000,102.205654,232.368421,203.000000,15366.000000,479.000000,400.000000,26.296388,439.666667,442.000000,389.000000,108.000000,95.024582,222.180556,195.000000,12040.000000,479.000000,327.000000,43.216966,389.115385,378.500000,312.000000,108.000000,60.531112,178.854545,156.000000,280.000000,479.000000,299.000000,49.144684,378.200000,371.500000,269.000000,108.000000,50.324671,168.784314,155.000000,2738.000000,479.000000,299.000000,49.144684,378.200000,371.500000,269.000000,108.000000,50.324671,168.784314,155.000000,2738.000000,479.000000,226.000000,72.163162,343.317073,350.000000,208.000000,108.000000,30.389733,146.950000,135.000000,8198.000000,16541.dcm
754.000000,723.000000,21.920310,738.500000,738.500000,1172.000000,237.000000,313.185841,641.939394,603.000000,19707.000000,754.000000,689.000000,32.511536,722.000000,723.000000,1172.000000,237.000000,318.081343,640.468750,568.000000,18329.000000,754.000000,689.000000,32.511536,722.000000,723.000000,1172.000000,237.000000,318.081343,640.468750,568.000000,18329.000000,754.000000,689.000000,32.511536,722.000000,723.000000,1172.000000,237.000000,318.081343,640.468750,568.000000,18329.000000,754.000000,689.000000,32.511536,722.000000,723.000000,1172.000000,237.000000,318.081343,640.468750,568.000000,18329.000000,754.000000,689.000000,32.511536,722.000000,723.000000,1172.000000,237.000000,318.081343,640.468750,568.000000,18329.000000,16577.dcm
613.000000,607.000000,4.242641,610.000000,610.000000,934.000000,132.000000,213.424235,371.800000,316.000000,65704.000000,613.000000,607.000000,4.242641,610.000000,610.000000,934.000000,132.000000,213.424235,371.800000,316.000000,65704.000000,613.000000,548.000000,35.921210,589.333333,607.000000,934.000000,132.000000,213.612756,370.815642,316.000000,64608.000000,627.000000,506.000000,41.853273,583.375000,595.500000,934.000000,132.000000,213.531478,364.810345,312.000000,58810.000000,627.000000,448.000000,64.279434,529.294118,506.000000,934.000000,132.000000,217.381661,358.460606,292.000000,50148.000000,627.000000,388.000000,75.736982,506.095238,490.000000,934.000000,132.000000,219.933904,357.242236,287.000000,46888.000000,16604.dcm
770.000000,726.000000,17.846568,752.000000,752.000000,1058.000000,121.000000,259.559100,429.006623,337.000000,61020.000000,799.000000,726.000000,24.959300,759.833333,759.500000,1058.000000,121.000000,258.646856,426.540000,334.500000,59422.000000,808.000000,692.000000,37.773526,757.375000,759.500000,1058.000000,121.000000,257.526470,422.168919,329.500000,56422.000000,826.000000,692.000000,39.684870,765.000000,766.000000,1058.000000,121.000000,255.485900,417.054795,326.500000,53240.000000,826.000000,611.000000,70.907562,710.000000,709.000000,1058.000000,121.000000,256.818484,404.057971,314.500000,42980.000000,826.000000,590.000000,76.063876,698.350000,680.500000,1058.000000,121.000000,257.668736,401.272059,308.500000,40606.000000,16609.dcm
724.000000,683.000000,17.500000,702.250000,701.000000,1023.000000,125.000000,217.059815,372.174051,290.500000,114798.000000,724.000000,683.000000,17.500000,702.250000,701.000000,1023.000000,125.000000,217.059815,372.174051,290.500000,114798.000000,774.000000,683.000000,36.807414,734.750000,743.000000,1023.000000,125.000000,213.745907,367.108974,289.500000,108660.000000,825.000000,654.000000,44.314302,740.411765,736.000000,1023.000000,125.000000,206.362360,355.871287,282.000000,95242.000000,848.000000,640.000000,57.233685,745.700000,739.000000,1023.000000,125.000000,202.816110,351.673333,280.000000,90588.000000,974.000000,632.000000,104.919984,813.727273,813.500000,1023.000000,125.000000,135.349861,306.565217,263.500000,48808.000000,16621.dcm
