fgMaxotsu1,fgMinotsu1,fgStdevotsu1,fgMeanotsu1,fgMedianotsu1,bgMaxotsu1,bgMinotsu1,bgStdevotsu1,bgMeanotsu1,bgMedianotsu1,sumIntensityotsu1,fgMaxotsu2,fgMinotsu2,fgStdevotsu2,fgMeanotsu2,fgMedianotsu2,bgMaxotsu2,bgMinotsu2,bgStdevotsu2,bgMeanotsu2,bgMedianotsu2,sumIntensityotsu2,fgMaxotsu3,fgMinotsu3,fgStdevotsu3,fgMeanotsu3,fgMedianotsu3,bgMaxotsu3,bgMinotsu3,bgStdevotsu3,bgMeanotsu3,bgMedianotsu3,sumIntensityotsu3,fgMaxotsu4,fgMinotsu4,fgStdevotsu4,fgMeanotsu4,fgMedianotsu4,bgMaxotsu4,bgMinotsu4,bgStdevotsu4,bgMeanotsu4,bgMedianotsu4,sumIntensityotsu4,ImageName
541.000000,199.000000,104.579984,350.837838,341.000000,196.000000,145.000000,16.602984,165.750000,164.000000,10992.000000,541.000000,262.000000,87.840524,390.571429,398.000000,257.000000,145.000000,36.148174,192.095238,189.000000,6902.000000,541.000000,341.000000,60.974925,439.052632,421.000000,313.000000,145.000000,54.715523,220.933333,213.500000,1714.000000,541.000000,439.000000,31.756889,493.666667,500.000000,421.000000,145.000000,88.981959,263.175000,256.500000,6084.000000,19981.dcm
708.000000,295.000000,113.090149,477.933333,464.000000,279.000000,179.000000,34.511131,234.272727,243.000000,18930.000000,708.000000,385.000000,95.243211,520.941176,501.500000,383.000000,179.000000,63.789494,289.636364,287.000000,11340.000000,708.000000,468.000000,78.091303,577.611111,568.500000,653.000000,179.000000,106.332181,360.184211,359.000000,3290.000000,708.000000,574.000000,47.220229,644.000000,646.000000,653.000000,179.000000,113.332568,389.106383,393.000000,12492.000000,19983.dcm
812.000000,209.000000,157.217876,448.126437,421.000000,203.000000,135.000000,21.682036,167.739130,167.000000,35129.000000,812.000000,322.000000,130.203602,513.578125,511.500000,312.000000,135.000000,56.166265,216.869565,206.000000,22893.000000,812.000000,421.000000,109.075868,575.613636,558.500000,419.000000,135.000000,88.961886,265.424242,262.500000,7809.000000,812.000000,568.000000,66.795271,681.052632,683.000000,565.000000,135.000000,130.536725,328.626374,312.000000,16965.000000,19986.dcm
1422.000000,342.000000,301.100745,760.838710,695.000000,333.000000,173.000000,50.886276,257.518519,266.000000,63805.000000,1422.000000,590.000000,264.129221,887.696970,775.500000,585.000000,173.000000,116.478364,354.129630,337.500000,39465.000000,1422.000000,739.000000,235.174849,1052.921053,1025.500000,719.000000,173.000000,176.612610,459.756098,455.500000,2311.000000,1422.000000,1053.000000,132.817423,1258.631579,1249.000000,998.000000,173.000000,222.779693,532.643564,553.000000,29883.000000,19989.dcm
780.000000,219.000000,169.419754,486.500000,486.000000,218.000000,137.000000,24.007649,166.235294,157.500000,36187.000000,780.000000,359.000000,122.202799,571.327869,578.000000,343.000000,137.000000,64.017330,214.237288,196.000000,22211.000000,780.000000,522.000000,73.664383,648.076923,657.000000,510.000000,137.000000,115.836524,274.271605,251.000000,3059.000000,780.000000,661.000000,37.546774,711.736842,697.000000,657.000000,137.000000,163.670763,336.316832,291.000000,20445.000000,19992.dcm
1042.000000,438.000000,204.732964,785.947368,782.000000,430.000000,240.000000,63.299046,342.538462,337.000000,40346.000000,1042.000000,636.000000,142.861449,881.857143,912.000000,626.000000,240.000000,106.005366,436.214286,441.500000,24824.000000,1042.000000,782.000000,77.448823,964.965517,1002.000000,778.000000,240.000000,152.184103,518.731707,501.000000,6716.000000,1042.000000,979.000000,16.323807,1023.250000,1027.500000,973.000000,240.000000,210.722984,608.888889,624.000000,16508.000000,19996.dcm
608.000000,299.000000,96.156611,485.473684,499.000000,287.000000,213.000000,28.437846,249.400000,249.500000,15954.000000,608.000000,435.000000,54.350263,533.392857,544.000000,422.000000,213.000000,63.753039,300.350000,293.000000,8928.000000,608.000000,504.000000,30.033023,565.263158,576.000000,494.000000,213.000000,94.727195,351.793103,345.000000,538.000000,608.000000,576.000000,10.915840,589.600000,589.000000,559.000000,213.000000,115.387467,395.947368,422.000000,9150.000000,19998.dcm
853.000000,192.000000,198.756061,431.027322,373.000000,191.000000,74.000000,39.230730,134.431373,142.000000,72022.000000,853.000000,301.000000,161.358992,548.701754,545.000000,298.000000,74.000000,61.082116,193.183333,201.500000,39370.000000,853.000000,483.000000,104.157334,655.657143,652.000000,480.000000,74.000000,101.191454,242.914634,230.000000,6058.000000,853.000000,647.000000,51.888976,742.638889,739.000000,645.000000,74.000000,153.768414,297.974747,258.000000,32264.000000,20010.dcm
1007.000000,179.000000,267.866738,474.680000,348.500000,197.000000,42.000000,33.850576,139.636364,146.500000,20662.000000,1007.000000,250.000000,244.920797,579.444444,532.500000,243.000000,42.000000,43.473802,165.166667,169.000000,14914.000000,1007.000000,470.000000,179.329537,726.086957,720.000000,408.000000,42.000000,81.329456,206.244898,187.000000,6594.000000,1007.000000,811.000000,65.263800,891.181818,869.000000,720.000000,42.000000,169.151402,278.737705,212.000000,7200.000000,20033.dcm
1039.000000,120.000000,346.710815,580.835616,552.000000,118.000000,0.000000,28.543314,73.481481,73.000000,40417.000000,1039.000000,216.000000,258.604567,744.283019,868.000000,207.000000,0.000000,45.175698,105.063830,103.000000,34509.000000,1039.000000,575.000000,112.068385,903.138889,926.000000,552.000000,0.000000,151.416486,185.500000,130.500000,20641.000000,1039.000000,907.000000,36.684605,979.263158,979.000000,923.000000,0.000000,295.829038,318.259259,160.000000,7173.000000,20037.dcm
1049.000000,257.000000,247.620735,569.162162,580.000000,311.000000,101.000000,62.323693,182.352941,178.000000,17959.000000,1049.000000,337.000000,215.842299,659.750000,710.000000,326.000000,101.000000,72.632097,218.692308,239.000000,12787.000000,1049.000000,580.000000,128.227366,784.578947,786.000000,555.000000,101.000000,106.194312,264.342857,264.000000,5655.000000,1049.000000,641.000000,110.842968,855.181818,852.000000,786.000000,101.000000,194.708744,343.069767,298.000000,5345.000000,20048.dcm
1054.000000,178.000000,295.657463,734.246377,866.000000,174.000000,88.000000,25.121514,130.761905,135.000000,47917.000000,1054.000000,427.000000,203.176419,855.722222,927.500000,413.000000,88.000000,99.280555,200.000000,157.000000,39009.000000,1054.000000,789.000000,80.728089,969.230769,1008.000000,736.000000,88.000000,192.514042,306.058824,243.000000,22191.000000,1054.000000,976.000000,20.317636,1028.521739,1032.000000,972.000000,88.000000,300.569677,444.074627,397.000000,6097.000000,20060.dcm
1102.000000,450.000000,202.885300,773.484848,805.000000,410.000000,215.000000,79.912452,327.333333,377.000000,22579.000000,1102.000000,587.000000,155.703918,857.280000,853.000000,556.000000,215.000000,113.516778,414.058824,410.000000,14393.000000,1102.000000,830.000000,84.944408,962.133333,962.000000,806.000000,215.000000,174.259418,519.962963,536.000000,393.000000,1102.000000,962.000000,40.688494,1028.125000,1024.500000,948.000000,215.000000,216.864465,595.470588,571.500000,12021.000000,20063.dcm
284.000000,-653.000000,207.515906,-31.012862,-5.000000,-664.000000,-911.000000,63.616477,-813.512195,-825.000000,23709.000000,284.000000,-286.000000,125.779604,32.922509,-2.000000,-302.000000,-911.000000,196.778365,-641.000000,-664.000000,60843.000000,284.000000,-67.000000,99.447126,69.317181,4.000000,-70.000000,-911.000000,284.280699,-469.872000,-448.000000,74469.000000,284.000000,105.000000,40.727839,189.929412,193.000000,91.000000,-911.000000,304.342547,-221.509363,-44.000000,75287.000000,20075.dcm
870.000000,217.000000,187.714242,503.187166,484.000000,215.000000,107.000000,26.393756,167.764706,167.000000,82688.000000,870.000000,380.000000,145.992415,591.819549,575.000000,376.000000,107.000000,69.355302,219.606557,201.500000,51920.000000,870.000000,502.000000,108.890029,678.638554,683.000000,637.000000,107.000000,123.405946,285.912791,251.000000,7150.000000,870.000000,671.000000,53.181098,769.906977,761.000000,667.000000,107.000000,161.908127,341.500000,308.000000,39292.000000,20085.dcm
1041.000000,240.000000,253.535121,574.634921,536.000000,238.000000,104.000000,32.809556,195.512821,203.000000,64779.000000,1041.000000,381.000000,197.570489,705.860465,714.000000,372.000000,104.000000,59.788796,244.620253,240.000000,41379.000000,1041.000000,642.000000,113.638508,842.769231,853.000000,628.000000,104.000000,132.975195,320.398230,277.000000,7619.000000,1041.000000,858.000000,51.740893,941.000000,936.000000,848.000000,104.000000,206.290936,399.733813,319.000000,31097.000000,20102.dcm
1127.000000,6.000000,263.193035,709.517857,728.000000,279.000000,83.000000,46.805483,186.285714,183.000000,148500.000000,1127.000000,493.000000,184.349083,833.613497,862.000000,532.000000,6.000000,128.549282,286.196581,262.000000,102394.000000,1127.000000,678.000000,127.237839,913.200000,938.000000,676.000000,6.000000,168.235390,356.219355,381.000000,58936.000000,1127.000000,914.000000,53.139967,1011.357143,1021.000000,938.000000,6.000000,241.768180,469.376190,456.000000,27774.000000,20120.dcm
994.000000,239.000000,184.731396,559.683386,546.000000,352.000000,85.000000,57.992335,193.636364,191.000000,146589.000000,994.000000,383.000000,143.301608,644.634783,629.500000,438.000000,85.000000,88.745691,244.972441,233.500000,86043.000000,994.000000,572.000000,109.613248,731.992908,711.000000,641.000000,85.000000,140.290049,312.763848,290.000000,4067.000000,904.000000,733.000000,53.482692,811.314286,796.000000,994.000000,85.000000,214.079930,405.552339,368.000000,153697.000000,20198.dcm
1117.000000,80.000000,268.637662,734.587654,783.000000,673.000000,3.000000,63.706458,199.251185,197.000000,255466.000000,1117.000000,493.000000,179.720208,867.576389,912.500000,862.000000,3.000000,139.478789,273.439024,233.000000,160174.000000,1117.000000,619.000000,111.850544,948.728507,986.000000,862.000000,3.000000,178.489560,328.812658,263.000000,79788.000000,1117.000000,932.000000,40.863436,1024.904412,1028.500000,1032.000000,3.000000,251.828607,417.006250,323.500000,60776.000000,20212.dcm
990.000000,234.000000,158.345536,509.654822,504.000000,231.000000,63.000000,34.455960,165.175824,169.000000,85371.000000,990.000000,285.000000,130.117547,572.094595,556.000000,395.000000,63.000000,84.247205,219.735714,191.000000,53907.000000,990.000000,462.000000,112.071486,632.890000,598.500000,510.000000,63.000000,124.813731,277.361702,241.500000,11145.000000,990.000000,622.000000,104.550957,795.045455,768.500000,747.000000,63.000000,178.844415,368.203008,365.500000,80451.000000,20222.dcm
1055.000000,267.000000,221.944451,782.850420,857.000000,264.000000,97.000000,38.049468,185.765101,185.000000,438117.000000,1055.000000,320.000000,147.855073,856.656064,900.000000,541.000000,97.000000,110.124294,259.655602,219.000000,368321.000000,1055.000000,320.000000,125.247481,898.876812,937.000000,751.000000,97.000000,203.809671,367.696970,291.000000,250795.000000,1055.000000,915.000000,35.137977,981.756303,986.000000,1049.000000,97.000000,303.404478,602.633600,678.000000,259817.000000,20257.dcm
778.000000,150.000000,199.851269,352.433333,274.500000,147.000000,113.000000,9.490027,138.333333,140.500000,8913.000000,778.000000,196.000000,179.732667,447.600000,447.000000,179.000000,113.000000,15.694389,149.136364,146.500000,5671.000000,778.000000,295.000000,145.777736,532.071429,526.500000,285.000000,113.000000,46.400602,170.857143,153.000000,2665.000000,778.000000,530.000000,93.893303,646.571429,657.000000,523.000000,113.000000,113.606338,220.200000,159.000000,3181.000000,20266.dcm
1055.000000,273.000000,209.018182,796.593323,871.000000,271.000000,97.000000,40.720120,188.348066,186.000000,490864.000000,1055.000000,320.000000,142.617430,858.634615,901.000000,520.000000,97.000000,107.972139,253.384328,213.000000,423232.000000,1055.000000,320.000000,118.382968,899.113684,926.000000,758.000000,97.000000,204.976575,361.553425,273.000000,295112.000000,1055.000000,919.000000,34.542035,979.522727,983.000000,1049.000000,97.000000,305.496875,606.990113,687.000000,300452.000000,20296.dcm
921.000000,212.000000,212.665669,542.500000,511.500000,210.000000,99.000000,30.255345,160.945946,159.000000,39615.000000,921.000000,361.000000,168.602188,630.412698,631.000000,355.000000,99.000000,67.881202,203.603448,192.500000,27907.000000,921.000000,548.000000,107.192347,737.425000,737.000000,520.000000,99.000000,126.315864,271.950617,223.000000,7469.000000,921.000000,712.000000,62.422474,814.739130,822.000000,707.000000,99.000000,180.069180,334.551020,294.500000,14047.000000,20307.dcm
1051.000000,280.000000,244.994178,777.611111,867.500000,278.000000,133.000000,41.769520,201.880952,197.000000,145488.000000,1051.000000,524.000000,149.775281,879.392405,925.500000,515.000000,133.000000,104.820217,286.609756,278.000000,115442.000000,1051.000000,784.000000,76.361920,951.500000,973.000000,774.000000,133.000000,196.279007,402.216667,349.500000,65914.000000,1051.000000,931.000000,32.109972,1000.410256,1005.500000,927.000000,133.000000,263.808032,521.074074,512.500000,6382.000000,20322.dcm
950.000000,216.000000,224.171238,521.254717,482.500000,210.000000,135.000000,18.669248,164.500000,161.000000,47028.000000,950.000000,348.000000,180.437822,628.972973,607.000000,343.000000,135.000000,60.736273,206.512195,184.000000,29610.000000,950.000000,545.000000,123.144671,736.666667,734.500000,537.000000,135.000000,112.974756,260.351852,223.000000,7242.000000,950.000000,748.000000,62.403728,847.043478,837.000000,735.000000,135.000000,180.613381,330.796992,260.000000,24514.000000,20328.dcm
1159.000000,859.000000,72.582248,1020.129032,1020.000000,834.000000,476.000000,115.958805,732.777778,783.000000,25029.000000,1159.000000,978.000000,54.168052,1050.217391,1040.000000,973.000000,476.000000,134.914216,827.294118,834.000000,10091.000000,1159.000000,1020.000000,50.363305,1072.062500,1050.000000,1015.000000,476.000000,138.474688,877.750000,943.500000,3913.000000,1159.000000,1067.000000,37.557575,1119.714286,1127.000000,1055.000000,476.000000,137.410157,920.636364,973.000000,22543.000000,20333.dcm
788.000000,235.000000,165.368415,466.590164,426.000000,229.000000,146.000000,23.231331,195.700000,199.000000,24548.000000,788.000000,343.000000,130.371307,545.581395,556.000000,335.000000,146.000000,49.848647,234.631579,228.000000,14544.000000,788.000000,481.000000,89.017855,632.538462,633.000000,459.000000,146.000000,94.514033,289.636364,271.000000,516.000000,788.000000,635.000000,51.711478,705.076923,719.000000,631.000000,146.000000,138.228282,341.323529,307.500000,14044.000000,20335.dcm
1046.000000,497.000000,144.232599,750.801556,734.000000,493.000000,296.000000,59.879727,395.120690,392.000000,170039.000000,1046.000000,651.000000,107.967169,826.471264,819.500000,785.000000,296.000000,111.931618,511.113475,535.000000,71739.000000,1046.000000,682.000000,81.874011,882.512605,874.000000,785.000000,296.000000,129.852573,565.581633,590.500000,5835.000000,1046.000000,886.000000,43.253679,960.862745,964.000000,953.000000,296.000000,160.825571,632.079545,644.500000,117865.000000,20385.dcm
1089.000000,542.000000,151.122659,884.061224,909.000000,523.000000,196.000000,90.294084,355.545455,350.500000,78816.000000,1089.000000,784.000000,90.898995,942.425000,951.000000,732.000000,196.000000,157.474548,476.650000,487.500000,56328.000000,1089.000000,895.000000,55.640185,1000.080000,1001.500000,962.000000,196.000000,220.927278,635.085714,690.500000,5548.000000,1089.000000,1009.000000,21.013138,1052.863636,1053.000000,1006.000000,196.000000,237.992083,727.520408,815.000000,48134.000000,20394.dcm
1779.000000,398.000000,375.655080,875.087500,804.000000,392.000000,242.000000,41.932675,313.142857,317.000000,61239.000000,1779.000000,547.000000,344.368412,999.885246,918.000000,545.000000,242.000000,90.236230,378.340426,351.000000,43211.000000,1779.000000,836.000000,306.371908,1177.205128,1026.000000,808.000000,242.000000,168.789296,476.289855,454.000000,13047.000000,1779.000000,1033.000000,255.977430,1428.000000,1511.000000,1026.000000,242.000000,245.721643,580.258427,523.000000,24511.000000,20401.dcm
1069.000000,290.000000,264.225533,766.263158,845.000000,363.000000,211.000000,27.196281,252.721311,249.000000,57379.000000,1069.000000,450.000000,184.506393,868.368421,941.500000,446.000000,211.000000,56.502849,277.687500,259.500000,43781.000000,1069.000000,756.000000,85.207268,970.796296,1001.000000,754.000000,211.000000,155.733781,350.862745,278.000000,16635.000000,1069.000000,980.000000,22.737551,1027.606061,1034.000000,976.000000,211.000000,247.080039,441.463415,298.000000,20389.000000,20406.dcm
1089.000000,313.000000,244.159783,820.173653,929.000000,310.000000,177.000000,38.076524,243.813953,244.000000,126485.000000,1089.000000,546.000000,146.632938,922.872180,999.000000,537.000000,177.000000,103.089354,320.922078,291.000000,98031.000000,1089.000000,809.000000,65.241110,988.895238,1021.000000,799.000000,177.000000,186.247085,415.419048,372.000000,60215.000000,1089.000000,989.000000,18.494765,1027.500000,1028.500000,982.000000,177.000000,266.014207,532.413043,494.000000,507.000000,20418.dcm
1019.000000,264.000000,267.707821,729.253521,851.000000,241.000000,162.000000,23.551102,200.176471,195.000000,48374.000000,1019.000000,451.000000,184.569947,842.436364,917.000000,441.000000,162.000000,83.118868,268.060606,241.000000,37488.000000,1019.000000,786.000000,67.346007,945.550000,971.000000,710.000000,162.000000,163.003410,361.625000,323.000000,20464.000000,1019.000000,964.000000,13.416408,998.000000,1000.500000,980.000000,162.000000,281.254380,517.941176,453.500000,15260.000000,20440.dcm
1491.000000,297.000000,292.400346,699.469388,698.000000,276.000000,180.000000,25.806607,223.133333,220.000000,30927.000000,1491.000000,511.000000,246.389291,834.117647,781.000000,496.000000,180.000000,104.364464,308.700000,286.500000,19099.000000,1491.000000,737.000000,234.245071,947.090909,851.500000,713.000000,180.000000,173.892989,399.642857,337.500000,4051.000000,1491.000000,866.000000,246.016011,1126.100000,1113.000000,853.000000,180.000000,227.386912,488.148148,486.500000,15099.000000,20448.dcm
748.000000,228.000000,163.295808,405.395833,373.000000,227.000000,167.000000,17.931351,202.250000,207.000000,16223.000000,748.000000,276.000000,147.604932,477.818182,464.000000,267.000000,167.000000,27.020781,223.451613,227.000000,8841.000000,748.000000,412.000000,112.887217,570.450000,562.500000,392.000000,167.000000,60.218787,256.500000,244.500000,123.000000,748.000000,572.000000,62.924028,667.900000,684.500000,553.000000,167.000000,102.277373,296.592593,256.500000,9337.000000,20452.dcm
974.000000,359.000000,177.383388,722.013158,762.500000,355.000000,216.000000,43.018175,264.708333,255.000000,48520.000000,974.000000,602.000000,106.457026,806.614035,841.000000,584.000000,216.000000,117.014452,354.627907,328.000000,30728.000000,974.000000,748.000000,63.080581,861.878049,877.000000,742.000000,216.000000,172.596378,438.796610,419.000000,9448.000000,974.000000,877.000000,24.611941,914.047619,907.000000,869.000000,216.000000,220.250466,532.037975,558.000000,22836.000000,20458.dcm
1073.000000,341.000000,235.320091,729.331522,728.000000,348.000000,199.000000,37.136352,276.796296,274.000000,119250.000000,1073.000000,514.000000,175.242267,837.207407,882.000000,548.000000,199.000000,89.230482,350.689320,341.000000,76902.000000,1073.000000,705.000000,102.851910,928.000000,960.500000,704.000000,199.000000,136.805133,415.714286,395.500000,32744.000000,1073.000000,930.000000,32.785311,1004.678571,1007.000000,924.000000,199.000000,213.266996,510.340659,479.000000,36620.000000,20465.dcm
1258.000000,313.000000,248.790180,841.944444,956.000000,436.000000,137.000000,45.413835,245.284404,243.000000,310248.000000,1258.000000,538.000000,163.144486,930.319444,1005.000000,512.000000,137.000000,83.118193,283.713793,259.500000,252638.000000,1258.000000,638.000000,96.128715,994.255102,1033.500000,758.000000,137.000000,162.087450,350.789326,281.500000,167430.000000,1258.000000,963.000000,36.720789,1047.237864,1054.000000,1108.000000,137.000000,255.254616,453.740991,336.000000,14270.000000,20518.dcm
783.000000,330.000000,90.517664,449.687500,436.000000,329.000000,135.000000,63.314383,242.400000,262.000000,11966.000000,783.000000,376.000000,85.834985,471.730769,452.000000,378.000000,135.000000,75.431840,284.312500,284.000000,7716.000000,605.000000,448.000000,49.955878,501.384615,491.000000,783.000000,135.000000,118.810919,355.034483,373.000000,3778.000000,605.000000,491.000000,41.043531,536.714286,525.000000,783.000000,135.000000,115.186024,373.057143,392.000000,9300.000000,20569.dcm
799.000000,248.000000,161.407254,492.477273,501.500000,244.000000,128.000000,36.354581,170.900000,161.500000,19960.000000,799.000000,422.000000,105.377060,578.483871,570.000000,340.000000,128.000000,67.277051,236.739130,254.000000,12488.000000,799.000000,511.000000,77.469773,639.250000,635.500000,508.000000,128.000000,124.135603,311.558824,294.000000,2192.000000,799.000000,653.000000,46.849302,710.500000,699.500000,642.000000,128.000000,165.718666,384.652174,381.000000,12010.000000,20573.dcm
905.000000,47.000000,205.458723,336.918182,279.500000,132.000000,0.000000,36.208900,59.318182,59.500000,35756.000000,905.000000,116.000000,191.326823,414.632911,350.000000,229.000000,0.000000,55.802328,105.849057,117.000000,27146.000000,905.000000,335.000000,150.645154,554.116279,535.000000,321.000000,0.000000,86.704599,163.359551,161.000000,9288.000000,905.000000,592.000000,92.576284,694.578947,672.000000,584.000000,0.000000,142.242438,222.734513,204.000000,11972.000000,20575.dcm
656.000000,98.000000,102.735766,197.694444,174.000000,97.000000,24.000000,23.696607,66.062500,61.500000,13177.000000,271.000000,98.000000,42.856828,194.600000,188.500000,656.000000,24.000000,136.922985,156.395833,113.500000,277.000000,271.000000,165.000000,29.884141,226.809524,224.000000,656.000000,24.000000,116.068670,157.134328,130.000000,5765.000000,271.000000,248.000000,9.352871,260.142857,257.000000,656.000000,24.000000,107.665970,166.296296,145.000000,11649.000000,20578.dcm
-409.000000,-799.000000,105.217513,-638.852273,-644.000000,-804.000000,-888.000000,19.173652,-838.928571,-838.500000,20984.000000,-409.000000,-736.000000,86.182285,-599.676471,-617.000000,-739.000000,-888.000000,36.662885,-817.354839,-830.000000,9898.000000,-409.000000,-647.000000,67.554826,-553.933333,-552.000000,-623.000000,-888.000000,66.912058,-782.670588,-799.000000,41600.000000,-409.000000,-552.000000,40.164976,-498.043478,-501.000000,-556.000000,-888.000000,92.212951,-747.654206,-768.000000,68544.000000,20582.dcm
-92.000000,-770.000000,222.936397,-461.645161,-513.500000,-778.000000,-923.000000,45.377882,-845.593750,-842.000000,30185.000000,-92.000000,-649.000000,184.706225,-360.534091,-339.500000,-654.000000,-923.000000,79.834893,-773.176471,-766.500000,20849.000000,-92.000000,-465.000000,115.799500,-251.576271,-231.000000,-481.000000,-923.000000,113.346875,-716.082474,-709.000000,54617.000000,-92.000000,-226.000000,37.095503,-150.172414,-144.000000,-231.000000,-923.000000,188.216519,-629.511811,-666.000000,75593.000000,20593.dcm
608.000000,-746.000000,321.178956,-329.569231,-369.500000,-747.000000,-910.000000,48.529912,-829.846154,-827.000000,308.000000,608.000000,-544.000000,265.085296,-164.919540,-184.000000,-550.000000,-910.000000,98.452958,-754.189474,-766.000000,57300.000000,608.000000,-301.000000,215.310497,-28.672414,-72.500000,-309.000000,-910.000000,164.079290,-680.104839,-705.000000,82670.000000,608.000000,-54.000000,182.764044,170.173913,111.000000,144.000000,-910.000000,265.224190,-565.471698,-663.000000,93824.000000,20601.dcm
1110.000000,287.000000,259.177829,748.824561,835.000000,262.000000,122.000000,44.066184,182.600000,183.000000,39944.000000,1110.000000,543.000000,171.274624,867.162791,897.000000,523.000000,122.000000,119.943326,280.482759,262.000000,29154.000000,1110.000000,835.000000,79.359443,971.724138,963.000000,767.000000,122.000000,205.746780,400.976744,372.000000,10938.000000,1110.000000,963.000000,44.703574,1036.866667,1037.000000,955.000000,122.000000,281.731159,524.017544,523.000000,14316.000000,20607.dcm
1939.000000,253.000000,514.241267,823.153846,670.000000,242.000000,146.000000,36.340213,197.111111,205.000000,30329.000000,1939.000000,490.000000,446.048856,1076.307692,1005.500000,487.000000,146.000000,88.079669,267.863636,264.500000,22091.000000,1939.000000,776.000000,374.382138,1310.117647,1291.000000,722.000000,146.000000,188.759379,374.354839,275.000000,10667.000000,1939.000000,1291.000000,274.653620,1579.111111,1435.000000,1267.000000,146.000000,319.263994,504.230769,430.000000,5453.000000,20616.dcm
1980.000000,97.000000,554.043979,623.341463,380.000000,80.000000,4.000000,23.104318,49.333333,53.000000,24817.000000,1980.000000,223.000000,541.381969,825.689655,671.000000,211.000000,4.000000,52.123620,87.111111,79.000000,21593.000000,1980.000000,561.000000,467.461330,1131.722222,1082.500000,423.000000,4.000000,123.025804,155.947368,110.000000,14445.000000,1980.000000,1196.000000,246.164128,1547.444444,1552.000000,969.000000,4.000000,253.737080,263.191489,141.000000,1557.000000,20646.dcm
1200.000000,205.000000,299.442982,894.172414,1054.000000,298.000000,0.000000,49.634738,127.443966,124.000000,463122.000000,1200.000000,427.000000,183.706739,995.917021,1069.000000,425.000000,0.000000,95.205511,173.083067,151.000000,413906.000000,1200.000000,747.000000,85.330844,1057.180049,1079.000000,736.000000,0.000000,173.515275,235.900538,173.500000,346746.000000,1200.000000,976.000000,38.121497,1087.750000,1089.000000,1003.000000,0.000000,281.787789,330.388506,200.000000,234818.000000,20667.dcm
1111.000000,255.000000,258.589523,713.318182,779.000000,252.000000,112.000000,31.736805,176.468750,174.000000,57125.000000,1111.000000,540.000000,152.029436,851.952381,873.000000,493.000000,112.000000,107.492187,258.701754,220.000000,38927.000000,1111.000000,809.000000,85.190640,937.465116,918.000000,782.000000,112.000000,207.308278,365.038961,308.000000,12203.000000,1111.000000,936.000000,53.270674,1024.529412,1026.000000,1015.000000,112.000000,288.295773,495.165049,419.000000,33585.000000,20684.dcm
1630.000000,403.000000,293.819452,866.288889,855.000000,468.000000,65.000000,91.730114,308.000000,310.500000,68726.000000,1630.000000,555.000000,254.372531,970.558824,989.000000,867.000000,65.000000,158.087390,407.846154,397.500000,44790.000000,1630.000000,814.000000,190.296203,1113.772727,1076.500000,1024.000000,65.000000,199.170268,502.631579,472.500000,10806.000000,1630.000000,1070.000000,164.839960,1285.722222,1288.000000,1159.000000,65.000000,278.983631,628.068627,607.000000,40920.000000,20705.dcm
895.000000,148.000000,167.943982,529.517647,516.000000,292.000000,0.000000,106.649761,176.800000,219.000000,42357.000000,895.000000,299.000000,133.872876,608.864407,610.000000,494.000000,0.000000,118.130700,286.292683,303.000000,24185.000000,895.000000,558.000000,84.687451,683.750000,686.000000,841.000000,0.000000,151.718277,360.093750,372.500000,1569.000000,895.000000,683.000000,57.235389,739.470588,717.000000,843.000000,0.000000,179.670113,422.771084,420.000000,22519.000000,20707.dcm
1691.000000,0.000000,319.332326,854.477839,864.500000,530.000000,0.000000,129.248237,168.260870,166.000000,597583.000000,1691.000000,250.000000,256.239106,964.932504,960.000000,952.000000,0.000000,219.462284,339.510949,338.500000,450231.000000,1691.000000,511.000000,205.007743,1105.553191,1098.000000,1336.000000,0.000000,293.586422,536.527559,565.500000,91171.000000,1679.000000,1184.000000,124.027119,1403.100000,1402.000000,1691.000000,0.000000,372.751867,744.456548,784.000000,580159.000000,20740.dcm
2862.000000,483.000000,550.939224,1238.492063,1057.000000,524.000000,24.000000,141.719690,330.294118,356.000000,72410.000000,2862.000000,849.000000,499.167458,1435.255319,1345.000000,816.000000,24.000000,210.104727,490.393939,483.000000,51274.000000,2862.000000,1106.000000,434.799101,1718.482759,1586.000000,1088.000000,24.000000,292.800458,662.823529,657.000000,16032.000000,2862.000000,1586.000000,352.200809,2041.533333,1970.000000,1559.000000,24.000000,397.861134,815.646154,816.000000,22394.000000,20756.dcm
1691.000000,238.000000,291.759484,1011.783410,1016.000000,520.000000,0.000000,117.589517,285.947368,270.000000,208691.000000,1691.000000,613.000000,230.089762,1110.862069,1097.000000,791.000000,0.000000,201.531880,458.432099,454.000000,156157.000000,1691.000000,902.000000,172.893291,1250.330189,1225.000000,1117.000000,0.000000,272.491369,656.966443,711.000000,34647.000000,1691.000000,1084.000000,138.167469,1384.727273,1343.500000,1561.000000,0.000000,329.543030,803.293839,862.000000,108567.000000,20764.dcm
1147.000000,270.000000,278.964608,625.517241,576.000000,262.000000,109.000000,38.222820,205.529412,215.500000,47432.000000,1147.000000,387.000000,238.248474,747.370968,772.000000,381.000000,109.000000,68.801381,255.440678,245.000000,31266.000000,1147.000000,592.000000,168.362839,888.575000,868.500000,587.000000,109.000000,126.014565,319.320988,295.000000,9678.000000,1147.000000,860.000000,89.859884,1015.318182,1012.000000,844.000000,109.000000,200.747794,394.656566,340.000000,16734.000000,20772.dcm
