Areaotsu1,MajorAxisLengthotsu1,MinorAxisLengthotsu1,Eccentricityotsu1,ConvexAreaotsu1,EquivDiameterotsu1,Solidityotsu1,Extentotsu1,Perimeterotsu1,ConvexPerimeterotsu1,Circularityotsu1,Roughnessotsu1,Elongationotsu1,Compactnessotsu1,MaxChordLengthotsu1,RadialDistanceSDotsu1,SecondMomentotsu1,Areaotsu2,MajorAxisLengthotsu2,MinorAxisLengthotsu2,Eccentricityotsu2,ConvexAreaotsu2,EquivDiameterotsu2,Solidityotsu2,Extentotsu2,Perimeterotsu2,ConvexPerimeterotsu2,Circularityotsu2,Roughnessotsu2,Elongationotsu2,Compactnessotsu2,MaxChordLengthotsu2,RadialDistanceSDotsu2,SecondMomentotsu2,Areaotsu3,MajorAxisLengthotsu3,MinorAxisLengthotsu3,Eccentricityotsu3,ConvexAreaotsu3,EquivDiameterotsu3,Solidityotsu3,Extentotsu3,Perimeterotsu3,ConvexPerimeterotsu3,Circularityotsu3,Roughnessotsu3,Elongationotsu3,Compactnessotsu3,MaxChordLengthotsu3,RadialDistanceSDotsu3,SecondMomentotsu3,Areaotsu4,MajorAxisLengthotsu4,MinorAxisLengthotsu4,Eccentricityotsu4,ConvexAreaotsu4,EquivDiameterotsu4,Solidityotsu4,Extentotsu4,Perimeterotsu4,ConvexPerimeterotsu4,Circularityotsu4,Roughnessotsu4,Elongationotsu4,Compactnessotsu4,MaxChordLengthotsu4,RadialDistanceSDotsu4,SecondMomentotsu4,ImageName
56.000000,9.954632,7.421393,0.666481,57.000000,8.444016,0.982456,0.888889,29.071068,28.640986,0.857871,0.985206,1.341343,1.200948,10.816654,0.598368,0.169091,44.000000,8.967956,6.441942,0.695704,45.000000,7.484821,0.977778,0.916667,25.656854,25.300563,0.863778,0.986113,1.392120,1.190541,9.433981,0.547958,0.169398,30.000000,7.865985,4.988170,0.773215,30.000000,6.180387,1.000000,0.857143,21.071068,20.892922,0.863640,0.991545,1.576928,1.177720,8.062258,0.544910,0.175185,17.000000,5.608117,4.048723,0.691956,18.000000,4.652426,0.944444,0.850000,15.656854,15.478709,0.891640,0.988622,1.385157,1.147493,5.830952,0.383386,0.166090,21572.dcm
83.000000,12.219915,9.265786,0.651961,90.000000,10.280023,0.922222,0.768519,38.384776,36.173595,0.797085,0.942394,1.318821,1.412635,13.601471,0.843523,0.175086,63.000000,11.562387,7.534538,0.758527,70.000000,8.956232,0.900000,0.700000,33.556349,31.973088,0.774428,0.952818,1.534585,1.422326,12.206556,0.945982,0.186301,42.000000,9.993228,6.117465,0.790733,50.000000,7.312733,0.840000,0.583333,31.213203,27.941549,0.676018,0.895184,1.633557,1.845940,11.401754,0.972668,0.200329,23.000000,6.034787,5.731417,0.313071,27.000000,5.411516,0.851852,0.638889,22.970563,20.055200,0.718594,0.873083,1.052931,1.825600,7.211103,0.523937,0.180981,21593.dcm
82.000000,12.334181,9.163098,0.669399,91.000000,10.217908,0.901099,0.828283,44.970563,35.991942,0.795451,0.800344,1.346071,1.962605,12.529964,0.958853,0.177917,63.000000,12.503473,8.106669,0.761340,81.000000,8.956232,0.777778,0.636364,49.455844,33.971298,0.686003,0.686902,1.542369,3.089476,12.083046,1.330629,0.217647,28.000000,8.511973,5.661246,0.746761,39.000000,5.970821,0.717949,0.444444,32.142136,24.167412,0.602431,0.751892,1.503551,2.936172,9.055385,0.953967,0.227314,8.000000,5.395788,3.324476,0.787649,12.000000,3.191538,0.666667,0.533333,16.485281,13.226773,0.574635,0.802338,1.623049,2.703291,5.099020,0.634217,0.292969,21604.dcm
178.000000,18.573820,13.438663,0.690296,217.000000,15.054456,0.820276,0.706349,76.426407,56.290580,0.705925,0.736533,1.382118,2.611301,20.591260,1.461870,0.183609,123.000000,15.857606,11.586498,0.682743,141.000000,12.514330,0.872340,0.556561,52.284271,47.939927,0.672543,0.916909,1.368628,1.768590,17.492856,1.634255,0.194636,81.000000,12.024438,9.774254,0.582451,89.000000,10.155413,0.910112,0.613636,38.384776,36.314930,0.771835,0.946076,1.230216,1.447515,12.649111,1.025837,0.183223,47.000000,9.779317,7.337214,0.661122,54.000000,7.735778,0.870370,0.522222,31.798990,29.514613,0.678006,0.928162,1.332838,1.712060,10.770330,0.939644,0.195217,21607.dcm
70.000000,11.419992,8.993186,0.616321,84.000000,9.440697,0.833333,0.777778,48.041631,35.300563,0.705902,0.734791,1.269849,2.623781,12.806248,0.928519,0.186274,53.000000,9.083378,8.033004,0.466800,57.000000,8.214724,0.929825,0.736111,30.970563,28.621579,0.813015,0.924154,1.130757,1.440166,10.000000,0.610494,0.170248,34.000000,7.771957,5.766539,0.670436,35.000000,6.579525,0.971429,0.809524,22.485281,21.950845,0.886720,0.976232,1.347768,1.183335,8.062258,0.478475,0.167260,17.000000,5.222005,4.437115,0.527273,17.000000,4.652426,1.000000,0.680000,15.899495,15.543204,0.884255,0.977591,1.176892,1.183335,5.385165,0.324625,0.162833,21641.dcm
66.000000,11.139317,8.264904,0.670447,70.000000,9.166996,0.942857,0.825000,36.485281,32.485281,0.785924,0.890367,1.347786,1.605024,12.206556,0.820594,0.179665,42.000000,8.728590,7.361875,0.537253,51.000000,7.312733,0.823529,0.750000,36.727922,26.670046,0.742013,0.726152,1.185648,2.555839,9.433981,0.780800,0.190058,26.000000,6.498790,5.393988,0.557765,26.000000,5.753627,1.000000,0.866667,19.656854,19.300563,0.877088,0.981874,1.204821,1.182619,6.708204,0.393457,0.165055,13.000000,4.470371,3.856397,0.505790,13.000000,4.068429,1.000000,0.812500,13.071068,13.071068,0.956161,1.000000,1.159209,1.045849,4.472136,0.169457,0.154756,21649.dcm
91.000000,12.798878,9.706386,0.651815,99.000000,10.764051,0.919192,0.842593,44.970563,37.469413,0.814512,0.833199,1.318604,1.768501,13.038405,0.883839,0.175384,66.000000,10.758574,8.196598,0.647734,70.000000,9.166996,0.942857,0.733333,33.556349,31.297852,0.846691,0.932695,1.312566,1.357674,11.180340,0.690370,0.170705,47.000000,9.460373,6.527032,0.723872,49.000000,7.735778,0.959184,0.746032,26.727922,26.080523,0.868311,0.975778,1.449414,1.209547,9.486833,0.644445,0.172120,27.000000,7.859884,4.883836,0.783523,28.000000,5.863230,0.964286,0.675000,22.142136,20.957417,0.772499,0.946495,1.609367,1.444992,8.062258,0.782633,0.192044,21660.dcm
213.000000,18.958289,14.582216,0.639040,220.000000,16.468152,0.968182,0.835294,57.213203,55.108090,0.881371,0.963206,1.300097,1.222934,20.248457,0.944261,0.167075,174.000000,18.064242,12.604032,0.716357,184.000000,14.884343,0.945652,0.776786,52.970563,50.676779,0.851415,0.956697,1.433211,1.283246,19.209373,1.113039,0.173316,134.000000,17.087326,10.627360,0.783062,147.000000,13.061933,0.911565,0.687179,49.213203,45.708723,0.805966,0.928790,1.607862,1.438297,17.204651,1.385079,0.187617,81.000000,17.282780,8.148611,0.881873,114.000000,10.155413,0.710526,0.482143,55.455844,41.265559,0.597750,0.744116,2.120948,3.021341,15.811388,1.866494,0.279651,21694.dcm
44.000000,9.049160,6.903289,0.646558,51.000000,7.484821,0.862745,0.785714,29.899495,26.670046,0.777347,0.891990,1.310848,1.616833,9.219544,0.714605,0.180222,31.000000,8.822971,5.021680,0.822227,33.000000,6.282549,0.939394,0.775000,23.899495,22.714777,0.755013,0.950429,1.756976,1.466243,8.544004,0.804596,0.202410,16.000000,5.130929,4.156650,0.586269,16.000000,4.513517,1.000000,0.800000,15.071068,14.892922,0.906505,0.988180,1.234391,1.129687,5.385165,0.310548,0.159912,9.000000,4.053691,3.024539,0.665812,9.000000,3.385138,1.000000,0.750000,11.071068,11.071068,0.922727,1.000000,1.340268,1.083744,4.123106,0.260847,0.159122,21710.dcm
212.000000,18.178212,16.245217,0.448736,254.000000,16.429449,0.834646,0.736111,85.254834,59.531233,0.751720,0.698274,1.118989,2.728301,20.808652,1.195455,0.174436,145.000000,14.836396,12.838246,0.501218,152.000000,13.587484,0.953947,0.739796,47.213203,45.239722,0.890303,0.958201,1.155640,1.223345,15.264338,0.711294,0.164773,101.000000,13.026307,10.149714,0.626812,107.000000,11.340070,0.943925,0.776923,40.970563,37.909814,0.883137,0.925294,1.283416,1.322552,13.341664,0.690128,0.167101,52.000000,8.981751,7.654957,0.523088,55.000000,8.136858,0.945455,0.812500,28.142136,27.061773,0.892279,0.961610,1.173325,1.211995,9.433981,0.476673,0.164187,21716.dcm
252.000000,25.641939,14.071065,0.835985,310.000000,17.912464,0.812903,0.750000,87.012193,70.420443,0.638576,0.809317,1.822317,2.390836,26.832816,2.405882,0.211517,168.000000,22.486014,10.376879,0.887150,205.000000,14.625466,0.819512,0.587413,71.112698,56.830117,0.653675,0.799156,2.166934,2.395384,23.409400,2.283682,0.227170,105.000000,21.132102,8.043581,0.924726,152.000000,11.562446,0.690789,0.500000,70.183766,51.456640,0.498329,0.733170,2.627201,3.733139,22.472205,2.651421,0.302737,45.000000,13.173638,6.493906,0.870059,75.000000,7.569398,0.600000,0.494505,46.627417,33.627464,0.500074,0.721195,2.028615,3.844681,13.341664,1.456526,0.295901,21746.dcm
78.000000,14.034362,7.644758,0.838620,86.000000,9.965575,0.906977,0.857143,40.142136,37.074638,0.713100,0.923584,1.835815,1.643980,13.928388,1.270726,0.202515,57.000000,12.854387,6.131587,0.878901,64.000000,8.519076,0.890625,0.791667,35.556349,31.899495,0.703910,0.897153,2.096421,1.765020,12.649111,1.296182,0.219479,39.000000,10.719480,5.126285,0.878239,44.000000,7.046726,0.886364,0.590909,28.970563,27.119706,0.666353,0.936113,2.091082,1.712535,11.045361,1.149363,0.221986,17.000000,7.209082,3.437574,0.878990,19.000000,4.652426,0.894737,0.566667,17.899495,17.278087,0.715595,0.965283,2.097142,1.499763,6.708204,0.775412,0.224710,21758.dcm
68.000000,11.184673,8.573045,0.642245,75.000000,9.304853,0.906667,0.755556,34.727922,32.881833,0.790327,0.946841,1.304632,1.411363,11.661904,0.809054,0.180080,54.000000,9.199693,7.951288,0.502978,56.000000,8.291860,0.964286,0.750000,29.313708,28.326901,0.845679,0.966336,1.157007,1.266304,9.486833,0.570343,0.168045,37.000000,7.253422,6.818993,0.340879,39.000000,6.863663,0.948718,0.755102,23.313708,22.957417,0.882197,0.984718,1.063709,1.168991,7.615773,0.382325,0.162912,20.000000,6.187883,4.839088,0.623245,23.000000,5.046265,0.869565,0.666667,19.899495,17.877054,0.786408,0.898367,1.278729,1.575594,6.324555,0.577505,0.184500,21776.dcm
108.000000,14.375300,10.471707,0.685098,119.000000,11.726460,0.907563,0.771429,46.970563,42.030930,0.768238,0.894836,1.372775,1.625616,14.560220,1.097252,0.181504,88.000000,13.395854,9.430519,0.710212,98.000000,10.585135,0.897959,0.698413,43.213203,38.768182,0.735769,0.897137,1.420479,1.688653,14.142136,1.161138,0.188719,67.000000,12.980928,8.343297,0.766089,83.000000,9.236182,0.807229,0.598214,45.213203,36.247579,0.640806,0.801703,1.555851,2.427984,14.142136,1.391314,0.219635,15.000000,9.384072,4.534470,0.875505,28.000000,4.370194,0.535714,0.312500,32.384776,21.693674,0.400530,0.669873,2.069497,5.563917,8.062258,1.009739,0.441481,21780.dcm
124.000000,14.462791,11.589182,0.598249,130.000000,12.565099,0.953846,0.867133,45.899495,43.313708,0.830579,0.943664,1.247956,1.352024,15.264338,0.922993,0.171782,95.000000,14.572554,8.975261,0.787823,104.000000,10.998080,0.913462,0.730769,41.556349,38.802191,0.792905,0.933725,1.623636,1.446576,14.764823,1.230687,0.190953,55.000000,8.698451,8.319924,0.291787,59.000000,8.368284,0.932203,0.679012,28.970563,27.754109,0.897259,0.958011,1.045497,1.214343,9.219544,0.393656,0.161611,35.000000,7.340986,6.266159,0.520953,37.000000,6.675581,0.945946,0.714286,22.727922,22.015340,0.907459,0.968647,1.171529,1.174469,7.615773,0.352436,0.161586,21808.dcm
38.000000,8.378851,6.150155,0.679139,42.000000,6.955796,0.904762,0.775510,25.071068,24.349878,0.805378,0.971234,1.362381,1.316292,9.219544,0.581966,0.173294,29.000000,6.750199,5.817922,0.507097,31.000000,6.076508,0.935484,0.805556,21.899495,20.714777,0.849273,0.945902,1.160242,1.316013,7.211103,0.415197,0.165402,20.000000,5.816422,4.538271,0.625466,20.000000,5.046265,1.000000,0.800000,16.485281,16.485281,0.924799,1.000000,1.281638,1.081317,5.830952,0.289043,0.161750,10.000000,4.685884,3.004855,0.767326,10.000000,3.568248,1.000000,0.833333,12.242641,12.064495,0.863359,0.985449,1.559438,1.192725,4.472136,0.410137,0.177000,21820.dcm
43.000000,8.877626,6.427649,0.689771,45.000000,7.399277,0.955556,0.767857,25.899495,25.217478,0.849718,0.973667,1.381162,1.241379,9.433981,0.574794,0.170727,34.000000,8.399531,5.577111,0.747751,37.000000,6.579525,0.918919,0.693878,24.727922,22.883627,0.815904,0.925416,1.506072,1.431154,8.602325,0.680469,0.181966,20.000000,5.341660,4.932883,0.383662,21.000000,5.046265,0.952381,0.800000,16.485281,16.307136,0.945115,0.989194,1.082868,1.081317,5.385165,0.221118,0.156875,10.000000,4.085748,3.306559,0.587408,10.000000,3.568248,1.000000,0.833333,11.656854,11.656854,0.924799,1.000000,1.235649,1.081317,4.123106,0.278237,0.156000,21836.dcm
210.000000,17.761797,16.373889,0.387523,237.000000,16.351768,0.886076,0.772059,67.698485,57.760879,0.790973,0.853208,1.084763,1.736716,19.723083,1.234977,0.172893,151.000000,15.611924,13.320173,0.521576,160.000000,13.865755,0.943750,0.674107,52.627417,48.348993,0.811731,0.918704,1.172051,1.459612,17.088007,1.066267,0.173217,99.000000,13.331634,10.568206,0.609591,110.000000,11.227231,0.900000,0.589286,42.627417,40.442524,0.760621,0.948744,1.261485,1.460606,14.317821,1.096746,0.181031,46.000000,9.389384,6.721259,0.698268,50.000000,7.653040,0.920000,0.567901,28.384776,26.938827,0.796545,0.949059,1.396968,1.393809,9.486833,0.672712,0.177540,21841.dcm
38.000000,8.470051,6.020255,0.703425,39.000000,6.955796,0.974359,0.775510,24.485281,24.055200,0.825231,0.982435,1.406926,1.255500,9.219544,0.584790,0.173221,28.000000,6.969580,5.342340,0.642218,29.000000,5.970821,0.965517,0.777778,20.485281,20.055200,0.874810,0.979005,1.304593,1.192658,7.211103,0.439737,0.166181,18.000000,6.041012,3.944053,0.757462,18.000000,4.787307,1.000000,0.720000,15.899495,15.899495,0.894779,1.000000,1.531676,1.117595,5.830952,0.381859,0.171468,8.000000,4.653433,2.400464,0.856680,8.000000,3.191538,1.000000,0.666667,11.071068,11.071068,0.820202,1.000000,1.938556,1.219212,4.472136,0.419915,0.193359,21863.dcm
212.000000,18.525989,15.863407,0.516514,239.000000,16.429449,0.887029,0.831373,66.384776,58.371631,0.781884,0.879292,1.167844,1.654212,20.000000,1.301995,0.174585,139.000000,15.615727,11.964474,0.642625,157.000000,13.303394,0.885350,0.628959,51.213203,47.148880,0.785746,0.920639,1.305174,1.501548,17.720045,1.056298,0.172812,95.000000,13.317152,9.750767,0.681094,110.000000,10.998080,0.863636,0.659722,42.627417,39.136534,0.779415,0.918107,1.365754,1.522105,14.422205,0.932078,0.177472,44.000000,10.930312,5.569685,0.860433,48.000000,7.484821,0.916667,0.550000,28.970563,27.614318,0.725093,0.953185,1.962465,1.517929,11.180340,1.062900,0.209981,21878.dcm
54.000000,8.863789,8.309582,0.348052,57.000000,8.291860,0.947368,0.750000,31.313708,29.029220,0.805254,0.927045,1.066695,1.444992,10.295630,0.550964,0.167765,40.000000,7.648242,6.846244,0.445786,41.000000,7.136496,0.975610,0.816327,23.899495,23.543204,0.906857,0.985092,1.117144,1.136338,8.062258,0.340316,0.160469,26.000000,6.611845,5.202741,0.617104,26.000000,5.753627,1.000000,0.742857,19.313708,19.135563,0.892279,0.990776,1.270839,1.141690,7.071068,0.386353,0.163746,12.000000,5.029344,3.185929,0.773769,12.000000,3.908820,1.000000,0.800000,13.071068,13.071068,0.882610,1.000000,1.578612,1.133003,5.099020,0.423429,0.170718,21884.dcm
38.000000,9.290281,5.782054,0.782718,43.000000,6.955796,0.883721,0.791667,27.071068,25.313708,0.745216,0.935083,1.606744,1.534678,9.433981,0.802849,0.192557,25.000000,7.127841,4.750553,0.745524,25.000000,5.641896,1.000000,0.714286,19.899495,19.543204,0.822543,0.982095,1.500424,1.260475,7.280110,0.564936,0.176768,17.000000,5.489185,4.208561,0.642005,17.000000,4.652426,1.000000,0.708333,15.899495,15.721349,0.864329,0.988796,1.304290,1.183335,6.000000,0.392559,0.166090,8.000000,4.056654,2.865349,0.707879,9.000000,3.191538,0.888889,0.666667,11.071068,10.892922,0.847249,0.983909,1.415762,1.219212,4.123106,0.354638,0.171875,21889.dcm
78.000000,12.725565,8.842892,0.719114,91.000000,9.965575,0.857143,0.812500,46.384776,36.848192,0.721892,0.794403,1.439073,2.195060,13.416408,1.110211,0.190281,47.000000,11.846731,5.721643,0.875636,52.000000,7.735778,0.903846,0.783333,33.899495,30.233345,0.646153,0.891852,2.070512,1.945713,12.041595,1.239008,0.226616,33.000000,10.681119,5.120408,0.877603,43.000000,6.482045,0.767442,0.550000,31.556349,28.505046,0.510364,0.903306,2.085990,2.401318,12.000000,1.308592,0.260678,15.000000,12.505875,2.560118,0.978822,23.000000,4.370194,0.652174,0.416667,27.071068,25.538147,0.289016,0.943374,4.884882,3.887851,12.000000,1.724995,0.667852,21897.dcm
407.000000,30.117603,20.846587,0.721732,556.000000,22.764193,0.732014,0.685185,125.154329,90.168229,0.629067,0.720456,1.444726,3.062580,31.240999,2.631638,0.205618,271.000000,26.830100,15.027063,0.828437,369.000000,18.575465,0.734417,0.570526,86.083261,74.812040,0.608466,0.869066,1.785452,2.175997,27.018512,2.691353,0.217482,185.000000,23.169085,11.321382,0.872485,232.000000,15.347616,0.797414,0.560606,68.769553,59.957250,0.646693,0.871858,2.046489,2.034280,23.706539,2.324799,0.223755,116.000000,19.898599,8.905045,0.894273,151.000000,12.153016,0.768212,0.537037,55.112698,48.570600,0.617904,0.881296,2.234531,2.083701,19.235384,2.171085,0.254627,21940.dcm
90.000000,11.470645,10.742490,0.350614,98.000000,10.704745,0.918367,0.743802,39.556349,37.269107,0.814244,0.942178,1.067783,1.383503,12.529964,0.719421,0.169660,64.000000,10.525398,8.379655,0.605117,71.000000,9.027033,0.901408,0.646465,33.556349,32.151155,0.778031,0.958124,1.256066,1.400102,11.704700,0.730409,0.174156,41.000000,7.859024,7.015618,0.450685,45.000000,7.225152,0.911111,0.640625,25.556349,24.696186,0.844761,0.966342,1.120218,1.267663,8.246211,0.424546,0.165117,21.000000,5.720099,4.840000,0.532962,21.000000,5.170883,1.000000,0.840000,17.071068,16.892922,0.924740,0.989564,1.181839,1.104313,5.830952,0.284852,0.159162,21949.dcm
36.000000,9.300756,5.412799,0.813207,38.000000,6.770275,0.947368,0.800000,25.071068,24.307136,0.765676,0.969529,1.718289,1.389419,9.219544,0.850017,0.196416,28.000000,8.472107,5.376846,0.772797,34.000000,5.970821,0.823529,0.622222,24.485281,23.300563,0.648090,0.951615,1.575665,1.703893,9.055385,0.897355,0.218796,17.000000,8.198593,5.046830,0.788080,26.000000,4.652426,0.653846,0.425000,26.485281,21.354657,0.468461,0.806284,1.624504,3.283601,8.062258,1.087417,0.330959,5.000000,3.529850,2.359413,0.743786,5.000000,2.523133,1.000000,0.555556,9.071068,8.892922,0.794494,0.980361,1.496071,1.309595,3.162278,0.432790,0.192000,21973.dcm
27.000000,7.413710,5.612535,0.653359,31.000000,5.863230,0.870968,0.771429,25.071068,21.433978,0.738530,0.854929,1.320920,1.852559,8.062258,0.719057,0.193974,20.000000,6.004978,4.596401,0.643517,21.000000,5.046265,0.952381,0.800000,17.656854,17.404918,0.829652,0.985732,1.306452,1.240472,6.403124,0.445427,0.170375,13.000000,4.511923,3.930052,0.491217,13.000000,4.068429,1.000000,0.812500,13.656854,13.478709,0.899201,0.986956,1.148057,1.141690,4.472136,0.315650,0.159308,7.000000,3.236694,3.028212,0.353094,7.000000,2.985411,1.000000,0.777778,9.656854,9.656854,0.943271,1.000000,1.068847,1.060141,3.162278,0.211211,0.151603,21976.dcm
43.000000,8.344930,6.896683,0.563007,45.000000,7.399277,0.955556,0.877551,25.899495,25.071068,0.859672,0.968014,1.209992,1.241379,9.219544,0.502296,0.166476,32.000000,7.302967,5.730038,0.619980,32.000000,6.383076,1.000000,0.888889,21.071068,21.071068,0.905705,1.000000,1.274506,1.104112,7.810250,0.354408,0.163086,20.000000,6.247597,4.274833,0.729260,20.000000,5.046265,1.000000,0.800000,17.071068,16.892922,0.880705,0.989564,1.461483,1.159529,6.403124,0.441023,0.170750,10.000000,5.200028,2.790407,0.843828,11.000000,3.568248,0.909091,0.625000,13.071068,12.714777,0.777307,0.972742,1.863538,1.359603,5.000000,0.552457,0.201000,21977.dcm
54.000000,9.724236,8.022705,0.565101,62.000000,8.291860,0.870968,0.750000,32.485281,30.371631,0.735643,0.934935,1.212089,1.555141,11.401754,0.803831,0.180854,39.000000,7.839486,6.560250,0.547476,39.000000,7.046726,1.000000,0.928571,23.656854,23.478709,0.889050,0.992470,1.194998,1.141930,8.062258,0.401328,0.163185,27.000000,6.909379,5.132790,0.669433,27.000000,5.863230,1.000000,0.900000,19.656854,19.478709,0.894238,0.990937,1.346125,1.138818,7.211103,0.393490,0.165320,13.000000,4.470371,3.856397,0.505790,13.000000,4.068429,1.000000,0.812500,13.071068,13.071068,0.956161,1.000000,1.159209,1.045849,4.472136,0.169457,0.154756,21985.dcm
504.000000,29.110335,22.364009,0.640150,539.000000,25.332049,0.935065,0.720000,101.254834,86.265981,0.851062,0.851969,1.301660,1.618792,31.622777,1.436025,0.166778,411.000000,25.913428,20.491446,0.612119,444.000000,22.875783,0.925676,0.685000,84.083261,76.845592,0.874609,0.913923,1.264597,1.368886,28.178006,1.152288,0.165562,331.000000,23.034095,18.653562,0.586673,356.000000,20.529060,0.929775,0.685300,73.840620,68.556503,0.884994,0.928439,1.234836,1.310849,24.698178,1.015797,0.165381,259.000000,19.942432,16.903230,0.530634,274.000000,18.159544,0.945255,0.681579,63.355339,60.269748,0.896006,0.951297,1.179800,1.233266,20.615528,0.883332,0.164274,21992.dcm
63.000000,9.935671,9.074119,0.407317,71.000000,8.956232,0.887324,0.787500,35.556349,32.153830,0.765746,0.904306,1.094946,1.596923,11.180340,0.798259,0.176975,44.000000,8.454711,6.837746,0.588153,45.000000,7.484821,0.977778,0.785714,25.313708,24.844455,0.895785,0.981462,1.236476,1.158908,8.544004,0.473919,0.164162,29.000000,7.204968,5.890099,0.575921,35.000000,6.076508,0.828571,0.604167,23.899495,22.256681,0.735677,0.931262,1.223234,1.567363,8.246211,0.612023,0.180901,15.000000,5.146780,3.999944,0.629286,16.000000,4.370194,0.937500,0.750000,15.071068,14.714777,0.870550,0.976359,1.286713,1.205000,5.385165,0.395120,0.165926,22009.dcm
85.000000,13.450526,8.588588,0.769595,90.000000,10.403142,0.944444,0.787037,38.727922,37.099941,0.776037,0.957964,1.566093,1.404170,13.892444,1.075523,0.185304,66.000000,12.357655,7.083201,0.819427,68.000000,9.166996,0.970588,0.857143,32.485281,31.981410,0.810884,0.984489,1.744643,1.272388,12.083046,1.030704,0.189599,44.000000,10.173977,6.185814,0.793934,51.000000,7.484821,0.862745,0.698413,28.142136,26.692301,0.776051,0.948482,1.644727,1.432358,9.848858,0.992248,0.197596,23.000000,9.454549,4.096231,0.901271,30.000000,5.411516,0.766667,0.575000,23.313708,22.042019,0.594888,0.945453,2.308110,1.880551,8.544004,1.118246,0.281253,22014.dcm
119.000000,12.983085,12.080917,0.366261,126.000000,12.309163,0.944444,0.826389,43.556349,41.813796,0.855298,0.959993,1.074677,1.268663,14.212670,0.586552,0.163783,86.000000,12.403992,9.534808,0.639623,98.000000,10.464158,0.877551,0.710744,40.970563,36.977182,0.790389,0.902530,1.300917,1.553229,12.529964,0.909253,0.175948,54.000000,11.424114,6.584882,0.817166,60.000000,8.291860,0.900000,0.600000,31.556349,29.750212,0.766697,0.942765,1.734900,1.467472,11.180340,1.054205,0.198153,27.000000,9.454860,3.998542,0.906172,30.000000,5.863230,0.900000,0.482143,22.970563,22.326901,0.680639,0.971979,2.364577,1.555141,8.944272,1.009172,0.237769,22021.dcm
130.000000,14.738507,11.842767,0.595270,144.000000,12.865502,0.902778,0.773810,49.556349,46.032567,0.770944,0.928893,1.244515,1.503299,17.804494,0.959445,0.170581,95.000000,12.167116,10.307544,0.531331,100.000000,10.998080,0.950000,0.791667,37.556349,36.657014,0.888422,0.976054,1.180409,1.181499,13.000000,0.635693,0.165538,67.000000,10.112476,8.683486,0.512495,69.000000,9.236182,0.971014,0.744444,31.556349,30.487476,0.905820,0.966128,1.164564,1.182739,10.770330,0.459621,0.163245,38.000000,8.169398,6.264233,0.641895,39.000000,6.955796,0.974359,0.678571,24.142136,23.429553,0.869892,0.970484,1.304134,1.220557,8.246211,0.526477,0.169923,22063.dcm
39.000000,8.379493,6.357817,0.651399,39.000000,7.046726,1.000000,0.812500,25.071068,24.714777,0.802345,0.985789,1.317983,1.282541,9.433981,0.594825,0.173031,29.000000,6.813866,5.622707,0.564861,30.000000,6.076508,0.966667,0.805556,20.485281,20.128990,0.899423,0.982607,1.211848,1.151532,7.211103,0.329250,0.162450,21.000000,5.687677,4.959198,0.489649,21.000000,5.170883,1.000000,0.840000,17.071068,17.071068,0.905540,1.000000,1.146895,1.104313,5.830952,0.314909,0.161538,9.000000,4.760952,2.619961,0.834966,9.000000,3.385138,1.000000,0.750000,11.656854,11.478709,0.858354,0.984718,1.817184,1.201463,4.472136,0.432545,0.186557,22076.dcm
39.000000,8.466780,6.760534,0.602025,45.000000,7.046726,0.866667,0.795918,27.656854,25.911190,0.729961,0.936881,1.252383,1.560742,9.219544,0.734280,0.183853,29.000000,7.309255,5.324217,0.685129,29.000000,6.076508,1.000000,0.828571,21.071068,20.714777,0.849273,0.983091,1.372832,1.218331,7.615773,0.494834,0.170487,20.000000,5.726853,4.877481,0.524052,21.000000,5.046265,0.952381,0.800000,17.656854,17.365746,0.833399,0.983513,1.174141,1.240472,5.830952,0.431621,0.168500,11.000000,4.717821,3.669698,0.628465,13.000000,3.742410,0.846154,0.687500,14.485281,13.404918,0.769262,0.925416,1.285616,1.517929,4.472136,0.538211,0.187829,22078.dcm
88.000000,14.432559,8.587069,0.803741,108.000000,10.585135,0.814815,0.752137,46.384776,40.064495,0.688927,0.863742,1.680732,1.945622,15.264338,1.324012,0.198416,62.000000,13.448597,6.902897,0.858221,79.000000,8.884866,0.784810,0.574074,40.627417,35.341882,0.623767,0.869902,1.948254,2.118541,13.892444,1.370800,0.227669,39.000000,10.744129,5.376390,0.865793,49.000000,7.046726,0.795918,0.619048,29.313708,27.433092,0.651216,0.935845,1.998391,1.753344,10.816654,1.104655,0.227044,18.000000,9.975160,4.049371,0.913897,29.000000,4.787307,0.620690,0.367347,24.727922,21.772699,0.477153,0.880490,2.463385,2.703291,8.602325,1.083992,0.393176,22095.dcm
103.000000,12.246855,11.220575,0.400720,113.000000,11.451798,0.911504,0.715278,41.556349,38.811540,0.859261,0.933950,1.091464,1.334221,13.416408,0.629045,0.165789,69.000000,9.895801,9.156509,0.379255,73.000000,9.373021,0.945205,0.696970,32.384776,31.375528,0.880799,0.968836,1.080739,1.209547,11.045361,0.414958,0.162230,39.000000,7.880823,6.513764,0.562888,40.000000,7.046726,0.975000,0.696429,23.556349,23.200058,0.910534,0.984875,1.209872,1.132248,8.246211,0.378458,0.163253,19.000000,5.910749,4.283068,0.689145,19.000000,4.918491,1.000000,0.760000,16.485281,16.307136,0.897859,0.989194,1.380027,1.138228,5.830952,0.373076,0.166497,22104.dcm
